"","Top","p.value","FDR","summary.logFC","logFC","r","tf","CellType","tag"
"Fibroblast.STAT6",262,0.300722389552574,0.410524216422903,0.138664597634784,0.138664597634784,0.0869,"STAT6","Fibroblast","ns"
"Fibroblast.TAL1",187,0.084785668806865,0.162770348137244,-0.382855268413562,-0.382855268413562,-0.213,"TAL1","Fibroblast","ns"
"Fibroblast.TBP",276,0.381324831349201,0.494367740133163,-0.186367063478504,-0.186367063478504,-0.0567,"TBP","Fibroblast","ns"
"Fibroblast.TBX21",157,0.0457015367026257,0.104502239976068,-0.464657828526408,-0.464657828526408,-0.164,"TBX21","Fibroblast","ns"
"Fibroblast.TCF12",31,0.000230596188849225,0.00267045263860877,-0.922559081538549,-0.922559081538549,-0.371,"TCF12","Fibroblast","**"
"Fibroblast.TCF3",203,0.119936309352087,0.212104113583247,-0.338652225104523,-0.338652225104523,-0.101,"TCF3","Fibroblast","ns"
"Fibroblast.TCF4",44,0.000649382539999777,0.00529837117863455,-0.749791822814709,-0.749791822814709,-0.345,"TCF4","Fibroblast","**"
"Fibroblast.TCF7",318,0.653312043352681,0.736440325165056,-0.10028868402231,-0.10028868402231,-0.0834,"TCF7","Fibroblast","ns"
"Fibroblast.TCF7L2",103,0.00788793911100334,0.0274929139888369,-0.518049584459658,-0.518049584459658,-0.225,"TCF7L2","Fibroblast","*"
"Fibroblast.TEAD1",17,6.93832467003604e-05,0.00146521091561349,-0.962813881513501,-0.962813881513501,-0.46,"TEAD1","Fibroblast","**"
"Fibroblast.TEAD2",293,0.490984987363313,0.60158228827109,0.124750564775177,0.124750564775177,0.0705,"TEAD2","Fibroblast","ns"
"Fibroblast.TEAD4",15,3.89230612234203e-05,0.00093155859861386,-1.04883621113728,-1.04883621113728,-0.442,"TEAD4","Fibroblast","***"
"Fibroblast.TERF1",237,0.214092647476289,0.324300676978851,-0.296079321072943,-0.296079321072943,-0.161,"TERF1","Fibroblast","ns"
"Fibroblast.TERF2",342,0.85397625748329,0.893910298347047,-0.0397151168459127,-0.0397151168459127,0.0353,"TERF2","Fibroblast","ns"
"Fibroblast.TFAP2A",183,0.072435459689317,0.142100164089972,-0.364055712516475,-0.364055712516475,-0.177,"TFAP2A","Fibroblast","ns"
"Fibroblast.TFAP2C",43,0.000578992390324089,0.00483391321224065,-0.733157010048636,-0.733157010048636,-0.383,"TFAP2C","Fibroblast","**"
"Fibroblast.TFAP4",181,0.0701779120659409,0.139192654318634,-0.454206470309442,-0.454206470309442,-0.134,"TFAP4","Fibroblast","ns"
"Fibroblast.TFCP2",138,0.0196149990872798,0.0510274251618367,-0.402197219438455,-0.402197219438455,-0.395,"TFCP2","Fibroblast","ns"
"Fibroblast.TFDP1",85,0.00469119526594719,0.0196704111409618,0.823850885468473,0.823850885468473,0.322,"TFDP1","Fibroblast","*"
"Fibroblast.TGIF2",213,0.139512581727739,0.235140924132669,0.33870921209111,0.33870921209111,0.14,"TGIF2","Fibroblast","ns"
"Fibroblast.THAP1",147,0.0271717819649226,0.0663582974517497,0.539352119361211,0.539352119361211,0.251,"THAP1","Fibroblast","ns"
"Fibroblast.THAP11",328,0.711488963767641,0.778733347538363,0.0742271349992074,0.0742271349992074,0.0258,"THAP11","Fibroblast","ns"
"Fibroblast.TP53",118,0.0127004103654887,0.0386393840780547,-0.458935473738029,-0.458935473738029,-0.255,"TP53","Fibroblast","*"
"Fibroblast.TP63",171,0.061276598695499,0.128645022992305,-0.506409228665048,-0.506409228665048,-0.196,"TP63","Fibroblast","ns"
"Fibroblast.TP73",163,0.0504237250798936,0.111055934378416,-0.487589051552599,-0.487589051552599,-0.196,"TP73","Fibroblast","ns"
"Fibroblast.TWIST1",30,0.000216874308427884,0.00259526255752035,-0.871878084033369,-0.871878084033369,-0.441,"TWIST1","Fibroblast","**"
"Fibroblast.TWIST2",98,0.00734531794480852,0.0267497093145535,-0.744203412328156,-0.744203412328156,-0.315,"TWIST2","Fibroblast","*"
"Fibroblast.USF1",310,0.604865459700056,0.698667797920571,-0.108158391284467,-0.108158391284467,-0.0679,"USF1","Fibroblast","ns"
"Fibroblast.USF2",77,0.00333259268044454,0.0155376723672674,0.619854079953213,0.619854079953213,0.318,"USF2","Fibroblast","*"
"Fibroblast.VDR",194,0.0931307799438523,0.172339948452799,-0.33629702904892,-0.33629702904892,-0.174,"VDR","Fibroblast","ns"
"Fibroblast.WT1",290,0.444598778349525,0.550382625611998,-0.163218381357201,-0.163218381357201,-0.112,"WT1","Fibroblast","ns"
"Fibroblast.XBP1",87,0.0050538093859201,0.0208542249373025,-0.63960666654464,-0.63960666654464,-0.338,"XBP1","Fibroblast","*"
"Fibroblast.YBX1",92,0.00617642728530965,0.0236685157005452,-0.839839103686161,-0.839839103686161,-0.178,"YBX1","Fibroblast","*"
"Fibroblast.YY1",255,0.282728920865645,0.396834234505499,-0.233241879026946,-0.233241879026946,-0.117,"YY1","Fibroblast","ns"
"Fibroblast.ZBED1",263,0.300746152978338,0.410524216422903,0.195978660477983,0.195978660477983,0.131,"ZBED1","Fibroblast","ns"
"Fibroblast.ZBTB11",243,0.234275003053745,0.34540048293753,0.265456185074616,0.265456185074616,0.111,"ZBTB11","Fibroblast","ns"
"Fibroblast.ZBTB16",230,0.186770465206702,0.291184126172517,-0.33748415746516,-0.33748415746516,-0.169,"ZBTB16","Fibroblast","ns"
"Fibroblast.ZBTB2",297,0.506934903352243,0.612759697991432,0.11465420576361,0.11465420576361,0.31,"ZBTB2","Fibroblast","ns"
"Fibroblast.ZBTB33",301,0.544761540304094,0.649732202555381,0.134270259684014,0.134270259684014,0.105,"ZBTB33","Fibroblast","ns"
"Fibroblast.ZBTB7A",172,0.062336053658548,0.129456993433073,-0.490395907580524,-0.490395907580524,-0.252,"ZBTB7A","Fibroblast","ns"
"Fibroblast.ZC3H8",112,0.0108892427779761,0.0347585854618247,-0.531303740915823,-0.531303740915823,-0.25,"ZC3H8","Fibroblast","*"
"Fibroblast.ZEB1",143,0.0227452699983564,0.0571017617441255,-0.587758829588909,-0.587758829588909,-0.303,"ZEB1","Fibroblast","ns"
"Fibroblast.ZEB2",210,0.133766966957051,0.228677814940863,-0.337085590166418,-0.337085590166418,-0.2,"ZEB2","Fibroblast","ns"
"Fibroblast.ZFX",244,0.234756874197096,0.34540048293753,0.272178258620775,0.272178258620775,0.137,"ZFX","Fibroblast","ns"
"Fibroblast.ZHX1",311,0.605252604883837,0.698667797920571,-0.0998549537844741,-0.0998549537844741,-0.0679,"ZHX1","Fibroblast","ns"
"Fibroblast.ZHX2",208,0.132099740803552,0.227999071867669,0.344598266435398,0.344598266435398,0.159,"ZHX2","Fibroblast","ns"
"Fibroblast.ZKSCAN1",219,0.15573364402525,0.255289398196642,-0.318097841050809,-0.318097841050809,-0.164,"ZKSCAN1","Fibroblast","ns"
"Fibroblast.ZNF143",231,0.18736360207758,0.291184126172517,-0.307233347053821,-0.307233347053821,-0.128,"ZNF143","Fibroblast","ns"
"Fibroblast.ZNF165",1,3.83257482714275e-12,1.37589436294425e-09,-1.40576346829213,-1.40576346829213,-0.608,"ZNF165","Fibroblast","***"
"Fibroblast.ZNF175",167,0.0581274508634085,0.124254879262018,-0.419085260043021,-0.419085260043021,-0.181,"ZNF175","Fibroblast","ns"
"Fibroblast.ZNF197",33,0.000272914071694935,0.0029689742951055,0.687241098226716,0.687241098226716,0.369,"ZNF197","Fibroblast","**"
"Fibroblast.ZNF207",200,0.112931701449493,0.202712404101839,0.345598452457535,0.345598452457535,0.159,"ZNF207","Fibroblast","ns"
"Fibroblast.ZNF217",36,0.00033328549669587,0.00332359703649493,-0.872327467800536,-0.872327467800536,-0.357,"ZNF217","Fibroblast","**"
"Fibroblast.ZNF24",261,0.297190913602269,0.408779839016148,-0.209823173911755,-0.209823173911755,-0.0946,"ZNF24","Fibroblast","ns"
"Fibroblast.ZNF263",164,0.0531488065061015,0.11634403375421,-0.48395980912511,-0.48395980912511,-0.236,"ZNF263","Fibroblast","ns"
"Fibroblast.ZNF274",71,0.00280985311759156,0.0141255585149872,0.578413626030033,0.578413626030033,0.335,"ZNF274","Fibroblast","*"
"Fibroblast.ZNF318",335,0.766131286526144,0.821018304068316,-0.0590175954555465,-0.0590175954555465,-0.049,"ZNF318","Fibroblast","ns"
"Fibroblast.ZNF382",134,0.018435182731768,0.049389780602274,-0.397058853346322,-0.397058853346322,-0.0112,"ZNF382","Fibroblast","*"
"Fibroblast.ZNF384",302,0.55399289739629,0.65855447074592,-0.132520469770953,-0.132520469770953,-0.0713,"ZNF384","Fibroblast","ns"
"Fibroblast.ZNF584",144,0.0233639143435016,0.0582475364535908,-0.452863405441872,-0.452863405441872,-0.306,"ZNF584","Fibroblast","ns"
"Fibroblast.ZNF589",121,0.0132353785454892,0.03926860246141,-0.454608093807124,-0.454608093807124,-0.249,"ZNF589","Fibroblast","*"
"Fibroblast.ZNF592",324,0.687253206360195,0.759506679328213,0.0826134004916829,0.0826134004916829,0.0834,"ZNF592","Fibroblast","ns"
"Fibroblast.ZNF639",124,0.0149727617626457,0.0433485602644339,0.679975366849764,0.679975366849764,0.242,"ZNF639","Fibroblast","*"
"Fibroblast.ZNF644",355,0.962747035126489,0.973594889043407,0.00853334002835643,0.00853334002835643,-0.0206,"ZNF644","Fibroblast","ns"
"Fibroblast.ZNF740",298,0.526319064235028,0.634055516981124,0.103052662127232,0.103052662127232,0.0439,"ZNF740","Fibroblast","ns"
"Fibroblast.ZNF750",18,7.64858231020574e-05,0.00152546724964659,-0.887988115129859,-0.887988115129859,-0.465,"ZNF750","Fibroblast","**"
"Fibroblast.ZNF766",308,0.578960862382673,0.674827758426557,-0.0994097889554658,-0.0994097889554658,-0.0713,"ZNF766","Fibroblast","ns"
"Fibroblast.ZNF83",268,0.324566615894331,0.434773936962928,0.193220949747314,0.193220949747314,0.117,"ZNF83","Fibroblast","ns"
"Fibroblast.ZNF92",47,0.000774781942045082,0.00591801525945073,-0.832403099403248,-0.832403099403248,-0.326,"ZNF92","Fibroblast","**"
"Fibroblast.ZZZ3",120,0.0131473273287003,0.03926860246141,-0.574030359052625,-0.574030359052625,-0.205,"ZZZ3","Fibroblast","*"
"Megakaryocyte.ADNP",159,0.101787415523538,0.229309271257899,0.446127988173525,0.446127988173525,0.16,"ADNP","Megakaryocyte","ns"
"Megakaryocyte.AHR",150,0.0860796679479054,0.205866735243588,-0.233954804884382,-0.233954804884382,-0.234,"AHR","Megakaryocyte","ns"
"Megakaryocyte.AR",118,0.0376203116867503,0.113743450035509,0.410194604417134,0.410194604417134,0.271,"AR","Megakaryocyte","ns"
"Megakaryocyte.ARID2",108,0.0324918422409864,0.108005290412168,0.438882144111568,0.438882144111568,0.248,"ARID2","Megakaryocyte","ns"
"Megakaryocyte.ARID3A",169,0.11780981196695,0.250258712994882,0.37117999898013,0.37117999898013,0.194,"ARID3A","Megakaryocyte","ns"
"Megakaryocyte.ARNT",75,0.00801279110093276,0.0383545600697982,-0.520424384494668,-0.520424384494668,-0.289,"ARNT","Megakaryocyte","*"
"Megakaryocyte.ASCL1",209,0.217222637805756,0.373124052498883,-0.285843683885852,-0.285843683885852,-0.146,"ASCL1","Megakaryocyte","ns"
"Megakaryocyte.ATF1",63,0.00555775292121157,0.0312792533420971,0.572618143204411,0.572618143204411,0.36,"ATF1","Megakaryocyte","*"
"Megakaryocyte.ATF2",273,0.528362557697404,0.693400617706552,0.0866794449414863,0.0866794449414863,0.0201,"ATF2","Megakaryocyte","ns"
"Megakaryocyte.ATF3",68,0.00678339069718934,0.0358123126513378,0.799341993119952,0.799341993119952,0.318,"ATF3","Megakaryocyte","*"
"Megakaryocyte.ATF4",299,0.656411965656758,0.787191556400675,0.0938157779416503,0.0938157779416503,-0.0471,"ATF4","Megakaryocyte","ns"
"Megakaryocyte.ATF5",254,0.440889223549007,0.623146579740526,0.213773813732306,0.213773813732306,0.109,"ATF5","Megakaryocyte","ns"
"Megakaryocyte.ATF6",339,0.864340465907711,0.915334003719375,0.0417917766195165,0.0417917766195165,0.00672,"ATF6","Megakaryocyte","ns"
"Megakaryocyte.ATF7",125,0.0432994850636271,0.124356121102737,0.485370653374446,0.485370653374446,0.219,"ATF7","Megakaryocyte","ns"
"Megakaryocyte.BACH1",21,0.000218342399392975,0.00369464915254042,1.24829085068468,1.24829085068468,0.459,"BACH1","Megakaryocyte","**"
"Megakaryocyte.BACH2",47,0.00242791913715178,0.018545169579521,0.760188682231657,0.760188682231657,0.39,"BACH2","Megakaryocyte","*"
"Megakaryocyte.BATF",37,0.00147516717655233,0.0143131085508727,-0.780667075613915,-0.780667075613915,-0.4,"BATF","Megakaryocyte","*"
"Megakaryocyte.BCL11A",271,0.526376762799846,0.693400617706552,0.156603577164832,0.156603577164832,0.0808,"BCL11A","Megakaryocyte","ns"
"Megakaryocyte.BCL6",331,0.812673942929092,0.881419774959348,0.0616781449663534,0.0616781449663534,0.0555,"BCL6","Megakaryocyte","ns"
"Megakaryocyte.BHLHE22",211,0.225402252392785,0.383504306203839,-0.331210847742156,-0.331210847742156,-0.132,"BHLHE22","Megakaryocyte","ns"
"Megakaryocyte.BHLHE40",285,0.574856911999512,0.723074122112163,0.10900549381879,0.10900549381879,0.0808,"BHLHE40","Megakaryocyte","ns"
"Megakaryocyte.BMAL1",344,0.888038162936244,0.926760757250324,-0.0281269225474857,-0.0281269225474857,-0.0185,"BMAL1","Megakaryocyte","ns"
"Megakaryocyte.BRF2",124,0.0432527727392604,0.124356121102737,-0.521620286180592,-0.521620286180592,-0.262,"BRF2","Megakaryocyte","ns"
"Megakaryocyte.CBX2",256,0.44854457251803,0.627684004851795,0.197261203405539,0.197261203405539,0.042,"CBX2","Megakaryocyte","ns"
"Megakaryocyte.CDX1",245,0.41320682523924,0.605328596848848,0.287331120701854,0.287331120701854,-0.346,"CDX1","Megakaryocyte","ns"
