"","RNA.Neural","RNA.MSC","RNA.Fibroblast","RNA.Megakaryocyte","RNA.Myeloid"
"USP49",0,0,0,0,0.112166048686105
"MED20",0,0,0,0.0262683957275852,0
"PTCRA",0,0,0,0.20859542767145,0
"TJAP1",0,0,0,0.0162626133344135,0.095985868838559
"GTPBP2",0.0125062395420462,0,0,0,0
"ENPP4",0,0,0,0,0
"ADGRF5",0,0.0729138083035659,0,0,0
"RP11-385F7.1",0.0115134206574996,0,0,0,0
"MUT",0.0161265513907695,0,0,0,0
"CENPQ",0,0.0224279184149719,0.0278868797969778,0.0517921910298419,0
"PAQR8",0,0.0193716782502426,0.0524540768202629,0,0
"GSTA4",0,0,0,0,0
"ICK",0,0,0,0,0
"LRRC1",0,0,0,0,0
"COL21A1",0,0.102770443529718,0,0,0
"SDHAF4",0,0,0,0,0
"LCA5",0,0,0,0,0
"SH3BGRL2",0,0.0193716782502426,0,0.114567348406617,0
"TTK",0,0,0.0186510339309703,0.109794054020044,0
"BCKDHB",0,0.0398737050623014,0,0,0
"DOPEY1",0,0.0227765867109656,0.027813295741284,0,0
"CEP162",0,0.0988765493155391,0,0,0
"SLC35A1",0,0.0629959715569765,0,0.0452855191196361,0
"MANEA-AS1",0,0.0206904294441811,0.0278868797969778,0.0299761966798694,0
"FBXL4",0,0.0193716782502426,0,0,0
"COQ3",0,0,0,0,0
"USP45",0,0,0,0,0
"TSTD3",0.0139171972295134,0,0,0,0
"RP3-467N11.1",0,0,0,0,0
"PREP",0,0,0,0.0292409610389706,0
"RTN4IP1",0,0,0,0,0
"FIG4",0,0,0.0100884845243511,0,0
"CTA-331P3.1",0,0,0,0,0
"KIAA1919",0,0,0,0.0371721875707324,0
"LINC01268",0,0.226821422681389,0,0,0
"PKIB",0,0,0,0,0
"RNF217",0,0.00948576082181009,0,0,0
"RNF146",0.0143294534481641,0.0432211893779973,0.00782893277867664,0.0100057823931717,0
"L3MBTL3",0,0.0227765867109656,0,0,0
"SLC18B1",0.0766200634024324,0.0224279184149719,0,0,0
"MTFR2",0,0,0.012311156298761,0,0
"RP3-325F22.5",0.0556542035730789,0,0,0,0
"PEX7",0,0,0,0.0292409610389706,0
"ADGRG6",0,0.0667095789263839,0,0,0
"PEX3",0,0,0.030980255513353,0.0238348518944819,0
"PLAGL1",0,0.0339853741426765,0,0,0
"RP3-466P17.2",0.0643008962842733,0,0,0,0
"FBXO30",0.251539301931612,0,0,0,0
"LRP11",0.0462526285124355,0.0307983644482064,0,0,0
"ULBP1",0,0,0,0,0
"MTHFD1L",0,0,0,0,0
"RMND1",0,0.0372764942279444,0.0367185971016367,0,0
"RP5-933K21.3",0.0459655678173577,0,0,0,0
"ZDHHC14",0.0174899151275669,0.0514154165451433,0,0,0
"FNDC1",0,0.0793732577578806,0,0,0
"AGPAT4",0.050208656622317,0.0248574004140812,0,0.0289326380400259,0
"THBS2",0,0.117558986910789,0,0,0
"WDR27",0,0,0.0278868797969778,0,0
"ERMARD",0,0,0.0193201832389251,0.0299761966798694,0
"FAM120B",0,0.0363168032909132,0.043100166705189,0,0
"HRAT92",0,0.0305010877406312,0.0278868797969778,0.0901829786502051,0
"PRKAR1B",0,0,0,0.235735383122788,0
"AC147651.4",0,0,0,0.0144029023261131,0
"DNAAF5",0,0,0,0,0
"FTSJ2",0,0,0,0.0162626133344135,0
"GNA12",0.0157351841076027,0,0.0629460573213904,0.0162626133344135,0
"RP11-1275H24.2",0,0,0,0,0
"RP11-1275H24.1",0.0161265513907695,0,0,0,0
"CYTH3",0,0,0,0.0292409610389706,0
"FAM220A",0,0,0,0,0
"ZNF316",0,0.0658423977026642,0,0,0
"UMAD1",0.0131829831524242,0,0.0193201832389251,0,0
"AC009473.1",0,0,0,0,0
"ISPD",0,0,0,0,0
"ANKMY2",0,0,0.0367185971016367,0,0
"ABCB5",0,0,0,0,0
"SP4",0,0.0268096329582743,0,0,0
"C7orf31",0,0,0,0.0100057823931717,0
"CTB-119C2.1",0.0119107069776181,0,0,0,0
"JAZF1-AS1",0,0,0,0,0
"CHN2",0,0,0,0,0
"SCRN1",0,0,0,0,0
"AQP1",0.0211269504145263,0.0331482729449734,0.0278868797969778,0,0
"AVL9",0,0.030020195776147,0.0287643030308026,0,0
"TRGV9",0,0,0,0.0299761966798694,0
"YAE1D1",0,0,0,0.0357908309677438,0
"AC004854.4",0,0,0.0262760429325846,0,0
"RAMP3",0,0.0338289620559399,0.030980255513353,0,0
"GRB10",0.0125062395420462,0.0175802010122154,0,0.0165724927761615,0
"LANCL2",0,0,0.00782893277867664,0,0
"PSPH",0,0,0.0100884845243511,0.0516967927705188,0
"ZNF107",0,0,0,0,0
"RP11-797H7.5",0.0239014367671025,0,0.027813295741284,0.0100057823931717,0
"ZNF117",0,0.0261541345828531,0.030980255513353,0,0
"GS1-124K5.3",0,0,0,0.0299761966798694,0
"GS1-124K5.4",0.0114011621939292,0,0.0100884845243511,0,0
"GS1-124K5.11",0,0.031463651571154,0,0,0
"KCTD7",0,0.0685265153833866,0.035840530060057,0.0228436443016781,0
"WBSCR27",0,0,0,0,0
"SSC4D",0,0,0.0100884845243511,0.0389384204331977,0
"ZP3",0,0.0162487610437244,0.0179174173030277,0.0244086847192849,0
"DTX2",0,0.0156902929953988,0.0262760429325846,0,0
"HGF",0,0.254711787971887,0,0,0
"AC005076.5",0,0,0,0.0100057823931717,0
"CROT",0,0,0,0,0
"SLC25A40",0,0,0,0,0
"PEX1",0.0131351575272831,0,0,0,0
"HEPACAM2",0.0476240146244984,0,0.0318187950091896,0.0165724927761615,0
"VPS50",0.012436856377177,0,0,0,0
"ZKSCAN5",0,0,0.0607127332298288,0,0
"FAM200A",0,0,0.0280358256805754,0,0
"ZSCAN21",0,0,0,0,0
"CNPY4",0,0,0.0278868797969778,0,0
"PILRA",0,0,0,0,0
"ZCWPW1",0,0,0,0,0
"AGFG2",0,0,0,0,0
"EPHB4",0,0.0193716782502426,0.0287643030308026,0.0357908309677438,0
"ACHE",0.167397774451667,0,0.0530399325555502,0,0.104766186903061
"FAM185A",0.0367692382967163,0,0,0,0
"ATXN7L1",0,0,0,0,0
"CCDC71L",0.0289645569267104,0.0363168032909132,0.0278868797969778,0.0510157344144209,0
"DUS4L",0,0,0,0,0
"RP11-390E23.6",0,0,0,0,0
"POT1",0,0.00948576082181009,0.00782893277867664,0.0100057823931717,0
"GCC1",0.0125062395420462,0,0,0,0
"KCP",0,0.00948576082181009,0,0,0
"STRIP2",0,0,0.0100884845243511,0,0
"RP11-134L10.1",0.0363752667890702,0,0,0,0
"WDR91",0,0.033075721940768,0,0,0
"TTC26",0.0119971959886289,0,0,0,0
"RP11-634H22.1",0,0,0,0,0
"ADCK2",0,0,0,0,0
"AGK",0,0,0,0,0
"KIAA1147",0.0107728360035055,0.0330037245092925,0.0100884845243511,0,0
"CLEC5A",0,0,0,0,0
"KEL",0.0636026152285284,0,0.0616943277800344,0.0146200034591095,0
"ZNF212",0,0.0289874981301713,0,0,0
"ZNF467",0,0,0,0.0100057823931717,0
"ABCB8",0,0,0,0.0289326380400259,0
"CDK5",0,0,0.0100884845243511,0.045439961829277,0
"RP4-548D19.3",0.0113702949012976,0,0,0,0
"XRCC2",0,0,0,0,0
"PAXIP1",0,0,0,0,0
"LINC01006",0,0,0,0,0
"LMBR1",0,0,0.0100884845243511,0,0
"PTPRN2",0,0.0156902929953988,0.0100884845243511,0.0395401935274789,0
"IL3RA",0,0,0.0193201832389251,0,0
"ZBED1",0,0,0,0,0.108244731578476
"XG",0.0280733195977512,0,0,0.0144029023261131,0
"GYG2",0,0.0363168032909132,0,0,0
"MXRA5",0,0.0575510921587456,0,0,0
"RP11-706O15.1",0,0,0,0,0
"PUDP",0,0,0,0,0
"WWC3",0.0912679724005723,0.030020195776147,0,0,0
"CLCN4",0,0,0,0,0
"TCEANC",0.129450422989159,0.0156902929953988,0,0,0
"FANCB",0,0,0,0,0
"MOSPD2",0,0,0,0.0144029023261131,0
"PIGA",0.0139171972295134,0,0,0,0
"CTPS2",0,0,0,0,0
"REPS2",0,0,0,0.0189554752975558,0
"POLA1",0,0,0.0280358256805754,0,0
"GK",0,0,0,0.102633191347428,0
"TAB3",0.0410666615200735,0.0313828638543537,0,0,0
"LANCL3",0,0,0.0100884845243511,0,0
"TSPAN7",0,0.0162487610437244,0,0,0
"MAOA",0.0156364632205742,0,0,0,0
"MAOB",0,0,0,0.0483647216440685,0
"KRBOX4",0,0.030020195776147,0,0,0
"ZNF674-AS1",0.0121867280370769,0,0,0,0
"LINC01560",0,0,0,0,0
"ZNF81",0,0,0,0.0344432416382594,0
"ZNF182",0,0,0,0,0
"SUV39H1",0,0,0,0,0
"MAGIX",0,0,0.00782893277867664,0.0878713534470472,0
"PHF8",0,0.0289874981301713,0,0,0.0978963924510352
"PAGE2",0.0139998477046157,0,0,0,0
"RP13-188A5.1",0,0.033075721940768,0,0,0
"SPIN4",0,0.0227765867109656,0,0,0
"KIF4A",0,0,0,0,0
"LPAR4",0,0,0.0100884845243511,0.0355279680737174,0
"NAP1L3",0,0,0,0.0100057823931717,0
"SYTL4",0,0,0,0.0540599853726355,0
"CSTF2",0,0,0,0.0144029023261131,0
"CENPI",0,0,0,0,0
"ARMCX4",0.0278640371841592,0.0381355022655736,0,0,0
"TMSB15A",0,0,0.0301932839942619,0.0474551095696845,0
"ARMCX5",0,0,0,0,0
"BHLHB9",0.0107728360035055,0,0,0,0
"LINC00630",0.0119971959886289,0,0,0,0
"SLC25A53",0.0166626821359244,0,0.0100884845243511,0,0
"RBM41",0.013764474083021,0.0248574004140812,0,0.0299761966798694,0
"NUP62CL",0.0174899151275669,0,0.0318187950091896,0,0
"SLC25A14",0,0,0,0,0
"ENOX2",0.0126305698439663,0,0,0.0392467434321423,0
"FAM122C",0,0,0.0337613838719434,0,0
"FAM127C",0,0.0968084137309028,0,0.0265782751693333,0
"DDX26B",0.0139171972295134,0.0286528103210852,0,0.0300072218245419,0
"MAMLD1",0,0,0,0,0
"NSDHL",0,0,0,0.0144029023261131,0
"ZNF185",0,0,0.0100884845243511,0.0887169869867209,0
"RP11-66N11.8",0,0.0343917409185653,0,0,0
"RENBP",0,0,0.00782893277867664,0.0350118055620215,0
"GAB3",0,0,0,0,0
"RAB39B",0.0298339032620958,0,0,0,0
"RP11-134O21.1",0,0,0,0,0
"RP11-115C21.2",0,0,0.0320641673234746,0,0
"MFHAS1",0,0.0277849230936093,0,0,0
"AF131216.1",0,0.00948576082181009,0,0,0
"RP11-297N6.4",0,0,0,0,0
"CTD-2547L16.1",0,0,0,0,0
"NAT1",0,0,0,0,0
"NUDT18",0,0.0214250144111784,0,0,0.08507075986346
"C8orf58",0,0.0381355022655736,0,0,0
"CTC-756D1.3",0.0119460945866174,0,0.0331338935813378,0,0
"NKX3-1",0,0,0,0,0
"CDCA2",0,0,0.0262760429325846,0,0
"ELP3",0,0.0297804129807414,0,0,0
"INTS9",0,0,0,0,0
"RP11-350N15.5",0,0,0,0,0
"GINS4",0.0161265513907695,0.0476212630873837,0.00782893277867664,0,0
"RP11-930P14.2",0,0,0,0,0
"SLC20A2",0.0162091874778129,0,0,0,0
"RP11-110G21.1",0,0,0.0320641673234746,0,0
"CA8",0,0,0,0,0
"AC022182.3",0,0.0162487610437244,0,0.0398911821589476,0
"PKIA",0,0,0,0.0146200034591095,0
"ZC2HC1A",0,0.0275308963825985,0,0.0357908309677438,0
"SNX16",0.0415388186040862,0,0,0.0488461439643725,0
"CA3-AS1",0.0166935995909578,0,0,0,0
"CTA-392E5.1",0.0166935995909578,0,0.0298531904557216,0,0
"RP11-37B2.1",0,0,0.0278868797969778,0,0
"TMEM64",0,0,0,0.0228436443016781,0
"RUNX1T1",0,0.154154168706387,0.0350591775244126,0,0
"TRIQK",0,0.0387679601928854,0,0.0144029023261131,0
"FAM92A1",0,0.00948576082181009,0.012311156298761,0.0100057823931717,0
"CCNE2",0,0,0.0280358256805754,0,0
"NIPAL2",0,0,0,0,0
"RP11-410L14.2",0.0149181914949419,0.0271187825445068,0,0,0
"FBXO43",0,0,0,0,0
"ANKRD46",0,0,0,0,0
"UBR5-AS1",0,0,0,0,0
"FZD6",0,0,0,0,0
"RP11-395G23.3",0,0.0227765867109656,0.00782893277867664,0.0162626133344135,0
"SYBU",0,0,0,0,0
"MTBP",0,0.00948576082181009,0.0318187950091896,0,0
"SNTB1",0,0,0,0.0100057823931717,0
"RP11-96B2.1",0,0,0,0.0189554752975558,0
"TBC1D31",0.0169819976174302,0,0.0100884845243511,0,0
"FAM83A",0.0531957322482116,0,0,0.0357908309677438,0
"TRMT12",0,0,0,0,0
"CCDC26",0,0,0,0,0
"ZFAT",0,0,0,0,0
"TRAPPC9",0,0,0,0.0160563302644657,0
"PTK2",0,0,0.0193201832389251,0.0144029023261131,0
"THEM6",0,0.0156902929953988,0,0.0357908309677438,0
"ZNF696",0,0,0,0,0
"CTD-3065J16.9",0,0,0,0,0
"HGH1",0,0,0.00782893277867664,0,0
"ADCK5",0,0,0,0,0
"GPT",0,0,0,0,0
"RECQL4",0,0.0286528103210852,0,0,0
"LRRC24",0,0.0297804129807414,0.00782893277867664,0.0144029023261131,0
"C8orf82",0,0,0,0,0
"ZNF251",0,0,0.0320641673234746,0,0
"ZNF250",0.0347611366937983,0,0,0,0
"RFX3",0.0389724397156574,0.0571389783206539,0,0,0
"RFX3-AS1",0,0.00948576082181009,0,0,0
"RP11-509J21.2",0,0.00948576082181009,0.0193201832389251,0,0
"CDC37L1-AS1",0,0,0,0.0927210653760428,0
"CD274",0.0119460945866174,0,0,0,0
"RP11-390F4.3",0,0,0,0,0
"TTC39B",0,0.0313828638543537,0.0100884845243511,0.0628028024239224,0
"DENND4C",0,0.0297804129807414,0.030980255513353,0,0
"TUSC1",0,0.0224279184149719,0.0100884845243511,0,0
"DDX58",0,0,0,0,0
"SPINK4",0.0554218169730723,0,0,0,0
"NOL6",0,0.0346128484463143,0,0,0
"FAM219A",0,0.0193716782502426,0.0193201832389251,0,0
"RP11-195F19.5",0,0.0557971310884456,0,0,0.104766186903061
"FANCG",0,0.0264407414588446,0,0.0165724927761615,0
"PIGO",0,0,0,0,0
"TESK1",0,0.0222270579204056,0,0,0
"RMRP",0,0,0,0,0
"ARHGEF39",0,0,0,0,0
"RECK",0,0.0162487610437244,0,0,0
"MELK",0,0,0,0,0
"ALDH1B1",0,0,0.030384039268284,0,0
"RP11-262H14.4",0,0,0,0.0100057823931717,0
"TJP2",0,0,0,0.101899275016511,0
"C9orf40",0.0121278645763863,0,0,0,0
"RP11-522I20.3",0,0.0156902929953988,0,0,0
"C9orf64",0,0.0297804129807414,0,0.0299761966798694,0
"RMI1",0.024493359034026,0,0,0,0
"C9orf153",0.0143294534481641,0,0,0,0
"ASPN",0,0.0596611457504973,0,0,0
"ZNF367",0,0,0.0278868797969778,0,0
"ZNF510",0,0,0,0,0
"TDRD7",0,0,0.0354826897109979,0,0
"TSTD2",0,0,0,0,0
"TRMO",0.0144113969518865,0,0,0,0
"TRIM14",0,0,0,0,0
"TMEM246",0,0.00948576082181009,0.0193201832389251,0,0
"ZNF462",0.0156364632205742,0.0841250134245073,0,0,0
"IKBKAP",0,0.0754735192120944,0.0267638896229656,0,0
"FAM206A",0,0.0370166572044086,0,0,0
"KIAA0368",0,0.0322623475327756,0,0,0
"GNG10",0,0.035740413733488,0.00782893277867664,0.0357908309677438,0
"FKBP15",0,0.056373630117962,0,0,0
"BSPRY",0,0,0,0.0162626133344135,0
"MEGF9",0.037511684575205,0,0,0,0
"C5",0.0387495198989639,0,0,0,0
"PTGS1",0.0106761528885458,0,0.0179174173030277,0.371355183844275,0
"DENND1A",0.0128087080558911,0,0,0,0
"SLC2A8",0.0109619405456653,0,0,0.0228436443016781,0
"ZNF79",0,0,0.0350591775244126,0,0
"LRSAM1",0,0,0,0,0
"STXBP1",0,0.0417995966652145,0,0.0144029023261131,0
"GLE1",0.010546202737323,0,0.0287643030308026,0.0100057823931717,0
"PKN3",0,0,0,0.0146200034591095,0
"TBC1D13",0,0,0,0.0189554752975558,0
"CCBL1",0.0136247157842829,0,0,0,0
"DOLK",0,0,0,0,0
"NUP188",0,0,0.0100884845243511,0,0
"DOLPP1",0,0,0,0,0
"TOR1B",0,0,0,0,0
"ASS1",0,0,0,0,0
"PLPP7",0,0.033075721940768,0,0.0396570830465224,0
"MED27",0,0,0,0.0165724927761615,0
"C9orf9",0.0138683702379235,0,0,0.042988839110254,0
"OLFM1",0,0.0462544533614328,0,0.0458098903075542,0
"C9orf69",0,0,0,0,0.0988121003295449
"MAMDC4",0,0.0285784402736092,0,0.0146200034591095,0
"LRRC26",0.0115134206574996,0,0,0,0
"NDOR1",0,0,0,0.0144029023261131,0
"EXD3",0.0138602869107473,0.033075721940768,0,0,0
"SIRT3",0,0.0381355022655736,0,0,0
"PTDSS2",0.0153644745834294,0.033075721940768,0.0262760429325846,0,0
"PHRF1",0,0.0307983644482064,0,0,0
"PANO1",0,0,0,0,0
"PIDD1",0,0.0670634657209471,0,0,0
"AP006621.8",0,0,0,0,0
"CRACR2B",0,0,0,0,0
"C11orf21",0,0,0,0.0824704176529323,0
"OSBPL5",0,0.0884842435589257,0,0,0
"RP13-726E6.2",0,0,0,0,0
"PGAP2",0,0.0317730023397219,0,0,0
"AC090587.5",0,0,0,0,0
"TRIM21",0.023316389487915,0,0,0.0146200034591095,0
"TRIM68",0,0,0,0,0
"AC104389.16",0.0113702949012976,0,0,0,0
"TRIM5",0,0,0,0,0
"DNHD1",0.0139998477046157,0,0.0880726879725351,0,0
"TRIM66",0,0,0,0,0
"NRIP3",0,0,0,0.0451952513744394,0
"SBF2-AS1",0.0119971959886289,0,0,0.0357908309677438,0
"AMPD3",0.0113702949012976,0,0.0325944728720171,0,0
"ZBED5-AS1",0,0.00948576082181009,0,0.0596256828622257,0
"TEAD1",0,0.0903166005745042,0,0,0.0778578761803906
"PDE3B",0,0,0,0,0
"CYP2R1",0,0.0156902929953988,0,0,0
"LDHC",0,0,0,0,0
"ZDHHC13",0,0,0,0.0165724927761615,0
"ANO5",0,0.0189225554509155,0,0,0
"LGR4",0.0149181914949419,0,0,0,0
"KIF18A",0,0,0,0,0
"METTL15",0,0.0615821647829017,0.0267638896229656,0.0100057823931717,0
"ELP4",0,0,0,0,0
"PRRG4",0,0.0297804129807414,0,0,0
"TCP11L1",0,0,0,0,0
"LDLRAD3",0,0,0,0,0
"RP11-63D14.1",0,0,0,0,0
"SLC35C1",0,0,0,0.0217681004264549,0
"CRY2",0,0,0,0,0
"CTD-2589M5.4",0,0,0,0.111996348492281,0
"AMBRA1",0.0143204448588693,0,0,0,0
"HARBI1",0,0,0,0,0
"NR1H3",0,0.0264407414588446,0,0.0357908309677438,0
"KBTBD4",0,0,0,0.0165724927761615,0
"C1QTNF4",0,0,0,0,0
"APLNR",0,0.0366045433663169,0,0.0162626133344135,0
"PRG2",0,0,0,0,0
"YPEL4",0.184782248255827,0,0,0.0539430958535921,0
"DTX4",0,0.0156902929953988,0,0.0289326380400259,0
"TCN1",0.0121278645763863,0,0,0,0.0986960981448503
"MS4A3",0,0,0,0,0.195742447833854
"VPS37C",0,0.00948576082181009,0.00782893277867664,0,0
"TKFC",0.0131829831524242,0,0,0,0
"PPP1R32",0,0.0307983644482064,0,0,0
"INCENP",0.011094721807132,0,0,0,0
"TUT1",0,0.00948576082181009,0,0,0
"C11orf98",0,0.0248574004140812,0,0,0
"GNG3",0,0,0,0,0
"ZBTB3",0,0,0,0,0
"C11orf95",0,0,0,0,0
"NRXN2",0,0.0227765867109656,0.0100884845243511,0.0427549156494805,0
"MEN1",0,0,0,0,0
"MIR194-2HG",0.0134526402322728,0,0,0,0
"SNX15",0,0,0,0,0
"AP003068.23",0,0,0,0.161683527329224,0
"PCNXL3",0,0.0398737050623014,0,0,0
"AP5B1",0,0.0411061614578056,0.0297324777164759,0,0
"KLC2",0,0,0,0,0
"B4GAT1",0,0.0261541345828531,0,0,0.111192640683925
"SPTBN2",0,0,0,0,0
"PC",0.0158875689620558,0.0275308963825985,0,0,0
"SYT12",0,0.107587133195661,0,0,0
"RP11-119D9.1",0,0,0,0,0
"ALDH3B1",0,0.0593038987223204,0,0,0.0997565789952946
"GAL",0,0,0.0100884845243511,0,0
"TPCN2",0,0,0,0,0
"MYEOV",0,0,0,0.100772844395263,0
"ORAOV1",0,0.0525284547694961,0,0,0
"DHCR7",0,0,0,0,0
"RP11-167J8.3",0,0,0,0,0
"FAM86C1",0,0,0,0,0
"RP11-849H4.2",0,0,0.0320641673234746,0,0
"LRTOMT",0,0,0,0,0
"PDE2A",0,0,0.0193201832389251,0.0357908309677438,0
"ARHGEF17",0,0.035599814149793,0,0,0
"PAAF1",0,0.0331482729449734,0,0,0
"KCNE3",0,0,0,0.0165724927761615,0
"GDPD5",0,0.0460413379954223,0,0,0
"CTD-2530H12.4",0,0,0,0,0
"DGAT2",0,0,0,0,0
"AP001189.4",0,0,0.00782893277867664,0.203847090110067,0
"CAPN5",0,0,0,0,0
"INTS4",0,0,0,0,0
"KCTD21-AS1",0,0,0,0,0
"CCDC81",0,0,0,0,0
"ME3",0,0,0,0.0289326380400259,0
"C11orf54",0,0.035599814149793,0,0,0
"MTMR2",0,0,0.0100884845243511,0,0
"ARHGAP42",0.0418521161320664,0,0,0,0
"CEP126",0,0.114059554560099,0,0,0
"MSANTD4",0,0.0620632200709394,0,0,0
"PPP2R1B",0,0,0,0,0
"DLAT",0,0,0,0.0144029023261131,0
"TMPRSS5",0,0,0,0,0
"ZW10",0,0,0,0,0
"BACE1-AS",0.0143204448588693,0.0545007363519464,0,0,0
"TMPRSS13",0,0,0,0,0
"RP11-158I9.8",0,0.0385100304484819,0,0.0165724927761615,0.112166048686105
"RP11-110I1.13",0,0,0,0,0.0988121003295449
"C2CD2L",0,0,0.0352951865050493,0,0
"NLRX1",0,0.0359265022806547,0.00782893277867664,0.0395401935274789,0
"PVRL1",0,0,0.00782893277867664,0,0
"TECTA",0,0,0,0,0
"C11orf63",0,0.0227765867109656,0,0,0
"VWA5A",0,0.035599814149793,0,0.0100057823931717,0
"SIAE",0,0,0,0.0796376587563743,0
"NRGN",0.0174899151275669,0.0492623959762808,0.0179174173030277,0.611824143093099,0
"ESAM",0,0.0259718315444792,0.00782893277867664,0.394734832346548,0
"CCDC15",0,0,0,0,0
"STT3A",0,0.059167786947963,0,0,0
"HYLS1",0,0,0,0,0
"PUS3",0,0,0.0267638896229656,0.0162626133344135,0
"FAM118B",0,0,0,0,0
"TIRAP",0,0,0,0,0
"SENCR",0,0,0.0179174173030277,0.0614547784014622,0
"ARHGAP32",0,0,0,0,0
"SNX19",0,0.0261541345828531,0,0.0189554752975558,0
"LARP4B",0.0139253901016104,0.0206904294441811,0,0,0.0997565789952946
"WDR37",0.0268645142290726,0.0317730023397219,0,0,0
"AKR1E2",0,0,0,0,0
"ASB13",0.0162651519776664,0.0264407414588446,0,0.0146200034591095,0
"RP11-536K7.3",0,0.00948576082181009,0,0,0
"IL15RA",0,0.0156902929953988,0.0193201832389251,0,0
"SFMBT2",0,0,0,0,0
"MCM10",0.0111858329450305,0,0,0,0
"PTER",0.0161265513907695,0.0214250144111784,0,0,0
"TRDMT1",0,0,0,0,0
"ST8SIA6",0,0,0.0398931001021513,0,0
"STAM-AS1",0.0206498018410073,0,0,0,0
"PLXDC2",0,0.0214250144111784,0.0267638896229656,0.103178324361361,0
"PRTFDC1",0,0,0.022399640823112,0.0228436443016781,0
"MPP7",0,0,0,0.0100057823931717,0
"ZNF438",0.016072310047963,0,0,0.0776264781580912,0
"CCDC7",0,0,0,0,0
"PARD3",0,0,0.0262760429325846,0,0
"ZNF485",0,0,0,0.0165724927761615,0
"RASSF4",0,0,0,0.0354341794361053,0
"C10orf25",0,0,0,0,0
"SYT15",0,0,0,0,0
"ERCC6",0,0.0297804129807414,0,0,0
"PARG",0,0,0,0,0
"SGMS1",0.0535054928164728,0,0.0278868797969778,0,0
"SLC16A9",0.0143204448588693,0.0206904294441811,0,0,0
"PBLD",0,0,0.0367185971016367,0.0165724927761615,0
"DNA2",0,0,0,0,0
"TSPAN15",0,0.0715800096459559,0,0.0540253652531159,0
"AIFM2",0,0,0,0,0
"TYSND1",0,0.0286528103210852,0,0,0
"LRRC20",0,0.0248574004140812,0,0,0
"RP11-442H21.2",0,0,0,0,0
"MCU",0,0.0224279184149719,0,0.0100057823931717,0
"DNAJC9-AS1",0,0,0,0,0
"RP11-152N13.5",0,0,0,0,0
"NDST2",0.0134746886419619,0,0,0,0
"C10orf11",0,0.0741262701318715,0,0.0265782751693333,0
"TMEM254",0,0,0,0.0146200034591095,0
"RP11-77P6.2",0,0.0330037245092925,0.0367185971016367,0,0
"SNCG",0,0.0921071149698071,0.0597445585441556,0,0
"IFIT5",0.115364031134916,0.0528078782655321,0,0.0547463062652996,0
"IDE",0,0.0285784402736092,0.0320641673234746,0,0
"KIF11",0.0174529695885768,0,0,0,0
"SLC35G1",0,0.0474632953351206,0,0.0146200034591095,0
"SORBS1",0,0,0,0,0
"ALDH18A1",0,0.0189225554509155,0,0,0
"TCTN3",0,0,0,0,0
"ENTPD1",0,0.0368381617740973,0.0705418672354105,0,0
"C10orf12",0,0,0,0.0371721875707324,0
"RP11-175O19.4",0,0,0,0.0357908309677438,0
"ARHGAP19",0,0.0648952435645224,0,0,0
"MMS19",0,0,0,0,0
"MORN4",0.016072310047963,0,0.0320641673234746,0,0
"SFRP5",0,0,0,0,0
"R3HCC1L",0,0.00948576082181009,0,0,0
"PYROXD2",0,0.0206904294441811,0.0100884845243511,0,0
"GOT1",0,0,0.0614104048667157,0.0146200034591095,0
"SLC25A28",0.0127156038220719,0.0193716782502426,0,0,0
"SCD",0.0143204448588693,0,0,0.0162626133344135,0.191177369648318
"OLMALINC",0,0.0189225554509155,0.0267638896229656,0,0
"RP11-108L7.15",0,0,0.0267638896229656,0,0
"KAZALD1",0,0,0.0790226803503797,0,0
"BTRC",0.0275282003547532,0.0728523570952387,0,0,0
"HPS6",0,0,0,0,0
"PPRC1",0,0,0,0,0
"RP11-47A8.5",0,0.0529079295935921,0,0,0
"CNNM2",0,0,0,0,0
"TAF5",0,0,0,0,0
"NEURL1",0,0,0,0.0165724927761615,0
"SH3PXD2A",0,0.0251637943777997,0,0,0
"SFR1",0,0,0.0100884845243511,0.0165724927761615,0
"GSTO2",0,0,0.0352951865050493,0,0
"PDCD4-AS1",0,0,0,0.0431832365198318,0
"ADRA2A",0,0,0,0.0165724927761615,0
"ACSL5",0,0,0,0,0
"DCLRE1A",0,0,0,0.0538110485743513,0
"RP11-501J20.5",0,0,0.0100884845243511,0.159148624887672,0
"GRK5",0,0,0.030980255513353,0.0483999000978093,0
"BAG3",0,0.0288574390720527,0,0,0
"PLPP4",0,0,0,0,0
"C10orf88",0,0,0.0278868797969778,0,0
"ACADSB",0,0.0292548475734552,0,0.0146200034591095,0
"RP11-298J20.3",0.0157351841076027,0,0,0,0
"FANK1",0.0381001973468988,0,0,0,0
"LRRC27",0,0,0,0,0
"INPP5A",0.0436965627061265,0,0,0.0783545575110373,0
"PAOX",0,0,0,0,0
"RP11-218M22.1",0.0162091874778129,0,0,0,0
"RAD52",0,0.0453632969097601,0.0193201832389251,0,0
"ERC1",0.0128719679965272,0,0,0,0
"CACNA2D4",0.0174529695885768,0,0,0.0146200034591095,0
"DCP1B",0.0289215341384814,0,0,0,0
"RP4-816N1.6",0,0.0214250144111784,0,0,0
"TULP3",0,0.0313828638543537,0,0,0
"TEAD4",0,0,0.00782893277867664,0,0
"PARP11",0,0,0,0,0
"VWF",0,0.0475499508454433,0.127254345723517,0.0604298937666638,0
