"","source","target","gene_A","gene_B","type_gene_A","type_gene_B","MeanLR"
"5426","Neural","Neural","PRKAB1","HSF1","Receptor","Transcription Factor",0.787936883523894
"5427","Neural","Neural","PRKACA","HSF1","Receptor","Transcription Factor",0.787936883523894
"5428","Neural","Neural","PRKCA","HSF1","Receptor","Transcription Factor",0.787936883523894
"5429","Neural","Neural","PRKCB","HSF1","Receptor","Transcription Factor",0.787936883523894
"5430","Neural","Neural","PRKCD","HSF1","Receptor","Transcription Factor",0.787936883523894
"5431","Neural","Neural","PRKCE","HSF1","Receptor","Transcription Factor",0.787936883523894
"5432","Neural","Neural","PRKCQ","HSF1","Receptor","Transcription Factor",0.787936883523894
"5433","Neural","Neural","PRKCZ","HSF1","Receptor","Transcription Factor",0.787936883523894
"5434","Neural","Neural","PRKG1","HSF1","Receptor","Transcription Factor",0.787936883523894
"5435","Neural","Neural","PRNP","HSF1","Receptor","Transcription Factor",0.787936883523894
"5436","Neural","Neural","PTEN","HSF1","Receptor","Transcription Factor",0.787936883523894
"5437","Neural","Neural","PTPN1","HSF1","Receptor","Transcription Factor",0.787936883523894
"5438","Neural","Neural","PTPRF","HSF1","Receptor","Transcription Factor",0.787936883523894
"5439","Neural","Neural","RET","HSF1","Receptor","Transcription Factor",0.787936883523894
"5440","Neural","Neural","RPS6KA1","HSF1","Receptor","Transcription Factor",0.787936883523894
"5441","Neural","Neural","RPS6KA2","HSF1","Receptor","Transcription Factor",0.787936883523894
"5442","Neural","Neural","RPS6KA3","HSF1","Receptor","Transcription Factor",0.787936883523894
"5443","Neural","Neural","RPS6KB1","HSF1","Receptor","Transcription Factor",0.787936883523894
"5444","Neural","Neural","SENP1","HSF1","Receptor","Transcription Factor",0.787936883523894
"5445","Neural","Neural","SIRT1","HSF1","Receptor","Transcription Factor",0.787936883523894
"5446","Neural","Neural","SRC","HSF1","Receptor","Transcription Factor",0.787936883523894
"5447","Neural","Neural","TBK1","HSF1","Receptor","Transcription Factor",0.787936883523894
"5448","Neural","Neural","TGFBR1","HSF1","Receptor","Transcription Factor",0.787936883523894
"5449","Neural","Neural","TNK2","HSF1","Receptor","Transcription Factor",0.787936883523894
"5450","Neural","Neural","VRK1","HSF1","Receptor","Transcription Factor",0.787936883523894
"5451","Neural","Neural","HSF1","HLA-G","Transcription Factor","Ligand",0.787936883523894
"5452","Neural","Neural","HSF1","HSPA8","Transcription Factor","Ligand",0.787936883523894
"5453","Neural","Neural","ABL1","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5454","Neural","Neural","ATM","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5455","Neural","Neural","AURKA","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5456","Neural","Neural","BTK","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5457","Neural","Neural","CAMK2A","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5458","Neural","Neural","CAMK2B","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5459","Neural","Neural","CAMK2D","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5460","Neural","Neural","CAMK2G","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5461","Neural","Neural","CAMKK1","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5462","Neural","Neural","CASP3","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5463","Neural","Neural","CDK1","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5464","Neural","Neural","CDK2","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5465","Neural","Neural","CDK4","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5466","Neural","Neural","CDK5","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5467","Neural","Neural","CSNK1A1","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5468","Neural","Neural","CSNK1G2","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5469","Neural","Neural","CSNK2A2","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5470","Neural","Neural","CSNK2B","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5471","Neural","Neural","DAPK3","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5472","Neural","Neural","EGFR","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5473","Neural","Neural","EIF2AK2","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5474","Neural","Neural","FGR","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5475","Neural","Neural","GSK3A","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5476","Neural","Neural","GSK3B","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5477","Neural","Neural","HSP90AA1","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5478","Neural","Neural","HSP90AB1","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5479","Neural","Neural","IKBKE","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5480","Neural","Neural","ILK","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5481","Neural","Neural","INSR","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5482","Neural","Neural","ITGB1","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5483","Neural","Neural","LMTK2","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5484","Neural","Neural","LYN","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5485","Neural","Neural","MAP2K1","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5486","Neural","Neural","MAPK1","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5487","Neural","Neural","MAPK10","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5488","Neural","Neural","MAPK14","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5489","Neural","Neural","MAPK3","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5490","Neural","Neural","MAPK8","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5491","Neural","Neural","MAPK9","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5492","Neural","Neural","MAPKAPK2","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5493","Neural","Neural","MTOR","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5494","Neural","Neural","PAK1","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5495","Neural","Neural","PDK1","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5496","Neural","Neural","PDPK1","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5497","Neural","Neural","PIK3CA+PIK3R1","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5498","Neural","Neural","PIK3CA","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5499","Neural","Neural","PIK3R1","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5500","Neural","Neural","PKD1","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5501","Neural","Neural","PKN2","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5502","Neural","Neural","PLK1","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5503","Neural","Neural","PRKACA","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5504","Neural","Neural","PRKACB","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5505","Neural","Neural","PRKCA","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5506","Neural","Neural","PRKCB","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5507","Neural","Neural","PRKCD","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5508","Neural","Neural","PRKCE","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5509","Neural","Neural","PRKCZ","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5510","Neural","Neural","PRKD1","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5511","Neural","Neural","PRNP","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5512","Neural","Neural","PTEN","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5513","Neural","Neural","PTK2","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5514","Neural","Neural","PTPN1","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5515","Neural","Neural","PTPRF","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5516","Neural","Neural","RAF1","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5517","Neural","Neural","RET","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5518","Neural","Neural","ROCK2","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5519","Neural","Neural","RPS6KA3","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5520","Neural","Neural","RPS6KB1","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5521","Neural","Neural","SENP1","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5522","Neural","Neural","SGK1","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5523","Neural","Neural","SIRT1","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5524","Neural","Neural","SRC","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5525","Neural","Neural","SYK","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5526","Neural","Neural","TBK1","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5527","Neural","Neural","TGFBR1","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5528","Neural","Neural","TGFBR2","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5529","Neural","Neural","TNK2","IKZF1","Receptor","Transcription Factor",0.0961970827031095
"5530","Neural","Neural","IKZF1","VCL","Transcription Factor","Ligand",0.0961970827031095
"5531","Neural","Neural","IKZF1","VEGFA","Transcription Factor","Ligand",0.0961970827031095
"5532","Neural","Neural","ROCK2","IRF4","Receptor","Transcription Factor",0.322350542532434
"5533","Neural","Neural","CDK1","KDM5B","Receptor","Transcription Factor",0.190102526639061
"5534","Neural","Neural","KDM5B","CIRBP","Transcription Factor","Ligand",0.190102526639061
"5535","Neural","Neural","KDM5B","VEGFA","Transcription Factor","Ligand",0.190102526639061
"5536","Neural","Neural","PLK1","KLF4","Receptor","Transcription Factor",0.679688904561915
"5537","Neural","Neural","KLF4","HSPA8","Transcription Factor","Ligand",0.679688904561915
"5538","Neural","Neural","KLF4","VEGFA","Transcription Factor","Ligand",0.679688904561915
"5539","Neural","Neural","KLF4","CIRBP","Transcription Factor","Ligand",0.679688904561915
"5540","Neural","Neural","KLF4","JAG1","Transcription Factor","Ligand",0.679688904561915
"5541","Neural","Neural","KLF4","LGALS3","Transcription Factor","Ligand",0.679688904561915
"5542","Neural","Neural","KLF9","CIRBP","Transcription Factor","Ligand",0.471515858348571
"5543","Neural","Neural","KLF9","VEGFA","Transcription Factor","Ligand",0.471515858348571
"5544","Neural","Neural","GSK3A","MAFB","Receptor","Transcription Factor",0.85637857707825
"5545","Neural","Neural","GSK3B","MAFB","Receptor","Transcription Factor",0.85637857707825
"5546","Neural","Neural","MAPK8","MAFB","Receptor","Transcription Factor",0.85637857707825
"5547","Neural","Neural","MAFF","ANXA1","Transcription Factor","Ligand",0.412366029980335
"5548","Neural","Neural","MAPK3","MAFG","Receptor","Transcription Factor",0.525188294027764
"5549","Neural","Neural","MAFG","ANXA1","Transcription Factor","Ligand",0.525188294027764
"5550","Neural","Neural","HDAC3","MAFK","Receptor","Transcription Factor",0.5262381026907
"5551","Neural","Neural","AURKA","MBD3","Receptor","Transcription Factor",0.142352215980642
"5552","Neural","Neural","PRKACB","MBD3","Receptor","Transcription Factor",0.142352215980642
"5553","Neural","Neural","MBD3","CIRBP","Transcription Factor","Ligand",0.142352215980642
"5554","Neural","Neural","ATM","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5555","Neural","Neural","AURKA","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5556","Neural","Neural","BIRC5","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5557","Neural","Neural","CAMKK1","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5558","Neural","Neural","CASP3","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5559","Neural","Neural","CDK1","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5560","Neural","Neural","CDK2","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5561","Neural","Neural","CDK4","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5562","Neural","Neural","CDK5","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5563","Neural","Neural","CDK6","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5564","Neural","Neural","CHEK1","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5565","Neural","Neural","CHEK2","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5566","Neural","Neural","CSNK1A1","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5567","Neural","Neural","CSNK2A2","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5568","Neural","Neural","DAPK1","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5569","Neural","Neural","EGFR","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5570","Neural","Neural","FGR","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5571","Neural","Neural","GSK3A","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5572","Neural","Neural","GSK3B","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5573","Neural","Neural","HDAC4","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5574","Neural","Neural","HDAC5","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5575","Neural","Neural","HSP90AA1","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5576","Neural","Neural","HSP90AB1","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5577","Neural","Neural","IKBKB","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5578","Neural","Neural","IKBKE","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5579","Neural","Neural","ILK","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5580","Neural","Neural","ITGB1","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5581","Neural","Neural","LYN","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5582","Neural","Neural","MAP2K1","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5583","Neural","Neural","MAP2K3","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5584","Neural","Neural","MAP3K5","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5585","Neural","Neural","MAPK1","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5586","Neural","Neural","MAPK10","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5587","Neural","Neural","MAPK12","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5588","Neural","Neural","MAPK14","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5589","Neural","Neural","MAPK3","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5590","Neural","Neural","MAPK7","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5591","Neural","Neural","MAPK8","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5592","Neural","Neural","MAPKAPK2","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5593","Neural","Neural","MDM2","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5594","Neural","Neural","MTOR","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5595","Neural","Neural","NLK","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5596","Neural","Neural","PAK1","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5597","Neural","Neural","PDK1","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5598","Neural","Neural","PDPK1","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5599","Neural","Neural","PHB2","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5600","Neural","Neural","PIK3CA+PIK3R1","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5601","Neural","Neural","PIK3CA","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5602","Neural","Neural","PIK3R1","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5603","Neural","Neural","PIM1","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5604","Neural","Neural","PKN2","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5605","Neural","Neural","PLK3","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5606","Neural","Neural","PRKACA","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5607","Neural","Neural","PRKACB","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5608","Neural","Neural","PRKCA","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5609","Neural","Neural","PRKCB","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5610","Neural","Neural","PRKCZ","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5611","Neural","Neural","PRKG1","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5612","Neural","Neural","PRNP","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5613","Neural","Neural","PTEN","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5614","Neural","Neural","PTPN1","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5615","Neural","Neural","PTPRF","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5616","Neural","Neural","RAF1","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5617","Neural","Neural","RET","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5618","Neural","Neural","ROCK1","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5619","Neural","Neural","RPS6KA1","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5620","Neural","Neural","RPS6KA3","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5621","Neural","Neural","SENP1","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5622","Neural","Neural","SIRT1","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5623","Neural","Neural","SRC","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5624","Neural","Neural","TBK1","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5625","Neural","Neural","TNK2","MEF2A","Receptor","Transcription Factor",0.214278136126253
"5626","Neural","Neural","MEF2A","CIRBP","Transcription Factor","Ligand",0.214278136126253
"5627","Neural","Neural","ABL1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5628","Neural","Neural","ADRB2","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5629","Neural","Neural","AGTR1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5630","Neural","Neural","AKT2","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5631","Neural","Neural","ATM","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5632","Neural","Neural","AURKA","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5633","Neural","Neural","BCR","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5634","Neural","Neural","CAMK2A","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5635","Neural","Neural","CAMK2D","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5636","Neural","Neural","CAMKK1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5637","Neural","Neural","CASP3","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5638","Neural","Neural","CASP7","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5639","Neural","Neural","CDK1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5640","Neural","Neural","CDK11A","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5641","Neural","Neural","CDK2","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5642","Neural","Neural","CDK4","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5643","Neural","Neural","CDK5","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5644","Neural","Neural","CDK6","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5645","Neural","Neural","CHEK1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5646","Neural","Neural","CHEK2","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5647","Neural","Neural","CHUK","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5648","Neural","Neural","CLK1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5649","Neural","Neural","CSNK1A1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5650","Neural","Neural","CSNK1G2","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5651","Neural","Neural","CSNK2A2","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5652","Neural","Neural","DAPK1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5653","Neural","Neural","DYRK1A","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5654","Neural","Neural","EGFR","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5655","Neural","Neural","FER","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5656","Neural","Neural","FGR","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5657","Neural","Neural","GNAS","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5658","Neural","Neural","GSK3A","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5659","Neural","Neural","GSK3B","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5660","Neural","Neural","HDAC4","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5661","Neural","Neural","HDAC5","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5662","Neural","Neural","HSP90AA1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5663","Neural","Neural","HSP90AB1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5664","Neural","Neural","IGF1R","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5665","Neural","Neural","IKBKB","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5666","Neural","Neural","IKBKE","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5667","Neural","Neural","ILK","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5668","Neural","Neural","INSR","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5669","Neural","Neural","ITGB1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5670","Neural","Neural","LATS2","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5671","Neural","Neural","LIMK1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5672","Neural","Neural","LRP5","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5673","Neural","Neural","LRP6","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5674","Neural","Neural","LYN","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5675","Neural","Neural","MAP2K5","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5676","Neural","Neural","MAP3K1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5677","Neural","Neural","MAP3K4","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5678","Neural","Neural","MAP3K5","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5679","Neural","Neural","MAP4K5","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5680","Neural","Neural","MAPK1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5681","Neural","Neural","MAPK10","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5682","Neural","Neural","MAPK12","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5683","Neural","Neural","MAPK14","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5684","Neural","Neural","MAPK3","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5685","Neural","Neural","MAPK7","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5686","Neural","Neural","MAPK8","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5687","Neural","Neural","MAPK9","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5688","Neural","Neural","MAPKAPK2","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5689","Neural","Neural","MDM2","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5690","Neural","Neural","MST1R","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5691","Neural","Neural","MTOR","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5692","Neural","Neural","PAK1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5693","Neural","Neural","PDK1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5694","Neural","Neural","PDPK1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5695","Neural","Neural","PIK3CA+PIK3R1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5696","Neural","Neural","PIK3CA","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5697","Neural","Neural","PIK3R1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5698","Neural","Neural","PIM1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5699","Neural","Neural","PKN2","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5700","Neural","Neural","PLK1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5701","Neural","Neural","PLK2","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5702","Neural","Neural","PLK3","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5703","Neural","Neural","PLK4","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5704","Neural","Neural","PRKAA1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5705","Neural","Neural","PRKACA","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5706","Neural","Neural","PRKACB","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5707","Neural","Neural","PRKCA","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5708","Neural","Neural","PRKCB","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5709","Neural","Neural","PRKCD","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5710","Neural","Neural","PRKCI","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5711","Neural","Neural","PRKCQ","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5712","Neural","Neural","PRKCZ","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5713","Neural","Neural","PRKD1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5714","Neural","Neural","PRNP","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5715","Neural","Neural","PTEN","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5716","Neural","Neural","PTPN1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5717","Neural","Neural","PTPRF","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5718","Neural","Neural","RAF1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5719","Neural","Neural","RET","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5720","Neural","Neural","ROCK1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5721","Neural","Neural","RPS6KA1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5722","Neural","Neural","RPS6KA3","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5723","Neural","Neural","SENP1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5724","Neural","Neural","SGK1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5725","Neural","Neural","SIRT1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5726","Neural","Neural","SRC","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5727","Neural","Neural","STK38","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5728","Neural","Neural","TBK1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5729","Neural","Neural","TGFBR1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5730","Neural","Neural","TNK2","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5731","Neural","Neural","WNK1","MEF2D","Receptor","Transcription Factor",0.277460239916362
"5732","Neural","Neural","HMGB1","MEIS1","Receptor","Transcription Factor",0.706944888562692
"5733","Neural","Neural","MEIS1","VCL","Transcription Factor","Ligand",0.706944888562692
"5734","Neural","Neural","MYNN","AGTRAP","Transcription Factor","Ligand",0.0107943837367637
"5735","Neural","Neural","MYNN","CIRBP","Transcription Factor","Ligand",0.0107943837367637
