"","TF","Receptor","celltype","Target_Gene","TF_Score"
"19358","EGR1","PAK1","Neural","SQSTM1",0.5840624
"19359","EGR1","PAK1","Neural","SSBP3",0.5840624
"19360","EGR1","PAK1","Neural","SYNCRIP",0.5840624
"19361","EGR1","PAK1","Neural","TECR",0.5840624
"19362","EGR1","PAK1","Neural","TRIM2",0.5840624
"19363","EGR1","PAK1","Neural","WBP4",0.5840624
"19364","EGR1","PAK1","Neural","YWHAZ",0.5840624
"19365","EGR1","PAK1","Neural","RERE",0.5840624
"19366","EGR1","PAK1","Neural","RNF220",0.5840624
"19367","EGR1","PAK1","Neural","DUSP22",0.5840624
"19368","EGR1","PAK1","Neural","EEF1A1",0.5840624
"19369","EGR1","PAK1","Neural","ELF2",0.5840624
"19370","EGR1","PAK1","Neural","SP3",0.5840624
"19371","EGR1","PAK1","Neural","PTOV1",0.5840624
"19372","EGR1","PAK1","Neural","RAB11A",0.5840624
"19373","EGR1","PAK1","Neural","RUFY3",0.5840624
"19374","EGR1","PAK1","Neural","SIN3A",0.5840624
"19375","EGR1","RPS6KB1","Neural","CTNNB1",0.5840624
"19376","EGR1","RPS6KB1","Neural","IMPDH2",0.5840624
"19377","EGR1","RPS6KB1","Neural","BAX",0.5840624
"19378","EGR1","RPS6KB1","Neural","SOD1",0.5840624
"19379","EGR1","RPS6KB1","Neural","PTEN",0.5840624
"19380","EGR1","RPS6KB1","Neural","JUN",0.5840624
"19381","EGR1","RPS6KB1","Neural","STMN1",0.5840624
"19382","EGR1","RPS6KB1","Neural","PIK3R1",0.5840624
"19383","EGR1","RPS6KB1","Neural","STIM1",0.5840624
"19384","EGR1","RPS6KB1","Neural","BSG",0.5840624
"19385","EGR1","RPS6KB1","Neural","CD9",0.5840624
"19386","EGR1","RPS6KB1","Neural","CDK19",0.5840624
"19387","EGR1","RPS6KB1","Neural","CFL1",0.5840624
"19388","EGR1","RPS6KB1","Neural","CHD9",0.5840624
"19389","EGR1","RPS6KB1","Neural","CXXC5",0.5840624
"19390","EGR1","RPS6KB1","Neural","DDX3X",0.5840624
"19391","EGR1","RPS6KB1","Neural","DDX5",0.5840624
"19392","EGR1","RPS6KB1","Neural","DLGAP4",0.5840624
"19393","EGR1","RPS6KB1","Neural","DNMT3A",0.5840624
"19394","EGR1","RPS6KB1","Neural","UBC",0.5840624
"19395","EGR1","RPS6KB1","Neural","PSEN2",0.5840624
"19396","EGR1","RPS6KB1","Neural","BRD2",0.5840624
"19397","EGR1","RPS6KB1","Neural","FAM117A",0.5840624
"19398","EGR1","RPS6KB1","Neural","FKBP2",0.5840624
"19399","EGR1","RPS6KB1","Neural","GPX4",0.5840624
"19400","EGR1","RPS6KB1","Neural","GSE1",0.5840624
"19401","EGR1","RPS6KB1","Neural","GTF2I",0.5840624
"19402","EGR1","RPS6KB1","Neural","HBP1",0.5840624
"19403","EGR1","RPS6KB1","Neural","HNRNPF",0.5840624
"19404","EGR1","RPS6KB1","Neural","HSP90AB1",0.5840624
"19405","EGR1","RPS6KB1","Neural","KLF13",0.5840624
"19406","EGR1","RPS6KB1","Neural","LMNA",0.5840624
"19407","EGR1","RPS6KB1","Neural","LMO4",0.5840624
"19408","EGR1","RPS6KB1","Neural","MACF1",0.5840624
"19409","EGR1","RPS6KB1","Neural","MED15",0.5840624
"19410","EGR1","RPS6KB1","Neural","NEDD4L",0.5840624
"19411","EGR1","RPS6KB1","Neural","OAZ1",0.5840624
"19412","EGR1","RPS6KB1","Neural","PCBP1",0.5840624
"19413","EGR1","RPS6KB1","Neural","PNKD",0.5840624
"19414","EGR1","RPS6KB1","Neural","PRPSAP1",0.5840624
"19415","EGR1","RPS6KB1","Neural","PTMA",0.5840624
"19416","EGR1","RPS6KB1","Neural","PTP4A1",0.5840624
"19417","EGR1","RPS6KB1","Neural","TCF4",0.5840624
"19418","EGR1","RPS6KB1","Neural","TIMP2",0.5840624
"19419","EGR1","RPS6KB1","Neural","ACTB",0.5840624
"19420","EGR1","RPS6KB1","Neural","ACTG1",0.5840624
"19421","EGR1","RPS6KB1","Neural","AIDA",0.5840624
"19422","EGR1","RPS6KB1","Neural","ANP32B",0.5840624
"19423","EGR1","RPS6KB1","Neural","SPAG9",0.5840624
"19424","EGR1","RPS6KB1","Neural","SPTAN1",0.5840624
"19425","EGR1","RPS6KB1","Neural","SQSTM1",0.5840624
"19426","EGR1","RPS6KB1","Neural","SSBP3",0.5840624
"19427","EGR1","RPS6KB1","Neural","SYNCRIP",0.5840624
"19428","EGR1","RPS6KB1","Neural","TECR",0.5840624
"19429","EGR1","RPS6KB1","Neural","TRIM2",0.5840624
"19430","EGR1","RPS6KB1","Neural","WBP4",0.5840624
"19431","EGR1","RPS6KB1","Neural","YWHAZ",0.5840624
"19432","EGR1","RPS6KB1","Neural","RERE",0.5840624
"19433","EGR1","RPS6KB1","Neural","RNF220",0.5840624
"19434","EGR1","RPS6KB1","Neural","DUSP22",0.5840624
"19435","EGR1","RPS6KB1","Neural","EEF1A1",0.5840624
"19436","EGR1","RPS6KB1","Neural","ELF2",0.5840624
"19437","EGR1","RPS6KB1","Neural","SP3",0.5840624
"19438","EGR1","RPS6KB1","Neural","PTOV1",0.5840624
"19439","EGR1","RPS6KB1","Neural","RAB11A",0.5840624
"19440","EGR1","RPS6KB1","Neural","RUFY3",0.5840624
"19441","EGR1","RPS6KB1","Neural","SIN3A",0.5840624
"19442","EGR1","CSNK1A1","Neural","CTNNB1",0.5840624
"19443","EGR1","CSNK1A1","Neural","IMPDH2",0.5840624
"19444","EGR1","CSNK1A1","Neural","BAX",0.5840624
"19445","EGR1","CSNK1A1","Neural","SOD1",0.5840624
"19446","EGR1","CSNK1A1","Neural","PTEN",0.5840624
"19447","EGR1","CSNK1A1","Neural","JUN",0.5840624
"19448","EGR1","CSNK1A1","Neural","STMN1",0.5840624
"19449","EGR1","CSNK1A1","Neural","PIK3R1",0.5840624
"19450","EGR1","CSNK1A1","Neural","STIM1",0.5840624
"19451","EGR1","CSNK1A1","Neural","BSG",0.5840624
"19452","EGR1","CSNK1A1","Neural","CD9",0.5840624
"19453","EGR1","CSNK1A1","Neural","CDK19",0.5840624
"19454","EGR1","CSNK1A1","Neural","CFL1",0.5840624
"19455","EGR1","CSNK1A1","Neural","CHD9",0.5840624
"19456","EGR1","CSNK1A1","Neural","CXXC5",0.5840624
"19457","EGR1","CSNK1A1","Neural","DDX3X",0.5840624
"19458","EGR1","CSNK1A1","Neural","DDX5",0.5840624
"19459","EGR1","CSNK1A1","Neural","DLGAP4",0.5840624
"19460","EGR1","CSNK1A1","Neural","DNMT3A",0.5840624
"19461","EGR1","CSNK1A1","Neural","UBC",0.5840624
"19462","EGR1","CSNK1A1","Neural","PSEN2",0.5840624
"19463","EGR1","CSNK1A1","Neural","BRD2",0.5840624
"19464","EGR1","CSNK1A1","Neural","FAM117A",0.5840624
"19465","EGR1","CSNK1A1","Neural","FKBP2",0.5840624
"19466","EGR1","CSNK1A1","Neural","GPX4",0.5840624
"19467","EGR1","CSNK1A1","Neural","GSE1",0.5840624
"19468","EGR1","CSNK1A1","Neural","GTF2I",0.5840624
"19469","EGR1","CSNK1A1","Neural","HBP1",0.5840624
"19470","EGR1","CSNK1A1","Neural","HNRNPF",0.5840624
"19471","EGR1","CSNK1A1","Neural","HSP90AB1",0.5840624
"19472","EGR1","CSNK1A1","Neural","KLF13",0.5840624
"19473","EGR1","CSNK1A1","Neural","LMNA",0.5840624
"19474","EGR1","CSNK1A1","Neural","LMO4",0.5840624
"19475","EGR1","CSNK1A1","Neural","MACF1",0.5840624
"19476","EGR1","CSNK1A1","Neural","MED15",0.5840624
"19477","EGR1","CSNK1A1","Neural","NEDD4L",0.5840624
"19478","EGR1","CSNK1A1","Neural","OAZ1",0.5840624
"19479","EGR1","CSNK1A1","Neural","PCBP1",0.5840624
"19480","EGR1","CSNK1A1","Neural","PNKD",0.5840624
"19481","EGR1","CSNK1A1","Neural","PRPSAP1",0.5840624
"19482","EGR1","CSNK1A1","Neural","PTMA",0.5840624
"19483","EGR1","CSNK1A1","Neural","PTP4A1",0.5840624
"19484","EGR1","CSNK1A1","Neural","TCF4",0.5840624
"19485","EGR1","CSNK1A1","Neural","TIMP2",0.5840624
"19486","EGR1","CSNK1A1","Neural","ACTB",0.5840624
"19487","EGR1","CSNK1A1","Neural","ACTG1",0.5840624
"19488","EGR1","CSNK1A1","Neural","AIDA",0.5840624
"19489","EGR1","CSNK1A1","Neural","ANP32B",0.5840624
"19490","EGR1","CSNK1A1","Neural","SPAG9",0.5840624
"19491","EGR1","CSNK1A1","Neural","SPTAN1",0.5840624
"19492","EGR1","CSNK1A1","Neural","SQSTM1",0.5840624
"19493","EGR1","CSNK1A1","Neural","SSBP3",0.5840624
"19494","EGR1","CSNK1A1","Neural","SYNCRIP",0.5840624
"19495","EGR1","CSNK1A1","Neural","TECR",0.5840624
"19496","EGR1","CSNK1A1","Neural","TRIM2",0.5840624
"19497","EGR1","CSNK1A1","Neural","WBP4",0.5840624
"19498","EGR1","CSNK1A1","Neural","YWHAZ",0.5840624
"19499","EGR1","CSNK1A1","Neural","RERE",0.5840624
"19500","EGR1","CSNK1A1","Neural","RNF220",0.5840624
"19501","EGR1","CSNK1A1","Neural","DUSP22",0.5840624
"19502","EGR1","CSNK1A1","Neural","EEF1A1",0.5840624
"19503","EGR1","CSNK1A1","Neural","ELF2",0.5840624
"19504","EGR1","CSNK1A1","Neural","SP3",0.5840624
"19505","EGR1","CSNK1A1","Neural","PTOV1",0.5840624
"19506","EGR1","CSNK1A1","Neural","RAB11A",0.5840624
"19507","EGR1","CSNK1A1","Neural","RUFY3",0.5840624
"19508","EGR1","CSNK1A1","Neural","SIN3A",0.5840624
"19509","EGR1","CSNK2A2","Neural","CTNNB1",0.5840624
"19510","EGR1","CSNK2A2","Neural","IMPDH2",0.5840624
"19511","EGR1","CSNK2A2","Neural","BAX",0.5840624
"19512","EGR1","CSNK2A2","Neural","SOD1",0.5840624
"19513","EGR1","CSNK2A2","Neural","PTEN",0.5840624
"19514","EGR1","CSNK2A2","Neural","JUN",0.5840624
"19515","EGR1","CSNK2A2","Neural","STMN1",0.5840624
"19516","EGR1","CSNK2A2","Neural","PIK3R1",0.5840624
"19517","EGR1","CSNK2A2","Neural","STIM1",0.5840624
"19518","EGR1","CSNK2A2","Neural","BSG",0.5840624
"19519","EGR1","CSNK2A2","Neural","CD9",0.5840624
"19520","EGR1","CSNK2A2","Neural","CDK19",0.5840624
"19521","EGR1","CSNK2A2","Neural","CFL1",0.5840624
"19522","EGR1","CSNK2A2","Neural","CHD9",0.5840624
"19523","EGR1","CSNK2A2","Neural","CXXC5",0.5840624
"19524","EGR1","CSNK2A2","Neural","DDX3X",0.5840624
"19525","EGR1","CSNK2A2","Neural","DDX5",0.5840624
"19526","EGR1","CSNK2A2","Neural","DLGAP4",0.5840624
"19527","EGR1","CSNK2A2","Neural","DNMT3A",0.5840624
"19528","EGR1","CSNK2A2","Neural","UBC",0.5840624
"19529","EGR1","CSNK2A2","Neural","PSEN2",0.5840624
"19530","EGR1","CSNK2A2","Neural","BRD2",0.5840624
"19531","EGR1","CSNK2A2","Neural","FAM117A",0.5840624
"19532","EGR1","CSNK2A2","Neural","FKBP2",0.5840624
"19533","EGR1","CSNK2A2","Neural","GPX4",0.5840624
"19534","EGR1","CSNK2A2","Neural","GSE1",0.5840624
"19535","EGR1","CSNK2A2","Neural","GTF2I",0.5840624
"19536","EGR1","CSNK2A2","Neural","HBP1",0.5840624
"19537","EGR1","CSNK2A2","Neural","HNRNPF",0.5840624
"19538","EGR1","CSNK2A2","Neural","HSP90AB1",0.5840624
"19539","EGR1","CSNK2A2","Neural","KLF13",0.5840624
"19540","EGR1","CSNK2A2","Neural","LMNA",0.5840624
"19541","EGR1","CSNK2A2","Neural","LMO4",0.5840624
"19542","EGR1","CSNK2A2","Neural","MACF1",0.5840624
"19543","EGR1","CSNK2A2","Neural","MED15",0.5840624
"19544","EGR1","CSNK2A2","Neural","NEDD4L",0.5840624
"19545","EGR1","CSNK2A2","Neural","OAZ1",0.5840624
"19546","EGR1","CSNK2A2","Neural","PCBP1",0.5840624
"19547","EGR1","CSNK2A2","Neural","PNKD",0.5840624
"19548","EGR1","CSNK2A2","Neural","PRPSAP1",0.5840624
"19549","EGR1","CSNK2A2","Neural","PTMA",0.5840624
"19550","EGR1","CSNK2A2","Neural","PTP4A1",0.5840624
"19551","EGR1","CSNK2A2","Neural","TCF4",0.5840624
"19552","EGR1","CSNK2A2","Neural","TIMP2",0.5840624
"19553","EGR1","CSNK2A2","Neural","ACTB",0.5840624
"19554","EGR1","CSNK2A2","Neural","ACTG1",0.5840624
"19555","EGR1","CSNK2A2","Neural","AIDA",0.5840624
"19556","EGR1","CSNK2A2","Neural","ANP32B",0.5840624
"19557","EGR1","CSNK2A2","Neural","SPAG9",0.5840624
"19558","EGR1","CSNK2A2","Neural","SPTAN1",0.5840624
"19559","EGR1","CSNK2A2","Neural","SQSTM1",0.5840624
"19560","EGR1","CSNK2A2","Neural","SSBP3",0.5840624
"19561","EGR1","CSNK2A2","Neural","SYNCRIP",0.5840624
"19562","EGR1","CSNK2A2","Neural","TECR",0.5840624
"19563","EGR1","CSNK2A2","Neural","TRIM2",0.5840624
"19564","EGR1","CSNK2A2","Neural","WBP4",0.5840624
"19565","EGR1","CSNK2A2","Neural","YWHAZ",0.5840624
"19566","EGR1","CSNK2A2","Neural","RERE",0.5840624
"19567","EGR1","CSNK2A2","Neural","RNF220",0.5840624
"19568","EGR1","CSNK2A2","Neural","DUSP22",0.5840624
"19569","EGR1","CSNK2A2","Neural","EEF1A1",0.5840624
"19570","EGR1","CSNK2A2","Neural","ELF2",0.5840624
"19571","EGR1","CSNK2A2","Neural","SP3",0.5840624
"19572","EGR1","CSNK2A2","Neural","PTOV1",0.5840624
"19573","EGR1","CSNK2A2","Neural","RAB11A",0.5840624
"19574","EGR1","CSNK2A2","Neural","RUFY3",0.5840624
"19575","EGR1","CSNK2A2","Neural","SIN3A",0.5840624
"19576","EGR1","SYK","Neural","CTNNB1",0.5840624
"19577","EGR1","SYK","Neural","IMPDH2",0.5840624
"19578","EGR1","SYK","Neural","BAX",0.5840624
"19579","EGR1","SYK","Neural","SOD1",0.5840624
"19580","EGR1","SYK","Neural","PTEN",0.5840624
"19581","EGR1","SYK","Neural","JUN",0.5840624
"19582","EGR1","SYK","Neural","STMN1",0.5840624
"19583","EGR1","SYK","Neural","PIK3R1",0.5840624
"19584","EGR1","SYK","Neural","STIM1",0.5840624
"19585","EGR1","SYK","Neural","BSG",0.5840624
"19586","EGR1","SYK","Neural","CD9",0.5840624
"19587","EGR1","SYK","Neural","CDK19",0.5840624
"19588","EGR1","SYK","Neural","CFL1",0.5840624
"19589","EGR1","SYK","Neural","CHD9",0.5840624
"19590","EGR1","SYK","Neural","CXXC5",0.5840624
"19591","EGR1","SYK","Neural","DDX3X",0.5840624
"19592","EGR1","SYK","Neural","DDX5",0.5840624
"19593","EGR1","SYK","Neural","DLGAP4",0.5840624
"19594","EGR1","SYK","Neural","DNMT3A",0.5840624
"19595","EGR1","SYK","Neural","UBC",0.5840624
"19596","EGR1","SYK","Neural","PSEN2",0.5840624
"19597","EGR1","SYK","Neural","BRD2",0.5840624
"19598","EGR1","SYK","Neural","FAM117A",0.5840624
"19599","EGR1","SYK","Neural","FKBP2",0.5840624
"19600","EGR1","SYK","Neural","GPX4",0.5840624
"19601","EGR1","SYK","Neural","GSE1",0.5840624
"19602","EGR1","SYK","Neural","GTF2I",0.5840624
"19603","EGR1","SYK","Neural","HBP1",0.5840624
"19604","EGR1","SYK","Neural","HNRNPF",0.5840624
"19605","EGR1","SYK","Neural","HSP90AB1",0.5840624
"19606","EGR1","SYK","Neural","KLF13",0.5840624
"19607","EGR1","SYK","Neural","LMNA",0.5840624
"19608","EGR1","SYK","Neural","LMO4",0.5840624
"19609","EGR1","SYK","Neural","MACF1",0.5840624
"19610","EGR1","SYK","Neural","MED15",0.5840624
"19611","EGR1","SYK","Neural","NEDD4L",0.5840624
"19612","EGR1","SYK","Neural","OAZ1",0.5840624
"19613","EGR1","SYK","Neural","PCBP1",0.5840624
"19614","EGR1","SYK","Neural","PNKD",0.5840624
"19615","EGR1","SYK","Neural","PRPSAP1",0.5840624
"19616","EGR1","SYK","Neural","PTMA",0.5840624
"19617","EGR1","SYK","Neural","PTP4A1",0.5840624
"19618","EGR1","SYK","Neural","TCF4",0.5840624
"19619","EGR1","SYK","Neural","TIMP2",0.5840624
"19620","EGR1","SYK","Neural","ACTB",0.5840624
"19621","EGR1","SYK","Neural","ACTG1",0.5840624
"19622","EGR1","SYK","Neural","AIDA",0.5840624
"19623","EGR1","SYK","Neural","ANP32B",0.5840624
"19624","EGR1","SYK","Neural","SPAG9",0.5840624
"19625","EGR1","SYK","Neural","SPTAN1",0.5840624
"19626","EGR1","SYK","Neural","SQSTM1",0.5840624
"19627","EGR1","SYK","Neural","SSBP3",0.5840624
"19628","EGR1","SYK","Neural","SYNCRIP",0.5840624
"19629","EGR1","SYK","Neural","TECR",0.5840624
"19630","EGR1","SYK","Neural","TRIM2",0.5840624
"19631","EGR1","SYK","Neural","WBP4",0.5840624
"19632","EGR1","SYK","Neural","YWHAZ",0.5840624
"19633","EGR1","SYK","Neural","RERE",0.5840624
"19634","EGR1","SYK","Neural","RNF220",0.5840624
"19635","EGR1","SYK","Neural","DUSP22",0.5840624
"19636","EGR1","SYK","Neural","EEF1A1",0.5840624
"19637","EGR1","SYK","Neural","ELF2",0.5840624
"19638","EGR1","SYK","Neural","SP3",0.5840624
"19639","EGR1","SYK","Neural","PTOV1",0.5840624
"19640","EGR1","SYK","Neural","RAB11A",0.5840624
"19641","EGR1","SYK","Neural","RUFY3",0.5840624
"19642","EGR1","SYK","Neural","SIN3A",0.5840624
"19643","EGR1","PRKCB","Neural","CTNNB1",0.5840624
"19644","EGR1","PRKCB","Neural","IMPDH2",0.5840624
"19645","EGR1","PRKCB","Neural","BAX",0.5840624
"19646","EGR1","PRKCB","Neural","SOD1",0.5840624
"19647","EGR1","PRKCB","Neural","PTEN",0.5840624
"19648","EGR1","PRKCB","Neural","JUN",0.5840624
"19649","EGR1","PRKCB","Neural","STMN1",0.5840624
"19650","EGR1","PRKCB","Neural","PIK3R1",0.5840624
"19651","EGR1","PRKCB","Neural","STIM1",0.5840624
"19652","EGR1","PRKCB","Neural","BSG",0.5840624
"19653","EGR1","PRKCB","Neural","CD9",0.5840624
"19654","EGR1","PRKCB","Neural","CDK19",0.5840624
"19655","EGR1","PRKCB","Neural","CFL1",0.5840624
"19656","EGR1","PRKCB","Neural","CHD9",0.5840624
"19657","EGR1","PRKCB","Neural","CXXC5",0.5840624
"19658","EGR1","PRKCB","Neural","DDX3X",0.5840624
"19659","EGR1","PRKCB","Neural","DDX5",0.5840624
"19660","EGR1","PRKCB","Neural","DLGAP4",0.5840624
"19661","EGR1","PRKCB","Neural","DNMT3A",0.5840624
"19662","EGR1","PRKCB","Neural","UBC",0.5840624
"19663","EGR1","PRKCB","Neural","PSEN2",0.5840624
"19664","EGR1","PRKCB","Neural","BRD2",0.5840624
"19665","EGR1","PRKCB","Neural","FAM117A",0.5840624
"19666","EGR1","PRKCB","Neural","FKBP2",0.5840624
"19667","EGR1","PRKCB","Neural","GPX4",0.5840624
"19668","EGR1","PRKCB","Neural","GSE1",0.5840624
"19669","EGR1","PRKCB","Neural","GTF2I",0.5840624
"19670","EGR1","PRKCB","Neural","HBP1",0.5840624
"19671","EGR1","PRKCB","Neural","HNRNPF",0.5840624
"19672","EGR1","PRKCB","Neural","HSP90AB1",0.5840624
"19673","EGR1","PRKCB","Neural","KLF13",0.5840624
"19674","EGR1","PRKCB","Neural","LMNA",0.5840624
"19675","EGR1","PRKCB","Neural","LMO4",0.5840624
"19676","EGR1","PRKCB","Neural","MACF1",0.5840624
"19677","EGR1","PRKCB","Neural","MED15",0.5840624
"19678","EGR1","PRKCB","Neural","NEDD4L",0.5840624
"19679","EGR1","PRKCB","Neural","OAZ1",0.5840624
"19680","EGR1","PRKCB","Neural","PCBP1",0.5840624
"19681","EGR1","PRKCB","Neural","PNKD",0.5840624
"19682","EGR1","PRKCB","Neural","PRPSAP1",0.5840624
"19683","EGR1","PRKCB","Neural","PTMA",0.5840624
"19684","EGR1","PRKCB","Neural","PTP4A1",0.5840624
"19685","EGR1","PRKCB","Neural","TCF4",0.5840624
"19686","EGR1","PRKCB","Neural","TIMP2",0.5840624
"19687","EGR1","PRKCB","Neural","ACTB",0.5840624
"19688","EGR1","PRKCB","Neural","ACTG1",0.5840624
"19689","EGR1","PRKCB","Neural","AIDA",0.5840624
"19690","EGR1","PRKCB","Neural","ANP32B",0.5840624
"19691","EGR1","PRKCB","Neural","SPAG9",0.5840624
"19692","EGR1","PRKCB","Neural","SPTAN1",0.5840624
"19693","EGR1","PRKCB","Neural","SQSTM1",0.5840624
"19694","EGR1","PRKCB","Neural","SSBP3",0.5840624
"19695","EGR1","PRKCB","Neural","SYNCRIP",0.5840624
"19696","EGR1","PRKCB","Neural","TECR",0.5840624
"19697","EGR1","PRKCB","Neural","TRIM2",0.5840624
"19698","EGR1","PRKCB","Neural","WBP4",0.5840624
"19699","EGR1","PRKCB","Neural","YWHAZ",0.5840624
"19700","EGR1","PRKCB","Neural","RERE",0.5840624
"19701","EGR1","PRKCB","Neural","RNF220",0.5840624
"19702","EGR1","PRKCB","Neural","DUSP22",0.5840624
"19703","EGR1","PRKCB","Neural","EEF1A1",0.5840624
"19704","EGR1","PRKCB","Neural","ELF2",0.5840624
"19705","EGR1","PRKCB","Neural","SP3",0.5840624
"19706","EGR1","PRKCB","Neural","PTOV1",0.5840624
"19707","EGR1","PRKCB","Neural","RAB11A",0.5840624
"19708","EGR1","PRKCB","Neural","RUFY3",0.5840624
"19709","EGR1","PRKCB","Neural","SIN3A",0.5840624
"19710","EGR1","SENP1","Neural","CTNNB1",0.5840624
"19711","EGR1","SENP1","Neural","IMPDH2",0.5840624
"19712","EGR1","SENP1","Neural","BAX",0.5840624
"19713","EGR1","SENP1","Neural","SOD1",0.5840624
"19714","EGR1","SENP1","Neural","PTEN",0.5840624
"19715","EGR1","SENP1","Neural","JUN",0.5840624
"19716","EGR1","SENP1","Neural","STMN1",0.5840624
"19717","EGR1","SENP1","Neural","PIK3R1",0.5840624
"19718","EGR1","SENP1","Neural","STIM1",0.5840624
"19719","EGR1","SENP1","Neural","BSG",0.5840624
"19720","EGR1","SENP1","Neural","CD9",0.5840624
"19721","EGR1","SENP1","Neural","CDK19",0.5840624
"19722","EGR1","SENP1","Neural","CFL1",0.5840624
"19723","EGR1","SENP1","Neural","CHD9",0.5840624
"19724","EGR1","SENP1","Neural","CXXC5",0.5840624
"19725","EGR1","SENP1","Neural","DDX3X",0.5840624
"19726","EGR1","SENP1","Neural","DDX5",0.5840624
"19727","EGR1","SENP1","Neural","DLGAP4",0.5840624
"19728","EGR1","SENP1","Neural","DNMT3A",0.5840624
"19729","EGR1","SENP1","Neural","UBC",0.5840624
"19730","EGR1","SENP1","Neural","PSEN2",0.5840624
"19731","EGR1","SENP1","Neural","BRD2",0.5840624
"19732","EGR1","SENP1","Neural","FAM117A",0.5840624
"19733","EGR1","SENP1","Neural","FKBP2",0.5840624
"19734","EGR1","SENP1","Neural","GPX4",0.5840624
"19735","EGR1","SENP1","Neural","GSE1",0.5840624
"19736","EGR1","SENP1","Neural","GTF2I",0.5840624
"19737","EGR1","SENP1","Neural","HBP1",0.5840624
"19738","EGR1","SENP1","Neural","HNRNPF",0.5840624
"19739","EGR1","SENP1","Neural","HSP90AB1",0.5840624
"19740","EGR1","SENP1","Neural","KLF13",0.5840624
"19741","EGR1","SENP1","Neural","LMNA",0.5840624
"19742","EGR1","SENP1","Neural","LMO4",0.5840624
"19743","EGR1","SENP1","Neural","MACF1",0.5840624
"19744","EGR1","SENP1","Neural","MED15",0.5840624
"19745","EGR1","SENP1","Neural","NEDD4L",0.5840624
"19746","EGR1","SENP1","Neural","OAZ1",0.5840624
"19747","EGR1","SENP1","Neural","PCBP1",0.5840624
"19748","EGR1","SENP1","Neural","PNKD",0.5840624
"19749","EGR1","SENP1","Neural","PRPSAP1",0.5840624
"19750","EGR1","SENP1","Neural","PTMA",0.5840624
"19751","EGR1","SENP1","Neural","PTP4A1",0.5840624
"19752","EGR1","SENP1","Neural","TCF4",0.5840624
"19753","EGR1","SENP1","Neural","TIMP2",0.5840624
"19754","EGR1","SENP1","Neural","ACTB",0.5840624
"19755","EGR1","SENP1","Neural","ACTG1",0.5840624
"19756","EGR1","SENP1","Neural","AIDA",0.5840624
"19757","EGR1","SENP1","Neural","ANP32B",0.5840624
"19758","EGR1","SENP1","Neural","SPAG9",0.5840624
"19759","EGR1","SENP1","Neural","SPTAN1",0.5840624
"19760","EGR1","SENP1","Neural","SQSTM1",0.5840624
"19761","EGR1","SENP1","Neural","SSBP3",0.5840624
"19762","EGR1","SENP1","Neural","SYNCRIP",0.5840624
"19763","EGR1","SENP1","Neural","TECR",0.5840624
"19764","EGR1","SENP1","Neural","TRIM2",0.5840624
"19765","EGR1","SENP1","Neural","WBP4",0.5840624
"19766","EGR1","SENP1","Neural","YWHAZ",0.5840624
"19767","EGR1","SENP1","Neural","RERE",0.5840624
"19768","EGR1","SENP1","Neural","RNF220",0.5840624
"19769","EGR1","SENP1","Neural","DUSP22",0.5840624
"19770","EGR1","SENP1","Neural","EEF1A1",0.5840624
"19771","EGR1","SENP1","Neural","ELF2",0.5840624
"19772","EGR1","SENP1","Neural","SP3",0.5840624
"19773","EGR1","SENP1","Neural","PTOV1",0.5840624
"19774","EGR1","SENP1","Neural","RAB11A",0.5840624
"19775","EGR1","SENP1","Neural","RUFY3",0.5840624
"19776","EGR1","SENP1","Neural","SIN3A",0.5840624
"19777","EGR1","EIF2AK2","Neural","CTNNB1",0.5840624
"19778","EGR1","EIF2AK2","Neural","IMPDH2",0.5840624
"19779","EGR1","EIF2AK2","Neural","BAX",0.5840624
"19780","EGR1","EIF2AK2","Neural","SOD1",0.5840624
"19781","EGR1","EIF2AK2","Neural","PTEN",0.5840624
"19782","EGR1","EIF2AK2","Neural","JUN",0.5840624
"19783","EGR1","EIF2AK2","Neural","STMN1",0.5840624
"19784","EGR1","EIF2AK2","Neural","PIK3R1",0.5840624
"19785","EGR1","EIF2AK2","Neural","STIM1",0.5840624
"19786","EGR1","EIF2AK2","Neural","BSG",0.5840624
"19787","EGR1","EIF2AK2","Neural","CD9",0.5840624
"19788","EGR1","EIF2AK2","Neural","CDK19",0.5840624
"19789","EGR1","EIF2AK2","Neural","CFL1",0.5840624
"19790","EGR1","EIF2AK2","Neural","CHD9",0.5840624
"19791","EGR1","EIF2AK2","Neural","CXXC5",0.5840624
"19792","EGR1","EIF2AK2","Neural","DDX3X",0.5840624
"19793","EGR1","EIF2AK2","Neural","DDX5",0.5840624
"19794","EGR1","EIF2AK2","Neural","DLGAP4",0.5840624
"19795","EGR1","EIF2AK2","Neural","DNMT3A",0.5840624
