"","Neural","MSC","Fibroblast","Megakaryocyte","Myeloid"
"CTSS",0,0,0,0,0.405959485243373
"CTSK",0,1.95814796533575,0,0,0
"CERS2",0.289888682745826,0,1.86393289841566,1.24748829394137,0
"C1orf56",0,0.503178648377828,0.381024957134692,0,0
"CDC42SE1",0,1.54929925177999,0,1.69897745986665,0.796305144131231
"MLLT11",0.54608999563128,0,0.090571530868384,0.0629405840886204,0
"GABPB2",0.485248447204969,0.628749676736489,0,0,0
"TNFAIP8L2",0,0,0,0,0
"SCNM1",0.212080081438751,0.65594531419536,0.073870519752977,0.331025192973712,0
"VPS72",0,0,0.073870519752977,0,0.806646769379689
"PIP5K1A",0.113884839650146,0.927643784786642,0,0,0
"PSMD4",0.957736134855884,0,1.35507963257819,0.706248280786393,0
"PI4KB",0,0.0745639870855174,0,0,0
"SELENBP1",6.56136838302039,3.6357678428596,1.73032100124232,1.1010370535618,2.40159943028495
"PSMB4",1.31511789390581,0,1.93089356822329,0,1.6572608049147
"POGZ",0.275573192239859,2.34673013657715,1.81488203266788,0,0
"SNX27",0,0,0.465983224603914,0,0
"MRPL9",0.634525622454159,0.543924992999933,0.073870519752977,0.0909561559121939,0.405959485243373
"THEM4",0,0.980654692254848,0.0369352598764885,0.841756783465567,0
"S100A10",0.541171413316558,1.31428775200549,1.50366728419437,2.37412104225873,0
"S100A11",0.605052491844945,8.03110415815125,2.32991612301957,0.193685841564982,3.20989860762794
"S100A9",1.67028465993826,0.961018772158691,0.0536362709918956,1.27212238414341,454.252058519137
"S100A12",0,0,0,0.298723299163208,29.5847990485719
"S100A8",3.82174747070916,3.11685146062855,3.33874829469037,1.50605925231385,1142.70408731632
"S100A6",7.64076255536974,4.97682958187337,13.2759733258726,11.2158842673887,26.6251978274135
"S100A4",3.74376090559751,2.29380548754088,3.8259781574105,11.4999485743321,2.64221884949682
"S100A16",0.0884016973125884,1.52141798491101,0.753972342121929,0.29603315571344,0
"S100A13",0.0754739765728777,2.15463487643153,1.79657729585857,0.404741457037354,0
"CHTOP",1.16217429866297,1.38568314096742,2.55300083932198,0.0909561559121939,0
"SNAPIN",0.149057953732411,0,0.0369352598764885,0.58309121673282,0
"ILF2",0.161629121215731,1.15316515807572,0.0369352598764885,0.13082445191128,0
"GATAD2B",0.558153967244876,0,0,0.488758553274682,0
"DENND4B",0,0.995520159283225,0.513136288998358,0,0
"SLC39A1",0.17964932451854,0.467368691543288,0.426766814612496,0.313684634111181,0
"JTB",2.1014470174903,2.63080638640776,2.09734371149118,2.75756418227596,0
"RAB13",0.189875737634227,0.509360970154097,1.82144168109849,1.55761098824507,0.806646769379689
"RPS27",16.9339378485273,18.1013845711445,69.6101267855775,43.0385112954141,22.1898981385602
"TPM3",0.490215290574596,0.313957604964766,0.606077925805636,2.6257465423929,0.563189907636855
"C1orf43",0.319461156260659,0.031296063894044,1.43515495061814,2.15167125363339,0
"UBAP2L",0.461300070333859,0.415348655845815,0.580517821897132,0,0
"HAX1",0.255123301091418,0.986825385706548,2.87268863643943,0.662757280294391,0
"ATP8B2",0,0,0,0,0
"UBE2Q1",0,0.0799066690105956,0,0,0
"ADAR",1.2671722614272,2.39884655980453,0,1.17452921762764,0
"PMVK",0,0.031296063894044,0.877722820977585,0.481219093368782,0
"PBXIP1",0.110913930789707,1.14755486382507,0,0,0
"PYGO2",0,0.712486280014395,0,0.385356454720617,0
"SHC1",0,0.789332364636207,0.465983224603914,0.288600288600289,0.591540964211772
"CKS1B",0.943371923405404,0.0625921277880881,2.01544616491751,0.676628753926663,2.41653788596121
"ADAM15",0,0.031296063894044,0,0,0.806646769379689
"EFNA1",0,0.330349015287739,0,0,0
"SLC50A1",1.18880273811911,0,0.645744543458608,0.8323980547173,0
"DPM3",0.205254515599343,1.27446210337094,0.856134323559893,1.40368278533311,2.54069529650149
"KRTCAP2",1.05042016806723,2.60329061966513,2.7136383936839,1.32644668552702,0.605546808768318
"MTX1",0,0.165914555089995,0,0.0516315572077654,0
"FAM189B",0,0.425170068027211,0.465983224603914,0,0
"SCAMP3",0.109284840006994,0,0.645744543458608,0,0
"CLK2",0,0,0.864229539365655,0,0
"FDPS",0,0.165914555089995,1.88532525871368,0.740756825250932,0.563189907636855
"RUSC1",0,0.672838477389727,0,0.171535633946374,0
"ASH1L",2.06753218498799,1.17877895130243,0.536049248097454,0.183250870441635,0
"YY1AP1",0.543135354686894,0.696524343525806,2.08053440812061,0.0788022064617809,0
"DAP3",0.558068160108976,0.927643784786642,0,1.03252023148098,0
"GON4L",0.358577165806081,1.47688522525926,0,0,0
"RIT1",0.410539190574941,0.354308390022676,0,0.141415334436768,0
"KIAA0907",0.410695867421791,1.08835276672903,0,0,0
"ARHGEF2",0.631776060222409,0.985901607019619,0,0,1.21447656060238
"SSR2",0.705809767488459,1.74586810808511,1.1816989044956,2.61507889840029,1.41219357814801
"LAMTOR2",0.600973410316195,0.599278672470396,1.61470226768826,1.28225409638226,1.5541789838465
"LMNA",0.819956025747278,1.40171836010791,3.48147461976757,3.55762357560482,0.591540964211772
"SEMA4A",0,0,0,0,0
"PMF1",0,0.0799066690105956,0,0.978998151234655,0.563189907636855
"BGLAP",0,0,0,0,0
"SMG5",0.361480624638519,0.354308390022676,0,0,0
"CCT3",0.670339565640258,0.574532323088389,1.7507255750748,0.201227524161033,0
"MEF2D",0,1.70104367731475,0,0.778816199376947,0
"APOA1BP",0,0.325775603407429,0.0536362709918956,0.560821678224973,0
"GPATCH4",0.17964932451854,0,0.381024957134692,0.061050061050061,0
"ISG20L2",0,0,0.433200485184544,0.326477309826967,0
"MRPL24",0,0.996216318782815,0.821374920114226,0.141415334436768,0
"HDGF",0.16204303863106,0,0.617453081773621,0.905340207018464,1.17827265229174
"PRCC",0.241618336482355,0,0,0.183250870441635,0
"SH2D2A",0,0,0,0,0
"FCRL5",0,0,0,0,0
"FCRL2",0,0,0,0,0
"SPTA1",1.58573067109465,0.169785052124011,2.51147692716762,0.061050061050061,0
"MNDA",0,0,0,0,6.74531978225783
"PYHIN1",0,0,0,0,0
"IFI16",0,3.33257585665272,0,0.502817656528781,0
"ACKR1",1.81556800671779,0.921618703196112,1.53978135588945,0.525443629954677,0.964041260965969
"DUSP23",0.109284840006994,0.55866827026052,1.68912174122781,0.419524419940093,2.77812207822812
"TAGLN2",0.754650491543515,1.37608545314659,3.14650937610072,29.1005471577584,2.47685469419041
"PEA15",0,0.031296063894044,0,0.0504591785245736,0
"DCAF8",1.67415109577556,0.620976411153126,0.423621113276286,0.326477309826967,0
"COPA",0.106040040719376,0,0,0,0
"NCSTN",0.11077632045374,0,0,0,0
"CD84",0,0,0,0,0
"SLAMF1",0,0,0,0,0
"CD48",0,0,0,0.1941370607649,0.405959485243373
"SLAMF7",0,0,0,0.566893424036281,0
"TSTD1",0,0,1.53256704980843,1.30382049041535,0
"USF1",0,0,0,0,0
"ARHGAP30",0,0,0,0,0
"PFDN2",1.16055729851911,0.500883539332251,2.23412372068975,1.00138902758632,1.07486429838233
"UFC1",1.00424725355267,0,1.38841032418029,2.01279516205685,0.86095566078347
"PPOX",1.15777914865158,0,0.900343611060741,0,1.29611408084464
"B4GALT3",4.01190855754122,0.0938881916821321,0.362594727872657,0.061050061050061,0
"NDUFS2",0.642119541126003,0.782496690094558,0.491830736764158,0.406124559829748,0
"FCER1G",0.744320279434042,0.115823855081193,0.073870519752977,18.7438620540787,1.54264604392482
"SDHC",0.224661160103886,0.440366656538609,0,0.684112511289253,0
"FCGR3A",0,0,0,0.183250870441635,0
"FCRLA",0,0,0,0,0
"DUSP12",0.323498964803313,0.719453294340498,0,0.0299060948621329,0
"ATF6",0,0,0.547345374931582,0,0
"OLFML2B",0.0754739765728777,6.45392310829169,0,0,0
"UHMK1",0.129587393738337,0,0,0.183250870441635,0.405959485243373
"UAP1",0,0,0,0.1941370607649,0
"DDR2",0,1.86528045516146,0,0,0
"RGS4",0,0,0,0,0
"NUF2",0.156641604010025,0,0.073870519752977,0,0
"PBX1",1.30230508270719,0,0.433200485184544,0.331307463066289,0
"MGST3",2.44352396114293,2.2660073196533,4.83300450027012,3.3655618163308,1.38080838366412
"ALDH9A1",0,0.409315753742505,0.554479477359489,0.0504591785245736,0
"TMCO1",0.158589190560771,0.141253840107978,0.173454520224797,1.32678382408678,0.730727073438071
"UCK2",0,0,0.127506790744873,0.183250870441635,0
"POU2F1",0.554831455106996,0,1.07089312486614,0,0
"CD247",0,0,0,0,0
"CREG1",8.00117961022918,0.24440914090187,0.580517821897132,0.833333333333333,0
"RCSD1",0,0,0.931966449207828,0,0
"MPZL1",0,0,0,0.1941370607649,0
"MPC2",2.01195220030232,1.79780051212445,2.75753670817796,2.52331290754363,0.806646769379689
"DCAF6",1.5742500413513,1.70483261319875,0.645744543458608,0.0815376520698983,0
"TIPRL",0.216272457423453,1.33848511665365,0.937268383132093,0.113399762613194,0
"SFT2D2",0,0.32916392363397,0.173454520224797,0.0629405840886204,0
"XCL2",0,0,0,0.377387931206535,0
"ATP1B1",0,0,0,0,0
"NME7",0,0.115823855081193,0,0.0299060948621329,0
"BLZF1",0,0,0,0.0299060948621329,0
"SELL",0,0,0,0,0
"KIFAP3",0.0796482732254365,0.534710183082611,0.381024957134692,0.0299060948621329,0
"PRRX1",0,0,0,0,0
"FMO3",0,0,0,0,0
"FMO2",0,2.92326836288901,0,0,0
"PRRC2C",1.0173103668367,1.59236171955787,1.92079582521901,0,0
"VAMP4",0.500036214321929,1.19660110261887,0,0,0
"PIGC",2.15598051548412,1.45619147028608,0.900343611060741,0.183250870441635,0
"SUCO",0.793346982099733,0,0.433200485184544,0.856898029134533,0.86095566078347
"PRDX6",2.66968212821207,1.62423896365754,5.65977497646723,6.51966807406067,0.514535631592488
"KLHL20",0,0.370207711191337,0,0,0
"RC3H1",0.350484271941301,0.75702936994282,0.931966449207828,0,0
"RABGAP1L",0.512104687783851,0.0799066690105956,0,3.8101270067761,0
"CACYBP",1.3673535301895,0.551519009006714,1.30261438668202,1.45265381685728,0
"MRPS14",0.260204883012794,1.16781461036939,1.53687634947005,0.0299060948621329,0
"KIAA0040",0,0,1.07089312486614,0,0
"RALGPS2",0,0,0,0,0
"TOR3A",0.27304499781564,0,0,0.357083216763501,0
"TOR1AIP2",2.54809173831887,0.345229282381354,0.381024957134692,0,0
"TOR1AIP1",0,0,0,0,0.571330629035022
"CEP350",0,0.270665295295837,0.381024957134692,0.183250870441635,0.605546808768318
"QSOX1",0,0,2.88577515753401,0,0
"ACBD6",0,1.2366589522187,0.073870519752977,0.0815376520698983,0
"XPR1",0,0,0,0,0
"IER5",0,1.48271870689198,0.597075633501083,0,0
"GLUL",10.8687838812026,0.633577318346805,0.51419264414467,1.7279861186942,0.971346492649943
"NPL",0.548031467287186,0,0.645744543458608,0,0.563189907636855
"DHX9",0.33326004193094,0.453697065121543,0,0.0504591785245736,0
"LAMC1",0,0,0,0,0
"SMG7",0,0.573263013070397,0,0.061050061050061,0.896458987001345
"ARPC5",0.132471386180585,0.393298970209225,0.634000716078688,4.33527557900488,0.77639751552795
"TSEN15",0.127733496832209,0.739540428823109,0.227090791216693,1.59385320640537,0
"C1orf21",0.0877932293861498,0.693898767313074,0,0,0
"EDEM3",0.171703296703297,0,0,0,0
"RNF2",0.350140056022409,0,0.547345374931582,0,0
"IVNS1ABP",0.443024686738673,1.02681622317727,0,0,0
"TPR",0.853686582495433,2.27448937799911,1.04272803400066,0.114572141296386,0
"RGS1",0,0,0,0.581508743894863,0
"RGS2",0,0.146190281270101,0,0.326477309826967,0
"UCHL5",0.0877932293861498,0,0,0.0299060948621329,0
"TROVE2",0,0.446644719739859,1.21077582202175,0.792715763088503,0
"GLRX2",0,0,1.12452939585803,0.657340827702295,0
"CDC73",0.345844426743705,0,0,0.149810171600742,0
"CFH",0,2.77821562233516,1.15713955102985,0,0
"ASPM",0,0.115823855081193,0.362594727872657,0,0
"DENND1B",0,0.750300120048019,0,0,0
"C1orf53",0,0,0,0,0
"PTPRC",0,0,0,1.24517215066433,0
"ZNF281",0,0,0,0,0
"TMEM9",0,0,0,1.06431088126561,0
"PHLDA3",0,0,0,0,0
"CSRP1",0,0.354308390022676,0,1.118833438409,0
"RP11-134G8.5",0,0,0,0,0
"NAV1",0,1.10817157274163,0,0.29603315571344,0
"SHISA4",0,0.109957776213934,0,0,0
"TIMM17A",0.276831116892611,0,0.090571530868384,0.308337177296286,0
"RNPEP",0.0832889125799574,0,0,0.0629405840886204,0.806646769379689
"ARL8A",0,0,0,0,0
"PTPN7",0,0,0,1.01029825172488,0.591540964211772
"UBE2T",0.110913930789707,0.844483705596029,0.184676299382442,0.0928466789507533,0.806646769379689
"KDM5B",0.594062943625936,0.471609965009761,0,0,0.563189907636855
"KLHL12",0,0,0.0536362709918956,0,0
"ADIPOR1",16.4237676100148,0.822960900048805,2.7695889312058,2.16224133891383,0.77639751552795
"CYB5R1",0,0,0.426766814612496,0.416795347425017,0
"TMEM183A",1.69600343383859,0.620247460149727,0.958043817719378,0.990333573132256,2.29931568321388
"BTG2",6.13530704000574,1.89722240017339,2.7283557143233,0.254735902615043,1.2675877804538
"ATP2B4",0.11857332574464,0.513967987247234,0,0.29603315571344,0
"ZC3H11A",0.789709804855545,0,0,0.462954265065975,0
"ZBED6",0.659493366125275,0,0,0.0299060948621329,0
"SNRPE",1.57138390583923,1.18339077704441,4.89033424523976,0.737950421013378,1.74602437013081
"PPP1R15B",0,0.270665295295837,0.0369352598764885,0,0
"MDM4",0.841035067225544,2.76119483527552,0.434661228126588,0.672969867720056,0
"RBBP5",0.714058173735593,0,1.56739811912226,0,0
"DSTYK",0.47622729074342,0,0.381024957134692,0,0
"TMCC2",66.7600938422792,1.13327986175372,0.090571530868384,0.885579977254091,1.21447656060238
"ELK4",0,0.579716543157451,0.465983224603914,0,0
"NUCKS1",0,3.00574003300743,0.536049248097454,1.58116951366209,0
"RAB29",0,0,0,0,0
"SLC41A1",0,0,0.426766814612496,0,0
"RASSF5",0,0,0,0.0299060948621329,0
"EIF2D",0,0.031296063894044,0,0.0788022064617809,0
"MAPKAPK2",0,0.0745639870855174,0,0.110485029278533,0
"FCMR",0,0,0,0,0
"YOD1",1.14868801109387,0.109957776213934,0.519318653926049,0.0299060948621329,0
"CD55",5.64565058794858,0.946216064660413,2.73230393834695,0.718236707810713,0.405959485243373
"CR1L",2.85865327616852,0.244349039209528,0,0.546325693963246,1.4149928746202
"CD46",0.246553062957299,1.23025064622915,0.77367585506209,0.183250870441635,0
"G0S2",0,0,0,0.119904076738609,0
"TRAF3IP3",0,0,0,0.856898029134533,0
"RCOR3",0.593804836522334,0.357410915329354,0,0.495294700346706,0
"TRAF5",0,0,0,0,0
"LINC00467",0,0,0.0369352598764885,0.220970058557066,0
"LPGAT1",0,0.031296063894044,0.770533539613302,0.183250870441635,0
"PPP2R5A",0,0.109957776213934,0,0,0
"NENF",0.0877932293861498,0.918973387791476,3.37309285426664,4.61169079478063,0
"ATF3",0.11077632045374,1.2054909420248,0.580517821897132,0.358037952022914,0
"NSL1",0,0,0.0536362709918956,0,0
"SMYD2",0.32946758039009,0,0.0369352598764885,0.0299060948621329,0
"PTPN14",0,0,0,0,0
"CENPF",1.02315479906896,0,1.07949199649406,0,0
"GPATCH2",0,0,0.381024957134692,0,0
"RRP15",0,1.64069366435213,0.381024957134692,0.0299060948621329,0
"LYPLAL1",0,0.109957776213934,0.513136288998358,1.20021176201842,0
"EPRS",0.139074321317312,1.16102434008584,0,0,0
"IARS2",0,0.24440914090187,0,0,0
"DUSP10",0,0,0,0,0
"MIA3",0.363149067688004,1.08265174496662,0,0.061050061050061,0
"AIDA",0.0859342774645951,0,0.716897268621407,0.408497130547488,0.405959485243373
"BROX",2.35211398319918,0.42165626581211,0.680133306128001,0.481974169604843,0.77639751552795
"CAPN2",0,0.836400133824021,0.362594727872657,0.110485029278533,0
"DEGS1",0,1.44143349514233,0.465983224603914,0.061050061050061,0
"CNIH4",0.442229700601624,0.796125468152219,0.519318653926049,1.12168655164607,0
"WDR26",2.93045075311905,0,0,0,0
"LBR",0.348424928752343,0.42165626581211,2.43606005925851,0.0629405840886204,0.79923273657289
"ENAH",0,2.31551173988107,0,0,0
"SRP9",0.183184833496998,0.220754268355619,3.48920365260105,1.13477054838394,3.84294840065577
"EPHX1",0,1.63356989141235,0,0,0
"TMEM63A",0,0.290301042180741,0,0,0
"PYCR2",0.762817088538398,0.549000476857521,3.64159876797745,1.38376443649327,0
"SDE2",2.20218878203292,0.134618491195951,0,0,0
"H3F3A",19.0286763972696,6.7375362309646,14.0834055377575,54.1280681432893,7.61936389323748
"ACBD3",0,0,0,0.0299060948621329,0
"PARP1",0,0.360459987528014,0.110805779629465,0.179720563510928,0
"PSEN2",0,0,0,0.061050061050061,0
"CDC42BPA",0.614835840943306,1.01100374576367,0.580517821897132,0,0
"SNAP47",0,0.89118616879066,0.090571530868384,0,0
"ARF1",7.37064718672369,0.355305504466109,0.977953598486313,6.83234632254846,0
"C1orf35",0,0.504423605068534,1.57646120773842,0.4337548786265,0
"MRPL55",0.402458837502896,0.163396022940802,0,0.873736690004188,0.56538700740657
"GUK1",26.0002588193898,1.53604368820405,11.1439283281042,9.31998888470223,9.74637281964373
"IBA57",1.48178417635431,0,0.645744543458608,0,0
"TRIM11",0.329878679728889,0.031296063894044,0.381024957134692,0,0.964041260965969
"HIST3H2A",1.77932299000141,0,1.43510608594376,0.44035283824745,0.605546808768318
"RNF187",2.67060507295182,0.468077139112526,1.5989819478032,1.96276091853105,2.54386664318755
"RAB4A",0.255832992222677,0.220754268355619,0.935514395835777,3.46208968591714,0
"ABCB10",0.167201712145532,0,0.0536362709918956,0,0
"GALNT2",0.358577165806081,1.27662307632489,0,0.389417893915587,0
"ARV1",0.312187812187812,0,0.960735733536249,0,0
"C1orf131",0,0.614772830839173,0.743619685007349,0.144478236158519,0
"SPRTN",0.164430413049198,0.38560445391672,0.381024957134692,0.0516315572077654,0
"EGLN1",0,0,0,0,0
"TSNAX",0.09478313618441,0,0,0.0598121897242658,0
"LINC00582",0,0,0,0,0
"NTPCR",0,0,0,0.218654473973623,0
"RP5-827C21.4",0.127733496832209,0,0,0,0
"COA6",0.167830290010741,0,0,0.215490498345533,0
"TARBP1",0,2.06297172752038,0,0,0
"IRF2BP2",3.68793459828503,0.974394818889138,0,0,0
"TOMM20",0.420659570834273,1.62494490899241,0.543737789609425,0.538804442814373,0
"ARID4B",0.625618386141341,0.669150691447751,0,0.520163151391949,0
"GGPS1",0.0754739765728777,0.727784867909203,0,0.573847159951234,0
"B3GALNT2",0,0,0.381024957134692,0,0
"LYST",0.091669111176298,1.23411283574489,0,0.347664712921205,0.730727073438071
"NID1",0,0.829020880339115,0.639437744828711,0,0
"ERO1B",0,0.115823855081193,0.210389780101286,0,0
"LGALS8",1.18530432210647,0,0,0.191874512961341,0
"FH",0,0,0.433200485184544,0.102090735732339,0.730727073438071
"CEP170",0,0,0.0369352598764885,0,0
"SDCCAG8",0,0.457215848569295,0,0,0
"ADSS",0.193833270105525,0.134618491195951,0,0.193685841564982,0.77639751552795
"DESI2",0,0.750300120048019,0.0369352598764885,0,0
"COX20",0.340529922125157,0.249691721134607,0.663526455786329,0.817450633074595,1.10281915659773
"HNRNPU",0.0832889125799574,2.08836161742173,1.82577231839748,0.17321195233746,0
"EFCAB2",0.275573192239859,0.416855576565938,0,0.367402495062069,0
"SMYD3",0,0,0.0369352598764885,0.495294700346706,0
"SCCPDH",0,0.66260270341903,0,0.351540872688909,0
"TRIM58",19.1041993938267,1.02001361874838,1.66958770511508,0.572676581337775,0
"SH3YL1",0,0.750300120048019,0,0,0
"ACP1",2.75860401617434,1.98671557122003,1.75102641674456,5.00339343294836,0
"TMEM18",0,0,0.434661228126588,0.061050061050061,0
"PXDN",0,0.369739899139585,0,0,0
"TSSC1",0.159154570919277,0,0.580517821897132,0.0504591785245736,0
"TRAPPC12",0,0.438885231511959,0.513136288998358,0.0598121897242658,0
"ADI1",0,0.647878198898607,0.783645546688991,3.27751115856759,1.52942826837254
"RNASEH1",0,0.163396022940802,0.0536362709918956,0,0
"RPS7",7.58212841153284,10.0860596541204,21.5946657583319,15.9536335890125,10.9279086225264
"CMPK2",0.673668436826331,0,0.884173297966401,0,0
"AC092580.4",0,0,0,0,0
"ID2",9.21434322587521,2.33839395899197,2.88322605431661,2.72642768059459,0
"KIDINS220",0.584809910496736,0.882819763892672,0,0,0
"MBOAT2",0.951898978214767,0,0,0,0.806646769379689
"ITGB1BP1",0.268125268125268,2.34113903639703,0.197844072852175,0.679960653334745,0
"CPSF3",0.0568336819132491,0.24440914090187,0,0.0299060948621329,1.37549129237596
"IAH1",0,0.469884402856596,0.14420780186028,0.870418374916069,0
"ADAM17",0.180011520737327,0.798504658655682,0.423621113276286,0,0
"YWHAQ",0.776302532916438,0.868725083473149,0.674852165676454,1.50689582784715,1.7512464139487
"RRM2",0.11077632045374,0,0.847242226552571,0.114572141296386,0
"HPCAL1",1.32745143497366,0.338443835245541,0.0536362709918956,1.48890375511434,0.896458987001345
"ODC1",2.70344656881209,0,1.41121007646042,3.15183881830805,0
"PDIA6",0.149057953732411,0.909918489961582,2.25430792098067,0.848139551733141,0.796305144131231
"PQLC3",0,0.640348669875641,0,0.376981721592129,0
"ROCK2",0.180011520737327,0.0799066690105956,0.580517821897132,0.325939250575573,0
"LINC00570",0.753896420119882,0,0.680133306128001,0.2430630601659,0
"LPIN1",0,1.1264482948695,0,0.193685841564982,0
"TRIB2",0,0.669579208929081,0,0,0
"NBAS",0,0,0,0.347664712921205,0
"DDX1",0,0.48766921513501,0.460556373152774,0.416794739473788,0
"SMC6",0,0.0745639870855174,0.0369352598764885,0,0
"RDH14",0,0,0,0.1941370607649,0
"LAPTM4A",1.16630622184373,5.22581495519803,1.2713767459809,0.8181476922979,0
"SDC1",0,0,0,0,0
"PUM2",0.59347417350515,0.24440914090187,0,0.174449823663255,0
"RHOB",0,3.99168817129943,6.74837700984071,0.0788022064617809,0
"ATAD2B",0.179288582903041,1.14171044055333,0,0.0504591785245736,0
