Fibroblast,Fibroblast,SMAD1,VEGFA,Transcription_Factor,Ligand,0.160644318871307
Fibroblast,Fibroblast,SMAD3,ALCAM,Transcription_Factor,Ligand,0.167335932598217
Fibroblast,Fibroblast,SMAD3,ANXA1,Transcription_Factor,Ligand,0.167335932598217
Fibroblast,Fibroblast,SMAD3,ANXA2,Transcription_Factor,Ligand,0.167335932598217
Fibroblast,Fibroblast,SMAD3,COL6A3,Transcription_Factor,Ligand,0.167335932598217
Fibroblast,Fibroblast,SMAD3,FST,Transcription_Factor,Ligand,0.167335932598217
Fibroblast,Fibroblast,SMAD3,LAMC1,Transcription_Factor,Ligand,0.167335932598217
Fibroblast,Fibroblast,SMAD3,LIFR,Transcription_Factor,Ligand,0.167335932598217
Fibroblast,Fibroblast,SMAD3,LTBP3,Transcription_Factor,Ligand,0.167335932598217
Fibroblast,Fibroblast,SMAD3,TGFB1,Transcription_Factor,Ligand,0.167335932598217
Fibroblast,Fibroblast,SMAD3,TNFRSF1A,Transcription_Factor,Ligand,0.167335932598217
Fibroblast,Fibroblast,SMAD3,VEGFA,Transcription_Factor,Ligand,0.167335932598217
Fibroblast,Fibroblast,SNAI1,CCL5,Transcription_Factor,Ligand,0.827288845410883
Fibroblast,Fibroblast,SNAI1,THBS1,Transcription_Factor,Ligand,0.827288845410883
Fibroblast,Fibroblast,SNAI2,CIRBP,Transcription_Factor,Ligand,0.388582978092586
