receptor,tf
PRKCB,ZNF322
PRKCD,AIRE
PRKCD,ARNTL
PRKCD,ATF1
PRKCD,ATF2
PRKCD,ATF4
PRKCD,ATF5
PRKCD,CREB1
PRKCD,CREM
PRKCD,CRX
PRKCD,CUX1
PRKCD,DDIT3
PRKCD,DLX5
PRKCD,E2F1
PRKCD,E2F2
PRKCD,E2F3
PRKCD,E2F4
PRKCD,E2F5
PRKCD,EGR1
PRKCD,ELF1
PRKCD,ELK1
PRKCD,ERF
PRKCD,ETV1
PRKCD,FLI1
PRKCD,FOS
PRKCD,FOSL1
PRKCD,FOXA2
PRKCD,FOXG1
PRKCD,FOXM1
PRKCD,FOXO1
PRKCD,FOXO3
PRKCD,FOXO4
PRKCD,FOXO6
PRKCD,GATA1
PRKCD,GATA2
PRKCD,GATA6
PRKCD,GCM1
PRKCD,GLI1
PRKCD,HAND1
PRKCD,HES5
PRKCD,HIF1A
PRKCD,HIF3A
PRKCD,HMGA1
PRKCD,HOXA11
PRKCD,HOXB6
PRKCD,HOXC4
PRKCD,HSF1
PRKCD,IKZF1
PRKCD,IKZF3
PRKCD,IRF3
PRKCD,IRF5
PRKCD,JUN
PRKCD,JUND
PRKCD,KLF1
PRKCD,KLF13
PRKCD,KLF5
PRKCD,LEF1
PRKCD,MAX
PRKCD,MAZ
PRKCD,MEF2C
PRKCD,MEF2D
PRKCD,MITF
PRKCD,MXD1
PRKCD,MYB
PRKCD,MYBL2
PRKCD,MYC
PRKCD,MYOD1
PRKCD,MYT1
PRKCD,NEUROD2
PRKCD,NFATC1
PRKCD,NFATC2
PRKCD,NFATC3
PRKCD,NFATC4
PRKCD,NFKB1
PRKCD,NFKB2
PRKCD,NR1D1
PRKCD,NR2F6
PRKCD,NR4A1
PRKCD,NR4A2
PRKCD,NRF1
PRKCD,PA2G4
PRKCD,PDX1
PRKCD,PITX2
PRKCD,POU2F1
PRKCD,POU2F2
PRKCD,POU3F1
PRKCD,POU5F1
PRKCD,PURB
PRKCD,RBPJ
PRKCD,RELA
PRKCD,RUNX1
PRKCD,RUNX2
PRKCD,SKI
PRKCD,SMAD1
PRKCD,SMAD3
PRKCD,SMAD4
PRKCD,SMAD5
PRKCD,SMAD9
PRKCD,SNAI1
PRKCD,SOX2
PRKCD,SP1
PRKCD,SP3
PRKCD,SPI1
PRKCD,SREBF1
PRKCD,SRF
PRKCD,STAT1
PRKCD,STAT5A
PRKCD,STAT5B
PRKCD,TAL1
PRKCD,TBP
PRKCD,TCF3
PRKCD,TERF1
PRKCD,TFCP2
PRKCD,TFDP1
PRKCD,TP53
PRKCD,TP73
PRKCD,TWIST1
PRKCD,USF1
PRKCD,YBX1
PRKCD,YY1
PRKCD,ZBTB16
PRKCD,ZBTB49
PRKCD,ZNF322
PRKCD,ZNF746
PRKCE,AIRE
PRKCE,ATF2
PRKCE,CREB1
PRKCE,DLX5
PRKCE,E2F1
PRKCE,ELK1
PRKCE,ETV1
PRKCE,FOXA2
PRKCE,FOXG1
PRKCE,FOXO1
PRKCE,FOXO3
PRKCE,FOXO4
PRKCE,FOXO6
PRKCE,FOXP3
PRKCE,GABPA
PRKCE,GATA1
PRKCE,GATA2
PRKCE,GLIS2
PRKCE,HAND1
PRKCE,HES5
PRKCE,HIF1A
PRKCE,HMGA1
PRKCE,HOXA11
PRKCE,HOXC4
PRKCE,HSF1
PRKCE,HSF2
PRKCE,IKZF1
PRKCE,IKZF3
PRKCE,IRF3
PRKCE,IRF5
PRKCE,IRF7
PRKCE,JUN
PRKCE,KLF1
PRKCE,MAZ
PRKCE,MEF2C
PRKCE,MITF
PRKCE,MXD1
PRKCE,MYB
PRKCE,MYC
PRKCE,MYOD1
PRKCE,MYT1
PRKCE,NANOG
PRKCE,NFATC2
PRKCE,NFKB2
PRKCE,NR4A1
PRKCE,NR4A2
PRKCE,NRF1
PRKCE,PDX1
PRKCE,PITX2
PRKCE,POU2F1
PRKCE,POU5F1
PRKCE,RUNX2
PRKCE,SKI
PRKCE,SMAD3
PRKCE,SOX2
PRKCE,SP1
PRKCE,SP3
PRKCE,SRF
PRKCE,STAT1
PRKCE,STAT5A
PRKCE,STAT5B
PRKCE,TAL1
PRKCE,TERF1
PRKCE,TP53
PRKCE,TWIST1
PRKCE,USF1
PRKCE,YBX1
PRKCE,ZBTB33
PRKCE,ZNF322
PRKCI,CREB1
PRKCI,DLX5
PRKCI,E2F1
PRKCI,EGR1
PRKCI,ELF3
PRKCI,ELK1
PRKCI,FOXA2
PRKCI,FOXG1
PRKCI,FOXO1
PRKCI,FOXO3
PRKCI,FOXO4
PRKCI,FOXO6
PRKCI,GABPA
PRKCI,GATA1
PRKCI,GATA2
PRKCI,GATAD2A
PRKCI,GLI1
PRKCI,GLI2
PRKCI,GLI3
PRKCI,GLIS2
PRKCI,HAND1
PRKCI,HES5
PRKCI,HIF1A
PRKCI,HIF3A
PRKCI,HMGA1
PRKCI,IKZF3
PRKCI,IRF5
PRKCI,IRF7
PRKCI,JUN
PRKCI,MEF2D
PRKCI,MITF
PRKCI,MXD1
PRKCI,MYB
PRKCI,MYOD1
PRKCI,MYT1
PRKCI,MZF1
PRKCI,NEUROD1
PRKCI,NFATC1
PRKCI,NFATC2
PRKCI,NFKB1
PRKCI,NFKB2
PRKCI,NKX2-1
PRKCI,NR4A1
PRKCI,NR5A1
PRKCI,NRF1
PRKCI,PAX3
PRKCI,PAX8
PRKCI,PITX2
PRKCI,POU2F1
PRKCI,POU5F1
PRKCI,RARG
PRKCI,RELA
PRKCI,RUNX1
PRKCI,RUNX2
PRKCI,SKI
PRKCI,SMAD1
PRKCI,SMAD3
PRKCI,SMAD4
PRKCI,SMAD5
PRKCI,SMAD9
PRKCI,SNAI1
PRKCI,SNAI2
PRKCI,SOX2
PRKCI,SP1
PRKCI,STAT1
PRKCI,TAL1
PRKCI,TBP
PRKCI,TCF3
PRKCI,TEAD1
PRKCI,TEAD2
PRKCI,TEAD3
PRKCI,TEAD4
PRKCI,TERF1
PRKCI,TP53
PRKCI,TP63
PRKCI,TP73
PRKCI,TWIST1
PRKCI,YBX1
PRKCI,ZBTB16
PRKCI,ZNF322
PRKCI,ZNF746
PRKCQ,CREB1
PRKCQ,DLX5
PRKCQ,E2F1
PRKCQ,EGR1
PRKCQ,ELK1
PRKCQ,FOSL1
PRKCQ,FOXA2
PRKCQ,FOXG1
PRKCQ,FOXO1
PRKCQ,FOXO3
PRKCQ,FOXO4
PRKCQ,FOXO6
PRKCQ,GATA1
PRKCQ,GATA2
PRKCQ,HAND1
PRKCQ,HES5
PRKCQ,HMGA1
PRKCQ,HSF1
PRKCQ,IKZF3
PRKCQ,JUN
PRKCQ,MEF2C
PRKCQ,MEF2D
PRKCQ,MITF
PRKCQ,MXD1
PRKCQ,MYOD1
PRKCQ,MYT1
PRKCQ,NFATC1
PRKCQ,NFATC2
PRKCQ,NFKB1
PRKCQ,NR4A1
PRKCQ,NRF1
PRKCQ,PITX2
PRKCQ,POU5F1
PRKCQ,RELA
PRKCQ,RUNX2
PRKCQ,SKI
PRKCQ,SMAD3
PRKCQ,SNAI1
PRKCQ,SOX2
PRKCQ,SP1
PRKCQ,STAT1
PRKCQ,STAT5A
PRKCQ,TAL1
PRKCQ,TBP
PRKCQ,TERF1
PRKCQ,TP53
PRKCQ,TWIST1
PRKCQ,YBX1
PRKCQ,ZNF322
PRKCZ,AIRE
PRKCZ,ARNT
PRKCZ,ARNTL
PRKCZ,ASCL1
PRKCZ,ATF1
PRKCZ,ATF2
PRKCZ,ATF4
PRKCZ,ATF5
PRKCZ,ATOH1
PRKCZ,CEBPA
PRKCZ,CEBPB
PRKCZ,CEBPD
PRKCZ,CREB1
PRKCZ,CREB3
PRKCZ,CREM
PRKCZ,CUX2
PRKCZ,DDIT3
PRKCZ,DLX5
PRKCZ,E2F1
PRKCZ,E4F1
PRKCZ,EGR1
PRKCZ,ELF1
PRKCZ,ELK1
PRKCZ,EPAS1
PRKCZ,ETV1
PRKCZ,FOS
PRKCZ,FOSB
PRKCZ,FOXA2
PRKCZ,FOXG1
PRKCZ,FOXO1
PRKCZ,FOXO3
PRKCZ,FOXO4
PRKCZ,FOXO6
PRKCZ,GABPA
PRKCZ,GATA1
PRKCZ,GATA2
PRKCZ,GATAD2A
PRKCZ,GLI1
PRKCZ,GLI2
PRKCZ,GLI3
PRKCZ,GLIS2
PRKCZ,HAND1
PRKCZ,HES5
PRKCZ,HES6
PRKCZ,HHEX
PRKCZ,HIC2
PRKCZ,HIF1A
PRKCZ,HIF3A
PRKCZ,HMGA1
PRKCZ,HMGA2
PRKCZ,HOXA11
PRKCZ,HOXB6
PRKCZ,HOXB7
PRKCZ,HOXC4
PRKCZ,HSF1
PRKCZ,IKZF1
PRKCZ,IKZF3
PRKCZ,IRF2
PRKCZ,IRF3
PRKCZ,IRF5
PRKCZ,IRF7
PRKCZ,JUN
PRKCZ,JUND
PRKCZ,KLF1
PRKCZ,LEF1
PRKCZ,MAX
PRKCZ,MAZ
PRKCZ,MECOM
PRKCZ,MEF2A
PRKCZ,MEF2C
PRKCZ,MEF2D
PRKCZ,MITF
PRKCZ,MXD1
PRKCZ,MYB
PRKCZ,MYC
PRKCZ,MYCN
PRKCZ,MYOD1
PRKCZ,MYT1
PRKCZ,MZF1
PRKCZ,NEUROD1
PRKCZ,NEUROD2
PRKCZ,NFATC1
PRKCZ,NFATC2
PRKCZ,NFATC3
PRKCZ,NFATC4
PRKCZ,NFKB1
PRKCZ,NFKB2
PRKCZ,NKX2-5
PRKCZ,NR1H4
PRKCZ,NR4A1
PRKCZ,NR4A2
PRKCZ,NRF1
PRKCZ,OSR1
PRKCZ,PAX3
PRKCZ,PDX1
PRKCZ,PIN1
PRKCZ,PITX2
PRKCZ,POU2F1
PRKCZ,POU5F1
PRKCZ,PURB
PRKCZ,RBPJ
PRKCZ,RELA
PRKCZ,RUNX1
PRKCZ,RUNX2
PRKCZ,SHOX
PRKCZ,SKI
PRKCZ,SMAD1
PRKCZ,SMAD3
PRKCZ,SMAD4
PRKCZ,SMAD5
PRKCZ,SMAD9
PRKCZ,SNAI1
PRKCZ,SNAI2
PRKCZ,SOX2
PRKCZ,SP1
PRKCZ,SP3
PRKCZ,SPI1
PRKCZ,SPIB
PRKCZ,SRF
PRKCZ,STAT1
PRKCZ,STAT4
PRKCZ,TAL1
PRKCZ,TBP
PRKCZ,TCF3
PRKCZ,TCF4
PRKCZ,TCF7L2
PRKCZ,TEAD1
PRKCZ,TEAD2
PRKCZ,TEAD3
PRKCZ,TEAD4
PRKCZ,TERF1
PRKCZ,TFAP2A
PRKCZ,TFCP2
PRKCZ,TFEB
PRKCZ,TP53
PRKCZ,TP63
PRKCZ,TP73
PRKCZ,TWIST1
PRKCZ,USF1
PRKCZ,WT1
PRKCZ,YBX1
PRKCZ,YY1
PRKCZ,ZBTB16
PRKCZ,ZBTB49
PRKCZ,ZC3H8
PRKCZ,ZHX1
PRKCZ,ZNF322
PRKCZ,ZNF746
PRKD1,AIRE
PRKD1,ATF2
PRKD1,CEBPB
PRKD1,CREB1
PRKD1,DLX5
PRKD1,E2F1
PRKD1,ELF1
PRKD1,ELK1
PRKD1,EPAS1
PRKD1,FOXA2
PRKD1,FOXG1
PRKD1,FOXO1
PRKD1,FOXO3
PRKD1,FOXO4
PRKD1,FOXO6
PRKD1,GATA1
PRKD1,GATA2
PRKD1,GATAD2A
PRKD1,GLI1
PRKD1,HAND1
PRKD1,HES5
PRKD1,HIF1A
PRKD1,HIF3A
PRKD1,IKZF1
PRKD1,IKZF3
PRKD1,IRF3
PRKD1,JUN
PRKD1,KAT7
PRKD1,MEF2D
PRKD1,MITF
PRKD1,MXD1
PRKD1,MYC
PRKD1,MYT1
PRKD1,MZF1
PRKD1,NFATC1
PRKD1,NFATC2
PRKD1,NFKB1
PRKD1,NFKB2
PRKD1,NR4A1
PRKD1,NRF1
PRKD1,PITX2
PRKD1,POU5F1
PRKD1,RELA
PRKD1,RUNX1
PRKD1,RUNX2
PRKD1,SKI
PRKD1,SMAD1
PRKD1,SMAD3
PRKD1,SMAD4
PRKD1,SNAI1
PRKD1,SNAI2
PRKD1,SOX2
PRKD1,SP1
PRKD1,SP3
PRKD1,STAT1
PRKD1,TAL1
PRKD1,TBP
PRKD1,TERF1
PRKD1,TFAP2A
PRKD1,TFCP2
PRKD1,TP53
PRKD1,TWIST1
PRKD1,YBX1
PRKD1,ZBTB16
PRKD1,ZNF322
PRKD1,ZNF746
PRKD2,CEBPB
PRKD2,CREB1
PRKD2,ELF1
PRKD2,FOXO3
PRKD2,IRF3
PRKD2,JUN
PRKD2,MYC
PRKD2,RELA
PRKD2,SMAD1
PRKD2,SMAD3
PRKD2,SP1
PRKD2,TFCP2
PRKD2,TP53
PRKG1,AIRE
PRKG1,ATF2
PRKG1,CREB1
PRKG1,DLX5
PRKG1,E2F1
PRKG1,E2F2
PRKG1,E2F3
PRKG1,E4F1
PRKG1,ELF1
PRKG1,ELK1
PRKG1,ETV1
PRKG1,FOXA2
PRKG1,FOXG1
PRKG1,FOXO1
PRKG1,FOXO3
PRKG1,FOXO4
PRKG1,FOXO6
PRKG1,GATA1
PRKG1,GATA2
PRKG1,GTF2I
PRKG1,HAND1
PRKG1,HES5
PRKG1,HIF1A
PRKG1,HMGA1
PRKG1,HOXA11
PRKG1,HOXC4
PRKG1,HSF1
PRKG1,IKZF3
PRKG1,IRF3
PRKG1,JUN
PRKG1,KLF1
PRKG1,MAZ
PRKG1,MEF2A
PRKG1,MEF2C
PRKG1,MITF
PRKG1,MXD1
PRKG1,MYC
PRKG1,MYOD1
PRKG1,MYT1
PRKG1,NEUROD2
PRKG1,NFATC1
PRKG1,NFATC2
PRKG1,NFKB1
PRKG1,NFKB2
PRKG1,NKX2-1
PRKG1,NR4A1
PRKG1,NR4A2
PRKG1,NRF1
PRKG1,OSR1
PRKG1,PAX3
PRKG1,PAX8
PRKG1,PDX1
PRKG1,PITX2
PRKG1,POU2F1
PRKG1,POU5F1
PRKG1,RELA
PRKG1,RUNX2
PRKG1,RUNX3
PRKG1,SKI
PRKG1,SMAD1
PRKG1,SMAD3
PRKG1,SMAD4
PRKG1,SNAI1
PRKG1,SOX2
PRKG1,SP1
PRKG1,SP3
PRKG1,SPI1
PRKG1,SRF
PRKG1,STAT1
PRKG1,TAL1
PRKG1,TBP
PRKG1,TEAD1
PRKG1,TEAD2
PRKG1,TEAD3
PRKG1,TEAD4
PRKG1,TERF1
PRKG1,TFCP2
PRKG1,TFDP1
PRKG1,TP53
PRKG1,TP73
PRKG1,TWIST1
PRKG1,USF1
PRKG1,YBX1
PRKG1,YY1
PRKG1,ZBTB49
PRKG1,ZNF322
PRMT5,E2F1
PRMT5,E2F2
PRMT5,HOXA9
PRMT5,MYC
PRMT5,TP53
PRNP,AIRE
PRNP,ARNT
PRNP,ASCL1
PRNP,ATF1
PRNP,ATF2
PRNP,ATF4
PRNP,ATF6
PRNP,CEBPD
PRNP,CREB1
PRNP,CREB3
PRNP,CREM
PRNP,CUX2
PRNP,DDIT3
PRNP,DLX5
PRNP,E2F1
PRNP,EGR1
PRNP,ELF1
PRNP,ELF4
PRNP,FOS
PRNP,FOSB
PRNP,FOXA2
PRNP,FOXG1
PRNP,FOXO1
PRNP,FOXO3
PRNP,FOXO4
PRNP,FOXO6
PRNP,GABPA
PRNP,GATA1
PRNP,GATA2
PRNP,HAND1
PRNP,HES1
PRNP,HES5
PRNP,HES6
PRNP,HHEX
PRNP,HIF1A
PRNP,HMGA1
PRNP,HMGA2
PRNP,HOXB7
PRNP,HSF1
PRNP,IKZF1
PRNP,IRF2
PRNP,IRF3
PRNP,JUN
PRNP,KLF1
PRNP,KLF12
PRNP,LEF1
PRNP,MAX
PRNP,MAZ
PRNP,MECOM
PRNP,MEF2A
PRNP,MEF2C
PRNP,MEF2D
PRNP,MITF
PRNP,MXD1
PRNP,MYB
PRNP,MYC
PRNP,MYCN
PRNP,MYT1
PRNP,NFATC2
PRNP,NFKB1
PRNP,NKX2-5
PRNP,NR4A1
PRNP,NR5A1
PRNP,NRF1
PRNP,PAX3
PRNP,PIN1
PRNP,PITX2
PRNP,POU5F1
PRNP,PRDM1
PRNP,RELA
PRNP,RUNX1
PRNP,RUNX2
PRNP,SATB2
PRNP,SHOX
PRNP,SIX3
PRNP,SIX6
PRNP,SKI
PRNP,SMAD1
PRNP,SMAD3
PRNP,SMAD4
PRNP,SNAI1
PRNP,SOX2
PRNP,SOX9
PRNP,SP1
PRNP,SPI1
PRNP,SPIB
PRNP,SRF
PRNP,STAT1
PRNP,TAL1
PRNP,TCF4
PRNP,TCF7L2
PRNP,TERF1
PRNP,TET1
PRNP,TFAP2A
PRNP,TFCP2
PRNP,TP53
PRNP,TP73
PRNP,TWIST1
PRNP,WIZ
PRNP,WT1
PRNP,YBX1
PRNP,YY1
PRNP,ZC3H8
PRNP,ZHX1
PRNP,ZNF322
PSEN1,CREB1
PSEN1,DLX5
PSEN1,FOXA2
PSEN1,FOXG1
PSEN1,FOXO1
PSEN1,FOXO3
PSEN1,FOXO4
PSEN1,FOXO6
PSEN1,GATA1
PSEN1,GATA2
PSEN1,HAND1
PSEN1,HES5
PSEN1,IRF5
PSEN1,IRF7
PSEN1,MITF
PSEN1,MXD1
PSEN1,MYB
PSEN1,MYT1
PSEN1,NFATC2
PSEN1,NFKB1
PSEN1,NR4A1
PSEN1,NRF1
PSEN1,PITX2
PSEN1,POU5F1
PSEN1,RELA
PSEN1,RUNX2
PSEN1,SKI
PSEN1,SMAD3
PSEN1,SMAD4
PSEN1,SOX2
PSEN1,SP1
PSEN1,STAT1
PSEN1,TAL1
PSEN1,TERF1
PSEN1,TWIST1
PSEN1,YBX1
PSEN1,ZBTB33
PSEN1,ZNF322
PTAFR,TP53
PTCH1,CREB1
PTCH1,CUX1
PTCH1,FOXM1
PTCH1,FOXP3
PTCH1,MEF2C
PTCH1,MYC
PTCH1,MYOD1
PTCH1,SMAD4
PTCH1,TP53
PTEN,AIRE
PTEN,ARNT
PTEN,ASCL1
PTEN,ATF1
PTEN,ATF2
PTEN,ATF4
PTEN,ATF5
PTEN,ATOH1
PTEN,CEBPD
PTEN,CREB1
PTEN,CREB3
PTEN,CREM
PTEN,CUX2
PTEN,DDIT3
PTEN,DLX5
PTEN,E2F1
PTEN,EGR1
PTEN,ELF1
PTEN,ELK1
PTEN,EPAS1
PTEN,ETV1
PTEN,FOS
PTEN,FOSB
PTEN,FOXA2
PTEN,FOXG1
PTEN,FOXO1
PTEN,FOXO3
PTEN,FOXO4
PTEN,FOXO6
PTEN,GATA1
PTEN,GATA2
PTEN,GLI1
PTEN,HAND1
PTEN,HES5
PTEN,HES6
PTEN,HHEX
PTEN,HIC2
PTEN,HIF1A
PTEN,HMGA1
PTEN,HMGA2
PTEN,HOXA11
PTEN,HOXB7
PTEN,HOXC4
PTEN,HSF1
PTEN,IKZF1
PTEN,IKZF3
PTEN,IRF2
PTEN,IRF3
PTEN,JUN
PTEN,KLF1
PTEN,LEF1
PTEN,MAX
PTEN,MAZ
PTEN,MECOM
PTEN,MEF2A
PTEN,MEF2C
PTEN,MEF2D
PTEN,MITF
PTEN,MXD1
PTEN,MYB
PTEN,MYC
PTEN,MYCN
PTEN,MYT1
PTEN,NEUROD1
PTEN,NFATC2
PTEN,NFATC3
PTEN,NFKB1
PTEN,NFKB2
PTEN,NKX2-5
PTEN,NR4A1
PTEN,NR4A2
PTEN,NRF1
PTEN,OSR1
PTEN,PAX3
PTEN,PDX1
PTEN,PIN1
PTEN,PITX2
PTEN,POU2F1
PTEN,POU5F1
PTEN,RBPJ
PTEN,RELA
PTEN,RUNX2
PTEN,SHOX
PTEN,SKI
PTEN,SMAD1
PTEN,SMAD3
PTEN,SMAD4
PTEN,SNAI1
PTEN,SOX2
PTEN,SP1
PTEN,SP3
PTEN,SPI1
PTEN,SPIB
PTEN,SRF
PTEN,STAT1
PTEN,STAT4
PTEN,STAT5A
PTEN,STAT5B
PTEN,TAL1
PTEN,TCF3
PTEN,TCF4
PTEN,TCF7L2
PTEN,TEAD1
PTEN,TEAD2
PTEN,TEAD3
PTEN,TEAD4
PTEN,TERF1
PTEN,TFAP2A
PTEN,TFCP2
PTEN,TFEB
PTEN,TP53
PTEN,TP63
PTEN,TP73
PTEN,TWIST1
PTEN,USF1
PTEN,YBX1
PTEN,YY1
PTEN,ZBTB16
PTEN,ZC3H8
PTEN,ZHX1
PTEN,ZNF322
PTGS2,CREB1
PTGS2,ELF1
PTGS2,FOXO3
PTGS2,GABPA
PTGS2,GLIS2
PTGS2,HMGA1
PTGS2,HSF2
PTGS2,IRF3
PTGS2,MYC
PTGS2,MYOD1
PTGS2,RELA
PTGS2,SMAD1
PTGS2,SMAD3
PTGS2,SP1
PTGS2,TFCP2
PTGS2,TP53
PTH1R,JUN
PTH1R,NFKB1
PTH1R,RBPJ
PTH1R,RELA
PTH1R,SMAD3
PTK2,ARNTL
PTK2,ATF2
PTK2,CEBPB
PTK2,CREB1
PTK2,CTCF
PTK2,DLX5
PTK2,E2F1
PTK2,E2F2
PTK2,E2F3
PTK2,ELF1
PTK2,ELF4
PTK2,ELK1
PTK2,FOXA2
PTK2,FOXG1
PTK2,FOXO1
PTK2,FOXO3
PTK2,FOXO4
PTK2,FOXO6
PTK2,GATA1
PTK2,GATA2
PTK2,HAND1
PTK2,HES5
PTK2,HIF1A
PTK2,HMGA1
PTK2,HOXB6
PTK2,IKZF1
PTK2,IKZF3
PTK2,IRF3
PTK2,IRF5
PTK2,JUN
PTK2,LEF1
PTK2,MAX
PTK2,MITF
PTK2,MXD1
PTK2,MYB
PTK2,MYC
PTK2,MYOD1
PTK2,MYT1
PTK2,NANOG
PTK2,NCOA1
PTK2,NEUROD1
PTK2,NFATC2
PTK2,NFATC3
PTK2,NFKB2
PTK2,NKX2-5
PTK2,NR4A1
PTK2,NR5A1
PTK2,NRF1
PTK2,PITX2
PTK2,POU5F1
PTK2,PRDM1
PTK2,PURB
PTK2,RBPJ
PTK2,RELA
PTK2,RUNX2
PTK2,SATB2
PTK2,SKI
PTK2,SMAD1
PTK2,SMAD3
PTK2,SMAD4
PTK2,SMAD5
PTK2,SNAI1
PTK2,SOX2
PTK2,SOX6
PTK2,SOX9
PTK2,SP1
PTK2,SP3
PTK2,SPI1
PTK2,SREBF1
PTK2,SRF
PTK2,STAT1
PTK2,STAT5A
PTK2,STAT5B
PTK2,TAL1
PTK2,TBP
PTK2,TCF3
PTK2,TERF1
PTK2,TFCP2
PTK2,TFDP1
PTK2,TP53
PTK2,TP63
PTK2,TWIST1
PTK2,YBX1
PTK2,YY1
PTK2,ZBTB16
PTK2,ZNF322
PTK2B,ATOH1
PTK2B,CEBPB
PTK2B,CREB1
PTK2B,DLX5
PTK2B,ELF1
PTK2B,ELK1
PTK2B,ETV1
PTK2B,FOXA2
PTK2B,FOXG1
PTK2B,FOXO1
PTK2B,FOXO3
PTK2B,FOXO4
PTK2B,FOXO6
PTK2B,GATA1
PTK2B,GATA2
PTK2B,HAND1
PTK2B,HES5
PTK2B,IKZF3
PTK2B,IRF3
PTK2B,JUN
PTK2B,MITF
PTK2B,MXD1
PTK2B,MYC
PTK2B,MYT1
PTK2B,NEUROD1
PTK2B,NFATC2
PTK2B,NFKB1
PTK2B,NR4A1
PTK2B,NRF1
PTK2B,PITX2
PTK2B,POU5F1
PTK2B,RELA
PTK2B,RUNX2
PTK2B,SKI
PTK2B,SMAD1
PTK2B,SMAD3
PTK2B,SMAD5
PTK2B,SOX2
PTK2B,SP1
PTK2B,STAT1
PTK2B,STAT5A
PTK2B,STAT5B
PTK2B,TAL1
PTK2B,TCF12
PTK2B,TCF3
PTK2B,TCF4
PTK2B,TERF1
PTK2B,TFCP2
PTK2B,TP53
PTK2B,TWIST1
PTK2B,YBX1
PTK2B,ZNF322
PTPN1,AIRE
PTPN1,ARNT
PTPN1,ASCL1
PTPN1,ATF1
PTPN1,ATF2
PTPN1,ATF4
PTPN1,ATF5
PTPN1,ATOH1
PTPN1,CEBPB
PTPN1,CEBPD
PTPN1,CREB1
PTPN1,CREB3
PTPN1,CREM
PTPN1,CUX2
PTPN1,DDIT3
PTPN1,DLX5
PTPN1,E2F1
PTPN1,E4F1
PTPN1,EGR1
PTPN1,ELF1
PTPN1,ELK1
PTPN1,EPAS1
PTPN1,ETV1
PTPN1,FOS
PTPN1,FOSB
PTPN1,FOXA2
PTPN1,FOXG1
PTPN1,FOXO1
PTPN1,FOXO3
PTPN1,FOXO4
PTPN1,FOXO6
PTPN1,GATA1
PTPN1,GATA2
PTPN1,GLI1
PTPN1,GLI2
PTPN1,GLI3
PTPN1,GLIS2
PTPN1,HAND1
PTPN1,HES5
PTPN1,HES6
PTPN1,HHEX
PTPN1,HIC2
PTPN1,HIF1A
PTPN1,HMGA1
PTPN1,HMGA2
PTPN1,HOXA11
PTPN1,HOXB7
PTPN1,HOXC4
PTPN1,HSF1
PTPN1,IKZF1
PTPN1,IKZF3
PTPN1,IRF2
PTPN1,IRF3
PTPN1,JUN
PTPN1,KLF1
PTPN1,LEF1
PTPN1,MAX
PTPN1,MAZ
PTPN1,MECOM
PTPN1,MEF2A
PTPN1,MEF2C
PTPN1,MEF2D
PTPN1,MITF
PTPN1,MXD1
PTPN1,MYB
PTPN1,MYC
PTPN1,MYCN
PTPN1,MYOD1
PTPN1,MYT1
PTPN1,NEUROD2
PTPN1,NFATC2
PTPN1,NFATC3
PTPN1,NFKB1
PTPN1,NFKB2
PTPN1,NKX2-5
PTPN1,NR4A1
PTPN1,NR4A2
PTPN1,NRF1
PTPN1,OSR1
PTPN1,PAX3
PTPN1,PDX1
PTPN1,PIN1
PTPN1,PITX2
PTPN1,POU2F1
PTPN1,POU5F1
PTPN1,RBPJ
PTPN1,RELA
PTPN1,RUNX2
PTPN1,SHOX
PTPN1,SKI
PTPN1,SMAD1
PTPN1,SMAD3
PTPN1,SMAD4
PTPN1,SMAD5
PTPN1,SNAI1
PTPN1,SOX2
PTPN1,SP1
PTPN1,SP3
PTPN1,SPI1
PTPN1,SPIB
PTPN1,SRF
PTPN1,STAT1
PTPN1,STAT4
PTPN1,STAT5A
PTPN1,STAT5B
PTPN1,TAL1
PTPN1,TCF4
PTPN1,TCF7L2
PTPN1,TEAD1
PTPN1,TEAD2
PTPN1,TEAD3
PTPN1,TEAD4
PTPN1,TERF1
PTPN1,TFAP2A
PTPN1,TFCP2
PTPN1,TFEB
PTPN1,TP53
PTPN1,TP63
PTPN1,TP73
PTPN1,TWIST1
PTPN1,USF1
PTPN1,YBX1
PTPN1,YY1
PTPN1,ZBTB16
PTPN1,ZBTB49
PTPN1,ZC3H8
PTPN1,ZHX1
PTPN1,ZNF322
PTPRF,AIRE
PTPRF,ARNT
PTPRF,ASCL1
PTPRF,ATF1
PTPRF,ATF2
PTPRF,ATF4
PTPRF,ATF5
PTPRF,ATOH1
PTPRF,CEBPD
PTPRF,CREB1
PTPRF,CREB3
PTPRF,CREM
PTPRF,CUX2
PTPRF,DDIT3
PTPRF,DLX5
PTPRF,E2F1
PTPRF,EGR1
PTPRF,ELF1
PTPRF,ELK1
PTPRF,EPAS1
PTPRF,ETV1
PTPRF,FOS
PTPRF,FOSB
PTPRF,FOXA2
PTPRF,FOXG1
PTPRF,FOXO1
PTPRF,FOXO3
PTPRF,FOXO4
PTPRF,FOXO6
PTPRF,GATA1
PTPRF,GATA2
PTPRF,GLI1
PTPRF,HAND1
PTPRF,HES5
PTPRF,HES6
PTPRF,HHEX
PTPRF,HIC2
PTPRF,HIF1A
PTPRF,HMGA1
PTPRF,HMGA2
PTPRF,HOXA11
PTPRF,HOXB7
PTPRF,HOXC4
PTPRF,HSF1
