,source,target,gene_A,gene_B,type_gene_A,type_gene_B,MeanLR
2318,Megakaryocyte,Neural,PF4,THBD,Ligand,Receptor,1.81342521654809
2319,Megakaryocyte,Neural,PF4,ACKR1,Ligand,Receptor,1.86649351032304
2320,Megakaryocyte,Neural,CCL5,CCRL2,Ligand,Receptor,1.35593878058827
2321,Megakaryocyte,Neural,CCL5,ACKR1,Ligand,Receptor,1.32572445259702
2322,Megakaryocyte,Neural,MIF,CXCR4,Ligand,Receptor,0.50457472973956
2323,Megakaryocyte,Neural,GPI,AMFR,Ligand,Receptor,0.273790733863794
2324,Megakaryocyte,Neural,F13A1,ITGB1,Ligand,Receptor,0.490176299706682
2325,Megakaryocyte,Neural,HMGB1,THBD,Ligand,Receptor,0.744481920234485
2326,Megakaryocyte,Neural,HLA-B,CANX,Ligand,Receptor,1.69306267680389
2327,Megakaryocyte,Neural,PTDSS1,JMJD6,Ligand,Receptor,0.0748766057198897
2328,Megakaryocyte,Neural,PTDSS1,SCARB1,Ligand,Receptor,0.0657452631733955
2329,Megakaryocyte,Neural,CALM1,MYLK,Ligand,Receptor,0.337345581178818
2330,Megakaryocyte,Neural,CALM3,MYLK,Ligand,Receptor,0.905913165505689
2331,Megakaryocyte,Neural,CALM3,AQP1,Ligand,Receptor,0.912298937325074
2332,Megakaryocyte,Neural,PKM,CD44,Ligand,Receptor,0.815121442449523
2333,Megakaryocyte,Neural,ICAM4,RHAG,Ligand,Receptor,0.36129233889215
2334,Megakaryocyte,Neural,HMGB1,CXCR4,Ligand,Receptor,0.746823845553749
2335,Megakaryocyte,Neural,HMGB1,CD163,Ligand,Receptor,0.744988004972914
2336,Megakaryocyte,Neural,CALM1,HMMR,Ligand,Receptor,0.33445381896107
2337,Megakaryocyte,Neural,CALM1,PTPRA,Ligand,Receptor,0.334483170449153
2338,Megakaryocyte,Neural,LGALS9,SLC1A5,Ligand,Receptor,0.3954732147996
2339,Megakaryocyte,Neural,CALM1,KCNN4,Ligand,Receptor,0.349836294131778
2340,Megakaryocyte,Neural,CALM1,AQP1,Ligand,Receptor,0.343731352998203
2341,Megakaryocyte,Neural,CALM1,FAS,Ligand,Receptor,0.383063801255123
2342,Megakaryocyte,Neural,SOCS2,EPOR,Ligand,Receptor,0.180549663159475
2343,Megakaryocyte,Neural,TGFB1,LPP,Ligand,Receptor,0.335017799036844
2344,Megakaryocyte,MSC,LGALS9,LRP1,Ligand,Receptor,0.285201957211899
2345,Megakaryocyte,MSC,LGALS9,CD47,Ligand,Receptor,0.247827924963248
2346,Megakaryocyte,MSC,LGALS9,MRC2,Ligand,Receptor,0.304832121132642
2347,Megakaryocyte,MSC,SEMA7A,ITGA1,Ligand,Receptor,0.192987437623616
2348,Megakaryocyte,MSC,HLA-DRA,CD4,Ligand,Receptor,0.215601336485698
2349,Megakaryocyte,MSC,HLA-DRA,LAG3,Ligand,Receptor,0.184048433780531
2350,Megakaryocyte,MSC,HLA-DQB1,CD4,Ligand,Receptor,0.13920865543616
2351,Megakaryocyte,MSC,HLA-DQB1,LAG3,Ligand,Receptor,0.107655752730992
2352,Megakaryocyte,MSC,HLA-DPB1,CD4,Ligand,Receptor,0.206453145198075
2353,Megakaryocyte,MSC,HLA-DPB1,LAG3,Ligand,Receptor,0.174900242492908
2354,Megakaryocyte,MSC,APP,TSPAN15,Ligand,Receptor,0.186010383693328
2355,Megakaryocyte,MSC,APP,CD74,Ligand,Receptor,0.447220552590891
2356,Megakaryocyte,MSC,APP,NOTCH2,Ligand,Receptor,0.20614232579306
2357,Megakaryocyte,MSC,APP,LRP1,Ligand,Receptor,0.308235736480566
2358,Megakaryocyte,MSC,THBS1,LRP1,Ligand,Receptor,0.277885619333748
2359,Megakaryocyte,MSC,CD99,CD81,Ligand,Receptor,0.962386180795827
2360,Megakaryocyte,MSC,CD99,PILRB,Ligand,Receptor,0.810944757662138
2361,Megakaryocyte,MSC,HLA-DPA1,CD4,Ligand,Receptor,0.126371432642169
2362,Megakaryocyte,MSC,HLA-DPA1,LAG3,Ligand,Receptor,0.0948185299370013
2363,Megakaryocyte,MSC,HLA-DMB,CD4,Ligand,Receptor,0.116169836004719
2364,Megakaryocyte,MSC,B2M,TFRC,Ligand,Receptor,2.56089972606441
2365,Megakaryocyte,MSC,SIRPA,CD47,Ligand,Receptor,0.17377811774125
2366,Megakaryocyte,MSC,DLK1,NOTCH2,Ligand,Receptor,0.611087837560799
2367,Megakaryocyte,MSC,DLK1,NOTCH3,Ligand,Receptor,0.768940914957177
2368,Megakaryocyte,MSC,EFNB1,ERBB2,Ligand,Receptor,0.113153821184187
2369,Megakaryocyte,MSC,CD47,SIRPA,Ligand,Receptor,0.205829388772611
2370,Megakaryocyte,MSC,ICAM4,ITGB2,Ligand,Receptor,0.188164071575991
2371,Megakaryocyte,MSC,ICAM4,ITGB1,Ligand,Receptor,0.286956623134173
2372,Megakaryocyte,MSC,ICAM4,ITGAV,Ligand,Receptor,0.216236304941625
2373,Megakaryocyte,MSC,SEMA4D,PLXNB2,Ligand,Receptor,0.0912191311972769
2374,Megakaryocyte,MSC,SEMA4D,ERBB2,Ligand,Receptor,0.112128828302247
2375,Megakaryocyte,MSC,PDGFC,PDGFRB,Ligand,Receptor,0.211412819334095
2376,Megakaryocyte,MSC,TNFSF13B,HLA-DPB1,Ligand,Receptor,0.217565826603481
2377,Megakaryocyte,MSC,TNFSF13B,CD40,Ligand,Receptor,0.143997605863984
2378,Megakaryocyte,MSC,VWF,LRP1,Ligand,Receptor,0.258263915784302
2379,Megakaryocyte,MSC,LAMB1,ITGA1,Ligand,Receptor,0.13379414231911
2380,Megakaryocyte,MSC,COL6A3,ITGA10,Ligand,Receptor,0.229501777051662
2381,Megakaryocyte,MSC,COL6A3,ITGA11,Ligand,Receptor,0.245230328751432
2382,Megakaryocyte,MSC,HSPG2,LRP1,Ligand,Receptor,0.231982248798787
2383,Megakaryocyte,MSC,TGFB1,ITGB1,Ligand,Receptor,0.540332815657206
2384,Megakaryocyte,MSC,TGFB1,ITGB5,Ligand,Receptor,0.437130000309388
2385,Megakaryocyte,MSC,TGFB1,TGFBR3,Ligand,Receptor,0.423017436014052
2386,Megakaryocyte,MSC,POMC,RAMP2,Ligand,Receptor,0.131735338686654
2387,Megakaryocyte,MSC,POMC,RAMP3,Ligand,Receptor,0.125616662669549
2388,Megakaryocyte,MSC,PPBP,ACKR1,Ligand,Receptor,1.92317707957991
2389,Megakaryocyte,MSC,PF4,THBD,Ligand,Receptor,1.85499852473524
2390,Megakaryocyte,MSC,PF4,LRP1,Ligand,Receptor,1.9941194549923
2391,Megakaryocyte,MSC,PF4,ACKR1,Ligand,Receptor,1.89244530275511
2392,Megakaryocyte,MSC,LGALS1,ITGB1,Ligand,Receptor,0.598794624979703
2393,Megakaryocyte,MSC,CCL5,ACKR1,Ligand,Receptor,1.35167624502908
2394,Megakaryocyte,MSC,MIF,CD44,Ligand,Receptor,0.648188906305158
2395,Megakaryocyte,MSC,MIF,TNFRSF14,Ligand,Receptor,0.533110057138324
2396,Megakaryocyte,MSC,BDNF,NGFR,Ligand,Receptor,0.0383677550720868
2397,Megakaryocyte,MSC,BDNF,NTRK2,Ligand,Receptor,0.0574539607823763
2398,Megakaryocyte,MSC,S100A4,ERBB2,Ligand,Receptor,0.789406476887621
2399,Megakaryocyte,MSC,CALR,LRP1,Ligand,Receptor,0.390418536853536
2400,Megakaryocyte,MSC,SNCA,LAG3,Ligand,Receptor,0.83147344405187
2401,Megakaryocyte,MSC,VEGFB,NRP1,Ligand,Receptor,0.0960984514844384
2402,Megakaryocyte,MSC,MFGE8,ITGAV,Ligand,Receptor,0.179496847194149
2403,Megakaryocyte,MSC,MFGE8,PDGFRB,Ligand,Receptor,0.20725018672551
2404,Megakaryocyte,MSC,POSTN,ITGB5,Ligand,Receptor,0.170571004406079
2405,Megakaryocyte,MSC,SPON2,ITGB2,Ligand,Receptor,0.161971370757562
2406,Megakaryocyte,MSC,SPON2,ITGB1,Ligand,Receptor,0.260763922315744
2407,Megakaryocyte,MSC,SPON2,ITGA5,Ligand,Receptor,0.12714771200283
2408,Megakaryocyte,MSC,CCL28,CCR10,Ligand,Receptor,0.0482233708355851
2409,Megakaryocyte,MSC,GPI,AMFR,Ligand,Receptor,0.230862901432583
2410,Megakaryocyte,MSC,GZMB,IGF2R,Ligand,Receptor,0.194144372477985
2411,Megakaryocyte,MSC,MFNG,NOTCH2,Ligand,Receptor,0.271168849556067
2412,Megakaryocyte,MSC,ARF1,INSR,Ligand,Receptor,0.771868638972188
2413,Megakaryocyte,MSC,TIMP1,CD63,Ligand,Receptor,1.42802532817951
2414,Megakaryocyte,MSC,PLAT,LRP1,Ligand,Receptor,0.242669245427918
2415,Megakaryocyte,MSC,TGFB1,ENG,Ligand,Receptor,0.556457554858681
2416,Megakaryocyte,MSC,TFPI,LRP1,Ligand,Receptor,0.249128228317616
2417,Megakaryocyte,MSC,F13A1,ITGB1,Ligand,Receptor,0.685490498072233
2418,Megakaryocyte,MSC,HMGB1,THBD,Ligand,Receptor,0.786055228421639
2419,Megakaryocyte,MSC,LTB,TNFRSF1A,Ligand,Receptor,0.26744551923494
2420,Megakaryocyte,MSC,SERPINE2,LRP1,Ligand,Receptor,0.311327271486178
2421,Megakaryocyte,MSC,LRPAP1,LRP1,Ligand,Receptor,0.273630812673572
2422,Megakaryocyte,MSC,C1QB,LRP1,Ligand,Receptor,0.254508254893135
2423,Megakaryocyte,MSC,PSAP,LRP1,Ligand,Receptor,0.491389157866603
2424,Megakaryocyte,MSC,HLA-B,CANX,Ligand,Receptor,1.8319985971891
2425,Megakaryocyte,MSC,LTBP1,ITGB5,Ligand,Receptor,0.131747539819234
2426,Megakaryocyte,MSC,LTB,CD40,Ligand,Receptor,0.240392718398585
2427,Megakaryocyte,MSC,CCL5,SDC4,Ligand,Receptor,1.31285933120257
2428,Megakaryocyte,MSC,PTDSS1,JMJD6,Ligand,Receptor,0.0932281009894434
2429,Megakaryocyte,MSC,TLN1,ITGB5,Ligand,Receptor,0.393415164749811
2430,Megakaryocyte,MSC,CALM1,INSR,Ligand,Receptor,0.381746477532581
2431,Megakaryocyte,MSC,CALM3,INSR,Ligand,Receptor,0.950314061859452
2432,Megakaryocyte,MSC,ITGB3BP,ITGB5,Ligand,Receptor,0.157106595014464
2433,Megakaryocyte,MSC,VCL,ITGB5,Ligand,Receptor,0.336343593768809
2434,Megakaryocyte,MSC,LMAN1,MCFD2,Ligand,Receptor,0.171220361726968
2435,Megakaryocyte,MSC,CALM3,AQP1,Ligand,Receptor,0.925357744027663
2436,Megakaryocyte,MSC,PKM,CD44,Ligand,Receptor,0.740426801852321
2437,Megakaryocyte,MSC,CALM1,PTPRA,Ligand,Receptor,0.389062195141223
2438,Megakaryocyte,MSC,SPTAN1,PTPRA,Ligand,Receptor,0.159819366618387
2439,Megakaryocyte,MSC,RTN4,NGFR,Ligand,Receptor,0.270044083207143
2440,Megakaryocyte,MSC,HSP90B1,LRP1,Ligand,Receptor,0.297532852350648
2441,Megakaryocyte,MSC,NUCB2,ERAP1,Ligand,Receptor,0.159613559166712
2442,Megakaryocyte,MSC,CALM1,AQP1,Ligand,Receptor,0.356790159700792
2443,Megakaryocyte,MSC,PDAP1,PDGFRB,Ligand,Receptor,0.357782755535686
2444,Megakaryocyte,MSC,BDNF,ERBB2,Ligand,Receptor,0.077612370487566
2445,Megakaryocyte,MSC,SPARC,FGFR1,Ligand,Receptor,0.368522292869448
2446,Megakaryocyte,MSC,SPARC,ENG,Ligand,Receptor,0.476029955108414
2447,Megakaryocyte,MSC,VWF,ITGB1,Ligand,Receptor,0.283814238161776
2448,Megakaryocyte,MSC,TGFB1,LPP,Ligand,Receptor,0.424021506525439
2449,Megakaryocyte,MSC,MFGE8,ITGB5,Ligand,Receptor,0.147014350038878
2450,Megakaryocyte,MSC,LCN2,FCGR2A,Ligand,Receptor,0.434305361122616
2451,Megakaryocyte,MSC,MAML2,NOTCH2,Ligand,Receptor,0.179042520909621
2452,Megakaryocyte,MSC,MAML2,NOTCH3,Ligand,Receptor,0.336895598305999
2453,Megakaryocyte,Megakaryocyte,LGALS9,PTPRC,Ligand,Receptor,0.188437265970637
2454,Megakaryocyte,Megakaryocyte,LGALS9,CD47,Ligand,Receptor,0.276535554107135
2455,Megakaryocyte,Megakaryocyte,APP,CD74,Ligand,Receptor,0.619625858554824
2456,Megakaryocyte,Megakaryocyte,APP,RPSA,Ligand,Receptor,0.937094671531949
2457,Megakaryocyte,Megakaryocyte,THBS1,CD36,Ligand,Receptor,0.471321156720876
2458,Megakaryocyte,Megakaryocyte,THBS1,CD47,Ligand,Receptor,0.269219216228984
2459,Megakaryocyte,Megakaryocyte,CD99,CD81,Ligand,Receptor,0.822791983452454
2460,Megakaryocyte,Megakaryocyte,B2M,TFRC,Ligand,Receptor,2.53532806998434
2461,Megakaryocyte,Megakaryocyte,SIRPA,CD47,Ligand,Receptor,0.202485746885138
2462,Megakaryocyte,Megakaryocyte,CD47,SIRPA,Ligand,Receptor,0.202485746885138
2463,Megakaryocyte,Megakaryocyte,ICAM4,ITGB1,Ligand,Receptor,0.400178827245434
2464,Megakaryocyte,Megakaryocyte,ICAM4,ITGA2B,Ligand,Receptor,0.421632082786459
2465,Megakaryocyte,Megakaryocyte,SEMA4D,PLXNB2,Ligand,Receptor,0.0695405709992946
2466,Megakaryocyte,Megakaryocyte,CLEC1B,KLRB1,Ligand,Receptor,0.585210664004907
2467,Megakaryocyte,Megakaryocyte,CLEC2D,KLRB1,Ligand,Receptor,0.193663407222637
2468,Megakaryocyte,Megakaryocyte,TNFSF13B,HLA-DPB1,Ligand,Receptor,0.199810677018026
2469,Megakaryocyte,Megakaryocyte,HSPG2,ITGB1,Ligand,Receptor,0.370754775287523
2470,Megakaryocyte,Megakaryocyte,TGFB1,ITGB1,Ligand,Receptor,0.653555019768467
2471,Megakaryocyte,Megakaryocyte,TGFB1,CXCR4,Ligand,Receptor,0.436715669277372
2472,Megakaryocyte,Megakaryocyte,POMC,ADRA2A,Ligand,Receptor,0.109465026241515
2473,Megakaryocyte,Megakaryocyte,PPBP,ADRA2A,Ligand,Receptor,1.84872319501181
2474,Megakaryocyte,Megakaryocyte,PPBP,ACKR1,Ligand,Receptor,1.91743726255115
2475,Megakaryocyte,Megakaryocyte,PF4,ADRA2A,Ligand,Receptor,1.81799141818702
2476,Megakaryocyte,Megakaryocyte,PF4,ACKR1,Ligand,Receptor,1.88670548572635
2477,Megakaryocyte,Megakaryocyte,LGALS1,ITGB1,Ligand,Receptor,0.712016829090964
2478,Megakaryocyte,Megakaryocyte,LGALS1,PTPRC,Ligand,Receptor,0.476479611360965
2479,Megakaryocyte,Megakaryocyte,GZMA,F2R,Ligand,Receptor,0.309658209561448
2480,Megakaryocyte,Megakaryocyte,CCL5,ADRA2A,Ligand,Receptor,1.27722236046099
2481,Megakaryocyte,Megakaryocyte,CCL5,ACKR1,Ligand,Receptor,1.34593642800033
2482,Megakaryocyte,Megakaryocyte,MIF,CD44,Ligand,Receptor,0.749692888731567
2483,Megakaryocyte,Megakaryocyte,MIF,CXCR4,Ligand,Receptor,0.778368366955738
2484,Megakaryocyte,Megakaryocyte,MIF,TNFRSF14,Ligand,Receptor,0.564482360387348
2485,Megakaryocyte,Megakaryocyte,CXCL3,ADRA2A,Ligand,Receptor,0.0827669435560044
2486,Megakaryocyte,Megakaryocyte,CALR,ITGA2B,Ligand,Receptor,0.550644318883298
2487,Megakaryocyte,Megakaryocyte,S100A12,CD36,Ligand,Receptor,0.434653192120515
2488,Megakaryocyte,Megakaryocyte,LGALS3BP,ITGB1,Ligand,Receptor,0.365287772293158
2489,Megakaryocyte,Megakaryocyte,FAM3C,CLEC2D,Ligand,Receptor,0.146368921456175
2490,Megakaryocyte,Megakaryocyte,SPON2,ITGB1,Ligand,Receptor,0.373986126427005
2491,Megakaryocyte,Megakaryocyte,SPON2,ITGA4,Ligand,Receptor,0.0725985959466441
2492,Megakaryocyte,Megakaryocyte,CCL28,ADRA2A,Ligand,Receptor,0.0496519354197663
2493,Megakaryocyte,Megakaryocyte,CLEC11A,ITGB1,Ligand,Receptor,0.34794098473645
2494,Megakaryocyte,Megakaryocyte,LGALS1,CD69,Ligand,Receptor,0.581785148819633
2495,Megakaryocyte,Megakaryocyte,CD38,PECAM1,Ligand,Receptor,0.255750822173072
2496,Megakaryocyte,Megakaryocyte,GNAS,PTGDR,Ligand,Receptor,0.655701440905773
2497,Megakaryocyte,Megakaryocyte,ARF1,INSR,Ligand,Receptor,0.737271932273957
2498,Megakaryocyte,Megakaryocyte,TIMP1,CD63,Ligand,Receptor,1.51682002886253
2499,Megakaryocyte,Megakaryocyte,TGFB1,ENG,Ligand,Receptor,0.451508844647469
2500,Megakaryocyte,Megakaryocyte,F13A1,ITGA4,Ligand,Receptor,0.497325171703133
2501,Megakaryocyte,Megakaryocyte,F13A1,ITGB1,Ligand,Receptor,0.798712702183494
2502,Megakaryocyte,Megakaryocyte,GNAI2,F2R,Ligand,Receptor,0.142574940814835
2503,Megakaryocyte,Megakaryocyte,GNAI2,CAV1,Ligand,Receptor,0.171599814191007
2504,Megakaryocyte,Megakaryocyte,ZG16B,CXCR4,Ligand,Receptor,0.156757050807998
2505,Megakaryocyte,Megakaryocyte,LTB,TNFRSF1A,Ligand,Receptor,0.281800214986966
2506,Megakaryocyte,Megakaryocyte,HLA-B,CANX,Ligand,Receptor,1.85804333790474
2507,Megakaryocyte,Megakaryocyte,BDNF,SORT1,Ligand,Receptor,0.0485388062039333
2508,Megakaryocyte,Megakaryocyte,MYL9,CD69,Ligand,Receptor,1.08027270219111
2509,Megakaryocyte,Megakaryocyte,CALM1,MYLK,Ligand,Receptor,0.516007442726253
2510,Megakaryocyte,Megakaryocyte,CALM3,MYLK,Ligand,Receptor,1.08457502705312
2511,Megakaryocyte,Megakaryocyte,CALM1,INSR,Ligand,Receptor,0.347149770834349
2512,Megakaryocyte,Megakaryocyte,CALM3,INSR,Ligand,Receptor,0.915717355161221
2513,Megakaryocyte,Megakaryocyte,TGFB1,CAV1,Ligand,Receptor,0.459635487124453
2514,Megakaryocyte,Megakaryocyte,CALM3,GP6,Ligand,Receptor,0.982747929630288
2515,Megakaryocyte,Megakaryocyte,PKM,CD44,Ligand,Receptor,0.771029460741204
2516,Megakaryocyte,Megakaryocyte,HMGB1,CXCR4,Ligand,Receptor,0.847109334676341
2517,Megakaryocyte,Megakaryocyte,CALM1,PTPRA,Ligand,Receptor,0.430581803559074
2518,Megakaryocyte,Megakaryocyte,SPTAN1,PTPRA,Ligand,Receptor,0.201338975036238
2519,Megakaryocyte,Megakaryocyte,GNAI2,S1PR4,Ligand,Receptor,0.149494017345065
2520,Megakaryocyte,Megakaryocyte,CALM1,GP6,Ligand,Receptor,0.414180345303416
2521,Megakaryocyte,Megakaryocyte,CALM1,FAS,Ligand,Receptor,0.374966397844344
2522,Megakaryocyte,Megakaryocyte,VWF,ITGB1,Ligand,Receptor,0.397036442273037
2523,Megakaryocyte,Megakaryocyte,LCN2,FCGR2A,Ligand,Receptor,0.662230492377346
2524,Megakaryocyte,Fibroblast,ADAM10,TSPAN17,Ligand,Receptor,0.252039556325247
2525,Megakaryocyte,Fibroblast,APP,CD74,Ligand,Receptor,0.618801604180132
2526,Megakaryocyte,Fibroblast,APP,RPSA,Ligand,Receptor,0.806645766286909
2527,Megakaryocyte,Fibroblast,APP,AGER,Ligand,Receptor,0.159027555149776
2528,Megakaryocyte,Fibroblast,CD99,CD81,Ligand,Receptor,0.830822758097777
2529,Megakaryocyte,Fibroblast,B2M,TFRC,Ligand,Receptor,2.72498344690355
2530,Megakaryocyte,Fibroblast,EFNB1,EPHB4,Ligand,Receptor,0.0993408484256411
2531,Megakaryocyte,Fibroblast,TGFB1,ITGB1,Ligand,Receptor,0.447214433497789
2532,Megakaryocyte,Fibroblast,TGFB1,CXCR4,Ligand,Receptor,0.410778719070232
2533,Megakaryocyte,Fibroblast,POMC,RAMP2,Ligand,Receptor,0.13322507547161
2534,Megakaryocyte,Fibroblast,POMC,RAMP3,Ligand,Receptor,0.141462937902261
2535,Megakaryocyte,Fibroblast,PPBP,ACKR1,Ligand,Receptor,1.99892941542533
2536,Megakaryocyte,Fibroblast,PF4,LDLR,Ligand,Receptor,1.84322860523042
2537,Megakaryocyte,Fibroblast,PF4,THBD,Ligand,Receptor,1.91342432795382
2538,Megakaryocyte,Fibroblast,PF4,ACKR1,Ligand,Receptor,1.96819763860053
2539,Megakaryocyte,Fibroblast,GZMA,F2R,Ligand,Receptor,0.216201089776337
2540,Megakaryocyte,Fibroblast,GZMA,PARD3,Ligand,Receptor,0.242157002396435
2541,Megakaryocyte,Fibroblast,CCL5,CCRL2,Ligand,Receptor,1.27572139794972
2542,Megakaryocyte,Fibroblast,CCL5,ACKR1,Ligand,Receptor,1.42742858087451
2543,Megakaryocyte,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.764987764664822
2544,Megakaryocyte,Fibroblast,MIF,TNFRSF14,Ligand,Receptor,0.508875343346767
2545,Megakaryocyte,Fibroblast,CXCL3,ACKR1,Ligand,Receptor,0.232973163969523
2546,Megakaryocyte,Fibroblast,CD38,PECAM1,Ligand,Receptor,0.174532208189235
2547,Megakaryocyte,Fibroblast,ARF1,INSR,Ligand,Receptor,0.766027599524695
2548,Megakaryocyte,Fibroblast,TIMP1,CD63,Ligand,Receptor,1.04326088223638
2549,Megakaryocyte,Fibroblast,TGFB1,ENG,Ligand,Receptor,0.534401112313942
2550,Megakaryocyte,Fibroblast,F13A1,ITGB1,Ligand,Receptor,0.592372115912817
2551,Megakaryocyte,Fibroblast,HMGB1,THBD,Ligand,Receptor,0.844481031640217
2552,Megakaryocyte,Fibroblast,LTB,TNFRSF1A,Ligand,Receptor,0.230842528207458
2553,Megakaryocyte,Fibroblast,CALM1,MYLK,Ligand,Receptor,0.336195175521627
2554,Megakaryocyte,Fibroblast,CALM3,MYLK,Ligand,Receptor,0.904762759848499
2555,Megakaryocyte,Fibroblast,C1QB,C1QBP,Ligand,Receptor,0.291167381714113
2556,Megakaryocyte,Fibroblast,HMGB1,AGER,Ligand,Receptor,0.775967977347911
2557,Megakaryocyte,Fibroblast,CALM1,INSR,Ligand,Receptor,0.375905438085087
2558,Megakaryocyte,Fibroblast,CALM3,INSR,Ligand,Receptor,0.944473022411959
2559,Megakaryocyte,Fibroblast,CALM3,GP6,Ligand,Receptor,0.908385834199322
2560,Megakaryocyte,Fibroblast,CALM3,AQP1,Ligand,Receptor,0.936924640412327
2561,Megakaryocyte,Fibroblast,ARPC5,LDLR,Ligand,Receptor,0.472441400232774
2562,Megakaryocyte,Fibroblast,HMGB1,CXCR4,Ligand,Receptor,0.821172384469202
2563,Megakaryocyte,Fibroblast,CALM1,PTPRA,Ligand,Receptor,0.384721395274796
2564,Megakaryocyte,Fibroblast,ACTR2,LDLR,Ligand,Receptor,0.165598239603273
2565,Megakaryocyte,Fibroblast,FADD,TRAF2,Ligand,Receptor,0.0232261233185256
2566,Megakaryocyte,Fibroblast,GSTP1,TRAF2,Ligand,Receptor,0.542884519240625
2567,Megakaryocyte,Fibroblast,CALM1,KCNN4,Ligand,Receptor,0.366556399427125
2568,Megakaryocyte,Fibroblast,NUCB2,ERAP1,Ligand,Receptor,0.17894649303192
2569,Megakaryocyte,Fibroblast,CALM1,GP6,Ligand,Receptor,0.33981824987245
2570,Megakaryocyte,Fibroblast,CALM1,AQP1,Ligand,Receptor,0.368357056085455
2571,Megakaryocyte,Fibroblast,SPARC,FGFR1,Ligand,Receptor,0.313328568191157
2572,Megakaryocyte,Fibroblast,SPARC,ENG,Ligand,Receptor,0.453973512563675
2573,Megakaryocyte,Fibroblast,SOCS2,EPOR,Ligand,Receptor,0.209700260811173
2574,Megakaryocyte,Myeloid,B2M,TFRC,Ligand,Receptor,2.56272724028307
2575,Megakaryocyte,Myeloid,ICAM4,ITGB2,Ligand,Receptor,0.260947724264292
2576,Megakaryocyte,Myeloid,CLEC1B,KLRB1,Ligand,Receptor,0.528986922831736
2577,Megakaryocyte,Myeloid,CLEC2D,KLRB1,Ligand,Receptor,0.137439666049466
2578,Megakaryocyte,Myeloid,PPBP,ACKR1,Ligand,Receptor,1.89937164345112
2579,Megakaryocyte,Myeloid,PF4,ACKR1,Ligand,Receptor,1.86863986662632
2580,Megakaryocyte,Myeloid,CCL5,ACKR1,Ligand,Receptor,1.3278708089003
2581,Megakaryocyte,Myeloid,SPON2,ITGB2,Ligand,Receptor,0.234755023445863
2582,Megakaryocyte,Myeloid,TIMP1,CD63,Ligand,Receptor,1.22995200481002
2583,Megakaryocyte,Myeloid,PKM,CD44,Ligand,Receptor,0.777274973759253
2584,Megakaryocyte,Myeloid,CALM1,FAS,Ligand,Receptor,0.38763496074218
2585,Fibroblast,Neural,LGALS9,CD44,Ligand,Receptor,0.22212947912454
2586,Fibroblast,Neural,COL18A1,ITGA1,Ligand,Receptor,0.165560623057693
2587,Fibroblast,Neural,HMGB1,THBD,Ligand,Receptor,0.842281996703711
2588,Fibroblast,Neural,ICAM4,RHAG,Ligand,Receptor,0.32467031507244
2589,Fibroblast,Neural,HMGB1,CXCR4,Ligand,Receptor,0.844623922022975
2590,Fibroblast,Neural,HMGB1,CD163,Ligand,Receptor,0.84278808144214
2591,Fibroblast,Neural,CALM1,HMMR,Ligand,Receptor,0.293000683798085
2592,Fibroblast,Neural,LGALS9,SLC1A5,Ligand,Receptor,0.423726535454623
2593,Fibroblast,Neural,CALM1,KCNN4,Ligand,Receptor,0.308383158968793
2594,Fibroblast,Neural,CALM1,FAS,Ligand,Receptor,0.341610666092138
2595,Fibroblast,Neural,VEGFA,CD44,Ligand,Receptor,0.148601635791926
2596,Fibroblast,MSC,LGALS9,LRP1,Ligand,Receptor,0.313455277866923
2597,Fibroblast,MSC,LGALS9,CD47,Ligand,Receptor,0.276081245618271
2598,Fibroblast,MSC,LGALS9,MRC2,Ligand,Receptor,0.333085441787665
2599,Fibroblast,MSC,APP,CD74,Ligand,Receptor,0.420663750687361
2600,Fibroblast,MSC,APP,NOTCH2,Ligand,Receptor,0.17958552388953
2601,Fibroblast,MSC,APP,LRP1,Ligand,Receptor,0.281678934577036
2602,Fibroblast,MSC,HLA-DMB,CD4,Ligand,Receptor,0.145274734731835
2603,Fibroblast,MSC,ADAM17,ITGB1,Ligand,Receptor,0.263952865913072
2604,Fibroblast,MSC,ADAM17,ITGA5,Ligand,Receptor,0.130336655600158
2605,Fibroblast,MSC,DLK1,NOTCH3,Ligand,Receptor,0.317718700646395
2606,Fibroblast,MSC,ICAM4,ITGB1,Ligand,Receptor,0.250334599314462
2607,Fibroblast,MSC,ICAM4,ITGAV,Ligand,Receptor,0.179614281121915
2608,Fibroblast,MSC,HLA-DRB5,CD4,Ligand,Receptor,0.10037158932949
2609,Fibroblast,MSC,AGRN,ITGB1,Ligand,Receptor,0.320525258915218
2610,Fibroblast,MSC,AGRN,LRP1,Ligand,Receptor,0.294974936537744
2611,Fibroblast,MSC,COL4A1,ITGA10,Ligand,Receptor,0.189202087817071
2612,Fibroblast,MSC,COL4A1,ITGA1,Ligand,Receptor,0.191958648847899
2613,Fibroblast,MSC,COL4A1,ITGA11,Ligand,Receptor,0.204930639516841
2614,Fibroblast,MSC,COL4A1,CD47,Ligand,Receptor,0.187410244688336
2615,Fibroblast,MSC,FN1,ITGAV,Ligand,Receptor,0.321761966363341
2616,Fibroblast,MSC,FN1,ITGA5,Ligand,Receptor,0.290314020303157
2617,Fibroblast,MSC,FN1,PLAUR,Ligand,Receptor,0.237597505102698
2618,Fibroblast,MSC,VWF,SIRPA,Ligand,Receptor,0.224736190690511
