"","RNA.Neural","RNA.MSC","RNA.Fibroblast","RNA.Megakaryocyte","RNA.Myeloid"
"CLK3",1.99991889282633,0.352609775338829,0.368855207564885,0.815631469519401,0.595228322871689
"CSK",0.617741536940944,0.1046337865627,0.217665752470506,0.0702235179378478,0
"SCAMP2",0,0.114135782718673,0.374658124461429,1.18337966229622,0.752859992252471
"MPI",0,0,0,0.0286172161172161,0
"FAM219B",0,0.730368840885283,0.360828462149094,0.0839151450053706,0.980392156862745
"COX5A",3.31067702820917,1.73945957018456,5.16746815983635,3.40524580423212,2.40032917790572
"RPP25",0,0.105196717862403,0,0,0
"SCAMP5",0.745212012817646,0,0,0,0
"C15orf39",0,0,0,0.47782874617737,0
"COMMD4",0.795734861144267,0.886079474417989,0,0.618611685117709,0
"NEIL1",0,0,0,0,0
"MAN2C1",0,0.708588212547668,0.303748253447543,0.02420229244114,0
"SIN3A",0.869414014953921,0.640888626708293,0.231881407152829,0,0
"PTPN9",0,0.0738890777165319,0,0,0
"SNUPN",0.080806121871793,0.424079349530048,0.551684899353328,0.581027760346556,0
"IMP3",0,0.446486291270112,0.604396695535636,0.437091807033367,0
"UBE2Q2",0.746882270075291,0.199664429516282,0.391006842619746,0.099917327486141,0
"FBXO22",0,0,0.170677590032429,0.298187022900763,0
"ETFA",1.02733774145728,0.3914939257123,0.190180810312243,1.78174454279036,0
"RCN2",0.0396858468364427,0.773545785007136,0.600785116914149,0.845932710319568,0
"TSPAN3",5.75786332967046,0.890202163362314,0.41839253587716,0.138765541740675,0
"PEAK1",0,1.00361504962851,0,0.0295033987915408,0
"TBC1D2B",0,0.90335911915646,0.357232165184153,0.47782874617737,0
"DNAJA4",0.0557581434768548,0,0.280749038434543,0.0140184819666248,0
"WDR61",1.53366475738698,0.68373540304108,0,0.143241003607937,0.311235605353252
"IREB2",0.0783778911644604,0.224993302524948,0.49073404218225,0.306236066928242,0.130975769482646
"PSMA4",0.529667501479073,1.98175637569682,0.433997572026807,0.799638926032921,0.394477317554241
"MORF4L1",7.74547069001269,2.6854049747392,3.02898026939179,1.87669304418403,2.41104171630049
"CTSH",0,0.0348286365196782,0,0.190555399214987,0
"TMED3",0,0.0191806045726561,0.699118519633979,1.97857379049199,0.412031314379893
"MTHFS",0,0.228087758350229,0.0115174466281523,0.523558568272487,0
"ZFAND6",2.25598519014683,0.60756665671877,0.0230348932563047,1.36888810638311,0
"FAH",1.59124682736945,0.669078743122857,0.200937932312569,0.491463438858645,0
"MESDC2",0,0.810422253441966,0.894566166309682,0.896570922669106,0
"MESDC1",0,0.197719776747154,0,0.780520384704384,0
"IL16",0.0819343050741915,0,0,0.371140142517815,0
"STARD5",0.18854761770085,0,0.132096906290455,0,0
"RPS17",10.4550624893422,13.5686638027162,34.2772644090588,18.7061288072833,15.2121475860351
"SNHG21",0,0,0.477473766843716,0,0
"WHAMM",0.485297157714099,0.460205036403858,0,0,0
"FAM103A1",0.267795569912978,0.826344450270553,0.0680029174923058,0.244086360007676,0
"C15orf40",0.121943783915615,0.427121240424502,0.235720974588915,0.887013987618219,0
"BTBD1",0,0,0.308985292300086,0.0839151450053706,0
"RP11-382A20.3",1.28393339050471,0.031296063894044,0,0,0
"ZSCAN2",0,0.140165956492487,0,0,0
"WDR73",0,0.0496548984557326,0.21899568578499,0.0910017472335469,0
"NMB",0,0.516923011781665,0.954405267983663,0,0
"SEC11A",1.69427954319119,1.64274334439402,0.811138626529983,1.95160680098034,0
"AKAP13",0.0520491760615429,0.608625956323294,0.290613193839,0.788334881090728,0.130975769482646
"MRPL46",0.254937996757725,0,0.0115174466281523,0.0286172161172161,0
"MRPS11",0.220811628417132,1.2397790339754,1.25013366667908,1.84106304266622,0
"AEN",0.185527912472771,0.163396022940802,0,0.632591093117409,0
"ISG20",3.62516485793703,0.443088808642215,1.00279820308742,2.16771432645279,0
"MFGE8",0,0.763370174247633,2.27812267216894,0.0839151450053706,0
"ABHD2",0,0.458978179217566,0.160010240655402,0,0.412031314379893
"MESP1",0,0.0191806045726561,0,0.0140184819666248,0
"IDH2",0.394759222040404,0.518493950261885,3.54784481705814,1.00954874424058,0.879213194287164
"CIB1",0.0598831081728466,1.12840899146783,1.38493182925293,1.39219937287815,1.53619648247583
"IQGAP1",0,1.04580598164782,0.362043372796061,1.00720569761933,1.65072652221291
"CRTC3",0,0.13952730048317,0,0,0
"FURIN",0.16701106605016,0,0.453699922871013,0.182109557109557,0
"MAN2A2",0.0806672797379927,0,0.212084579330237,0,0
"HDDC3",0.431730403870879,0.687819347804814,0.68423587749215,0.841398673213452,0
"UNC45A",0.555798653141723,0.452080654596099,0.135084022261847,0.459042285732283,0
"PRC1",0.278590934117875,0.015648031947022,0.919712989534386,0.180635838150289,0.130975769482646
"SLCO3A1",0.902853015529072,0.79331829935872,0.254200666005745,0,0
"CHD2",1.55186117203153,0.883931252701642,0.360828462149094,0.0907902382335851,0.130975769482646
"RP11-255M2.3",0.617741536940944,0.0733999543742133,0.0115174466281523,0,0
"LRRC28",0,0.157713781030186,0.0167252888039244,0.0857084347627638,0
"MEF2A",2.39885967701773,0.511109571427126,0,0.120293637025126,0
"LINS1",0,0.169092868528271,0,0,0
"ALDH1A3",0,1.26869527722547,0,0,0
"LRRK1",0,0.132731633575616,0,0,0
"VIMP",3.75454271036055,2.54830966878851,2.29365587816821,0.43555095048332,0
"SNRPA1",0.294232405221986,0.322829899776338,0.393871361613297,0.789167252895416,0.595238095238095
"TM2D3",0.293019716779754,0.821828300666244,0.224765558704677,0.02420229244114,0
"TARSL2",0.0557581434768548,0.450054330551206,0,0.685875247787532,0
"POLR3K",0.0882053174776108,0.0399533345052978,0.390020837694633,1.46588512068453,0
"SNRNP25",0.119030861546278,0.407641909332108,1.70868239779183,0.817417660198945,0.130975769482646
"MPG",0,1.02163786785754,1.28894616426946,1.33846171897541,0
"NPRL3",1.23966245098489,0.0655146612404007,0.148822195094379,0.42842664945993,0.433463372345037
"HBQ1",11.2431448238349,0.852570843665325,3.01689051694052,0.967669791970893,2.1201339331876
"LUC7L",1.51785363487619,0.211356764121845,0.800698908091635,0.196973923979108,0.776970601523989
"FAM234A",0.173241169031409,0.0542193498015572,0.416770859381512,0.0655557503961759,0
"MRPL28",0.264918005617331,0.145271871845876,0.905776739182164,1.52299001137016,0
"TMEM8A",0,0.212143069285926,0,0.0858988455195162,0
"NME4",1.31218056069556,2.40243939821897,6.71564423529444,0.874787482901611,1.01750059217768
"PIGQ",0.688573756151376,0.571695656665083,0.5000432533261,0.538793103448276,0
"C16orf13",1.04329681794471,0.870031964872175,2.5592403194138,0.737014428445685,1.07945820438638
"FAM195A",0,0.0372819935427587,0.464767619690388,0.0897580428373159,0.896031482577299
"RHOT2",0.0437951089622311,1.48191916857282,0,0,0
"STUB1",0.627989192607382,0.806557492400991,0.691391755855326,2.78233903459613,1.21366728509586
"JMJD8",0,0.192529842125529,0.562967967122671,0,0
"METRN",0,0.186887941989983,2.35607077305679,0.414456233421751,0
"FAM173A",0,0.581343426192376,0.170677590032429,1.29105327669933,1.33512129594526
"HAGHL",0,0,0,0.18158047646717,0
"NARFL",0,0.156618165734083,0,0,0
"RPUSD1",0,0.0191806045726561,0.0115174466281523,0,0
"LMF1",0.938967136150235,0,0,0,0
"TPSB2",0,0,0,0.0295033987915408,0
"TPSAB1",0,0,0,0,0
"UBE2I",0.736274540926908,1.52461474420916,2.02363531673033,1.37941943955573,0.980392156862745
"TSR3",0,0.190364107525473,0.374658124461429,0,0
"GNPTG",0,0.257740538909229,0.407298794395569,0,0
"C16orf91",0.216930253672446,0.0930180641080498,0.546477057177556,0.0140184819666248,0
"CLCN7",0,0.636476819318309,0.275709953129308,0,0
"TMEM204",0,0.426121829505788,0,0,0
"HN1L",0,0.228233065960627,0.0167252888039244,0.0426356980838409,0
"NME3",0,2.7166789280726,0.21899568578499,0.576568265682657,0.140114894213255
"MRPS34",0.0644895011092194,0.305422312956782,1.55722516547358,1.04350384926006,0.903342366757001
"SPSB3",0.461319341998751,0.912171670646824,1.26876821783833,0.893002023209908,0.762288900795777
"NUBP2",0,0.514290496661823,0.0449680242360012,1.33281585052071,0.412031314379893
"HAGH",4.81794964472614,0.917396859656512,3.40062952976489,2.4799652223173,1.90218713191354
"FAHD1",0.221706929223199,0.487293964423411,0.377553750953019,0,0
"MSRB1",0.254875638916876,0.327627878282002,0.0167252888039244,0.0677241731993056,2.42509573891883
"NDUFB10",0.768878740517024,1.20993834598854,2.69715549413146,1.90953051486886,1.31224461017231
"RPS2",7.85381166543856,13.7709013804919,111.357172574935,47.3773741805714,18.0270247298228
"SNHG9",0.578960619195013,3.25356854510699,0.969478767014451,1.1839777360362,0.749404959340407
"TBL3",0,0.0493427545099278,0,0.0140184819666248,0
"GFER",0,0.226251327103475,0.0167252888039244,0.818988263100858,0
"SLC9A3R2",0,0.0685233590825839,0.940152545881999,0,0
"NTHL1",0,0.325225100046048,0.593653810246419,0,0
"TSC2",0,0.679712693405791,0.133077823911423,0.0140184819666248,0.896057347670251
"PKD1",0,1.00233498597134,0.391006842619746,0.0858988455195162,0
"SNHG19",0.206477662674453,0.540954972009939,0.449547159623336,0.255575022306511,0
"TRAF7",0,0,0.285975749256463,0.0858988455195162,0.980392156862745
"MLST8",0.286352907066343,0,0,0.0295033987915408,0
"PGP",6.99724218175643,0.393041051646692,3.03925359912922,0.149122362142304,0.130975769482646
"E4F1",0,0.166733360010671,0.700413607621338,0.0910017472335469,0
"ECI1",0,0,0.782464529078269,0,0
"RNPS1",0.256450878648584,0.496877938064634,0.939868207931448,0.348897238008424,0.957230437394596
"PDPK1",0,0.372863051117966,0,0,0
"KCTD5",0,0,0.266155647822847,0.489130983390902,0
"SRRM2",7.45223016463993,3.75056639186989,1.99636852983163,0.178713277596563,1.11136792634539
"TCEB2",11.8358929145255,6.18898938946642,6.2759729719098,5.28623734362936,10.9741593945098
"FLYWCH2",0.173241169031409,1.15505093626446,1.1465014214882,0.0140184819666248,0
"TNFRSF12A",0,0.317272196348225,1.64656566455263,0.0286172161172161,0
"HCFC1R1",0.0574643290177622,0.693111027404512,0.694033720073617,0.239891006134888,0.645994832041344
"THOC6",0.133911172843838,0.145150521090371,0.354816416935434,0.651162780094036,0.438020148926851
"IL32",0,0.225078163588566,0.475782662479779,14.1832225659407,0
"ZNF263",0.080806121871793,0.115823855081193,0.418488321714128,0.167291220556745,0
"ZNF75A",0.0551037051731359,1.26861023647678,0,0,0
"NAA60",0.255145815679155,0.265168622622407,0.0115174466281523,0.89106640464341,0.130975769482646
"CLUAP1",0.10184025337855,0.318762741838426,0,0,0
"DNASE1",0.117452120588158,0.385534671629213,0,0,0
"CREBBP",0,0,0,0,0
"CORO7",0,0,0,0.747607655502392,0
"VASN",0,0.608562670204556,0,0,0
"DNAJA3",0,0,0.160010240655402,0,0
"NMRAL1",0,0.232831159222031,0.0167252888039244,0.733137829912023,0
"HMOX2",0,1.8704696639765,1.13793152842389,0.683715076131865,0.140114894213255
"CDIP1",0,0.196458166186085,0.325735931316692,2.03251489313121,0
"UBALD1",2.25253588406271,0.82742855690599,0.0115174466281523,0.0140184819666248,0
"NUDT16L1",0.092955692006746,0.190934014100238,0.0397601820602291,0.0509570162455846,0
"ANKS3",0,0.778249890668933,0.435331504941013,0.789141414141414,0.980392156862745
"ROGDI",0.28208653610228,0.757629505242945,0,0.224913492809253,0
"GLYR1",0.0598831081728466,0.0685233590825839,0.47292975220753,0.0839151450053706,0.719942404607631
"UBN1",0.916287871664994,0.0529300254897807,0,0.04840458488228,0.719942404607631
"CARHSP1",1.39171139675881,0.809633138342052,0.77552887837523,1.24865684981692,0.59362963344228
"USP7",1.19242993417491,0.0399533345052978,0,0.504032258064516,0
"RP11-77H9.8",0.442316453478873,0,0,0,0
"ATF7IP2",0.354865537986854,0.421072634765146,0.0115174466281523,0,0.140114894213255
"EMP2",0,3.95943444086031,1.19865449742493,0,0
"NUBP1",0,0.337074708912789,0,0,0
"SOCS1",0,0.303913490198472,0,1.08256532768383,0
"LITAF",0,0.258327001767582,0.279290601871247,0.86964157594749,0
"TXNDC11",0,0,0,0,0
"ZC3H7A",0,1.00645049367472,0,0.576568265682657,0.261951538965291
"RSL1D1",0,1.37794609563909,2.50537811818676,0.258472272421114,0
"GSPT1",5.24770077500638,0.504149088538365,1.53502606661571,0.320416784209892,0
"TNFRSF17",0,0,0,0,0
"CPPED1",0,0.323143165594881,0,0.0236527399333939,0
"MKL2",0,0.0478391075136102,0,0,0
"BFAR",0,0,0.192539133026183,0.0528195085583561,0
"PDXDC1",0,0.397604926272831,0.384969881768073,0.0295033987915408,0.130975769482646
"NTAN1",1.33962954957197,0.129657962295465,0.398789131183497,0.264921157875847,0.431778929188256
"KIAA0430",0.46957135886086,0.341827397610003,0,0.135281385281385,0.97181729834791
"NDE1",0.0818628715039438,0.172283497072013,0,0.02420229244114,0
"RPS15A",7.36278622668058,18.5507034872539,34.4466946178472,36.246119361409,18.4946397475227
"ARL6IP1",3.63940393388027,1.76598318732396,0.81727945279082,0.924496371671705,0.949236762332989
"SMG1",0.271830610858223,0.0493427545099278,0.52197515398267,0.0907902382335851,0
"COQ7",0,0.171859468906668,0.768049155145929,1.06277158946564,0
"CTA-363E6.6",1.61049739837278,0,0.784036077843163,0,0
"GDE1",0.763766459834487,0.270782001885139,0.427799526245313,0.59215439705735,0.431778929188256
"CCP110",0.245070375799502,0,0.565911455235996,0,0.980392156862745
"KNOP1",0,0.448872909634583,0.0115174466281523,0.371140142517815,0.886524822695035
"THUMPD1",0.516475588737388,0.66137911665608,0.364959231064253,0,0.130975769482646
"LYRM1",0.0699677448696151,0.604698434066822,0,0,0
"METTL9",6.83397367081656,0.964082813324934,0.828750511996748,0.367495360166489,0.858729870943284
"UQCRC2",0.207480509467848,1.04151893084436,0.352547153181738,0.0516897038666435,0.827940689899278
"CDR2",0.209760662785358,0,0,0.0286172161172161,0
"SCNN1B",0,0,0,0,0
"COG7",0,0.282787456081892,0.280749038434543,0,0
"GGA2",0,0.421982282355212,0.360828462149094,0.627510040160642,0
"UBFD1",0.0740510359739933,0.144728261600997,0.43888523151196,0.0435218807581656,0
"NDUFAB1",4.97324370642716,0.693335781146586,0.612720054199754,1.37618437119993,2.8710282336934
"DCTN5",0,0.424565334399896,0,0.233066573355142,0
"PLK1",0.152161340206858,0.158942081505499,0.113067173207603,0.02420229244114,0
"PRKCB",0,0,0,1.90787800602924,0
"RBBP6",0.657785952985412,1.47052317500513,0.0540879686722486,0,0.562754698670901
"TNRC6A",0.711338739507754,0.625294617061748,0,0.138765541740675,0
"LCMT1",0.0942738088504251,0.198522988962122,0,0.151931064953685,0
"NSMCE1",0.129850853042462,0.468319972972163,0.0115174466281523,0.788756229826564,0.719942404607631
"XPO6",0,0,0.453699922871013,0,0
"CLN3",0,0.564389723816114,0,0.02420229244114,0
"NUPR1",0,2.20237189640838,1.48254669839985,1.05574324324324,0
"SGF29",0,0.914789687587687,0.135084022261847,0.153036238981391,0
"ATXN2L",0.254814962734612,0,0.40773213142367,0.0839151450053706,0.130975769482646
"TUFM",0.442542435532438,1.76553312923048,0.685629672516062,1.03514141093152,0
"RABEP2",0,0.0542193498015572,0,0,0
"NFATC2IP",0.0623484154150222,0.231798226952391,0.54337963022,0,1.31517072747932
"SPNS1",0.147709064155953,0.264346282881638,0.0575872331407616,0.94766656314795,0
"LAT",0.0780859757090576,0,0.118178783904079,5.91215365795028,0.980392156862745
"NPIPB11",0,0.134441128229948,0,0,0
"SPN",0.304859459789037,0,0.0115174466281523,0.969328461708378,0
"QPRT",0.0623484154150222,0.459557334304863,0,0.0649754982122094,0.270124257158293
"C16orf54",0,0.160120958614825,0,1.13547344857233,0
"KIF22",0.167967814710695,0.0989976529656604,0.719206817552828,0,0.271090663695901
"MAZ",0.149339438542501,0.38976605901278,1.18253230439428,1.76127640811338,0.130975769482646
"MVP",0,0.304131404928788,0,0.0280369639332496,0
"CDIPT",0.814775400205913,0.359648581047222,0.0230348932563047,0.935677475820309,0.66006600660066
"TMEM219",0.135606264313995,2.41286631249706,1.11499777840387,2.21259375252554,2.89717590359142
"TAOK2",0,0.251782062315829,0.320975766329642,0.0858988455195162,0
"HIRIP3",0,0.192989628603981,0,0.817832202507536,0
"INO80E",0,0.095006796327155,0.303748253447543,0.229105571847507,0.130975769482646
"ALDOA",1.44619744779355,1.79414915276547,4.91426425506693,9.97631462590453,4.17971159087869
"PPP4C",0.500910897001676,2.2537822957576,0.615693876156899,1.1961839281981,0.886524822695035
"YPEL3",3.37337649210687,0.638387883615615,0.5303490527564,0.126008064516129,0.431778929188256
"MAPK3",1.78867106850099,0.105196717862403,0,0.467814371257485,0
"CORO1A",0,0,0.416773742065303,10.4009901590418,2.68232723365895
"RP11-455F5.5",0,0,0,0,0
"BOLA2B",0,0.0549788881069669,0,0.02420229244114,0.631313131313131
"CD2BP2",0.311088798535216,0.731937439001207,0,0.726161858974359,0.130975769482646
"TBC1D10B",0.0632727180694228,0.015648031947022,1.06504021317676,0.138765541740675,0
"MYLPF",0.0962056491957208,0.286631506535198,0,0.056205035971223,0
"SEPT1",0,0.153444836581249,0,1.06402482162754,0
"DCTPP1",0,0.137699417727757,0.0627950753165337,1.56207035461903,0
"ITGAL",0,0,0,0,0
"ZNF688",0.0546546645023419,0.0191806045726561,0.360828462149094,0.291187188263899,0.931098696461825
"PRR14",0.3856057680082,0.133231047866576,0,0.114442978166979,0.140114894213255
"FBRS",0,0.1048373109867,0.18102168639803,0.373592318007315,0
"PHKG2",0,0.0255613267351029,0,0,0
"CCDC189",0,0,0,0.0702235179378478,0
"RNF40",0.173241169031409,0.602672360503505,1.44650207925283,0.099917327486141,0.140114894213255
"BCL7C",2.49605959131932,0.218367408440485,3.66121001719439,0.099917327486141,0
"MIR762HG",0,0.141330770535361,0,0.0286172161172161,0
"ORAI3",0,0.160120958614825,0.693274543652032,0.358177455303648,0.708144406085143
"SETD1A",0,0,0,0,0.140114894213255
"STX4",0.966375365290271,0.355865550028319,0.308985292300086,0.401670951156812,0
"VKORC1",0,1.93441511422754,1.59158725625056,1.51665581820593,2.12889021363106
"BCKDK",0,0.0868974303463639,1.40892364195211,0.287876549542526,0.631313131313131
"KAT8",0.170102742056202,0.143719459614832,0,0,0
"FUS",5.67492814624178,7.03952955636166,2.43593727455937,1.13070874550166,1.38245859004129
"PYCARD",0.190074319058752,0.145156921025163,0.540010803691606,3.81854830414631,5.28951599968686
"ITGAM",0,0,0,0.167470525187567,0.140114894213255
"TGFB1I1",0,0.428440964212497,0.973012385982887,1.3733960587414,0
"AHSP",50.7138768970254,8.41970781218827,20.9913800203459,7.68662739081156,22.710229521333
"ZNF720",0,0.281894738317138,0.557134102178394,0.483211563462806,0
"ZNF267",0.0699677448696151,0,0.21899568578499,0,0
"VPS35",5.42884648669571,0.208787890807572,0.603874446535295,0.108117437446511,0.860057298820886
"C16orf87",0,0.201852982181661,0.505483842078607,0.477485104501234,0
"DNAJA2",2.15728653630083,0.305175856197997,0,0.401670951156812,0
"NETO2",0,0,0,0,0
"ITFG1",0.0491605830445149,0.503014023469936,1.00669373721456,0.088728391753272,0
"PHKB",0.75723156141148,1.19837101888686,0,0.48492770256842,0.980392156862745
"LONP2",0,0.327740986504492,0.0115174466281523,0,0
"SIAH1",0.459110894657587,0.323534063592894,0.132096906290455,0.140026546482754,0
"PAPD5",0.902033273752386,0.140165956492487,0.135084022261847,0.669199051512569,0
"BRD7",0,0.0706269200539889,0.834719234957,0.02420229244114,0
"SNX20",0,0,0,0.31889825190953,0
"CYLD",0.670539062656473,1.35314797886165,0.254200666005745,0.0286172161172161,0
"CHD9",1.16008049336229,2.85205206324132,0.35644270183568,1.1350026592956,1.57563025210084
"RBL2",0.0520491760615429,0.153444836581249,0,0.54249386673668,0
"AKTIP",0,0.0478391075136102,0.1453065969195,0.627510040160642,0
"IRX3",0,0.476476965086448,0,0.201138463695718,0
"CRNDE",0,0.987505153110019,1.94860090409302,0,0
"MMP2",0,1.6546832351691,5.45114138116005,0,0
"AMFR",0.432195220890082,0.323363113272614,0.562967967122671,0,0
"NUDT21",0.0853606487409304,0.16326074446286,0.0115174466281523,0.430039137350971,0.412031314379893
"MT2A",8.46869040044457,27.8923274220982,49.5620573856444,5.60862273099362,1.7699669666145
"MT1E",0,4.48546180188089,5.05410929965673,0.224525652791177,0
"MT1M",0,0.920534652876208,0.461488762748627,0,0
"MT1F",0,0.0255613267351029,0.346860908775581,1.08566097024524,0
"MT1X",0.167602399863893,0.880019349789423,1.30268264027282,1.33405311114231,0
"NUP93",0,0.407749735040487,0,0.723971534250038,0
"HERPUD1",1.08757451782527,2.39599454478497,1.0296873197595,0.87684578487005,0.442211374835898
"NLRC5",0.130775367151843,0.0255613267351029,0,0.0286172161172161,0
"FAM192A",0,0.0529300254897807,1.3461072034926,0.0286172161172161,0.595238095238095
"RSPRY1",0.144902335825654,0.27876434491508,0,0,0
"ARL2BP",0.424508443619326,0.217107529516636,0.269490931630151,1.3059831962312,0.140114894213255
"CIAPIN1",0,0.273231736426049,0.0230348932563047,0.0758919963077835,0
"COQ9",0,0.0191806045726561,0.223602025958389,0,0
"POLR2C",0.130775367151843,0.35777299589837,0.198920325464505,0.0236527399333939,0
"ADGRG1",0,0.120305279461412,0,0,0
"USB1",0,0.823153378459024,0.761833907655173,0.182287422498841,0
"CFAP20",0.449980952855713,1.11068325116087,0.723824610548219,0.0376712219000187,0
"CNOT1",0.0657540011309688,0.252390066424715,0.716083276138184,0.182003494467094,0
"GOT2",0.183392018779343,0.120934248148661,0.866789505099525,0.02420229244114,0
"CDH11",0.88581805297192,5.51335951332631,0,0,0
"CKLF",0.167005794649018,0.43287547756529,1.02188001688448,2.77386625847027,0
"CMTM3",0,0.729065526949549,0.0115174466281523,0.24676043518621,0
"DYNC1LI2",3.22417343878154,0.495858171434132,0,0.600221005616051,0
"NAE1",1.02061645233721,0.0689568261242333,0.541073922043656,0.262760308338792,0
"FAM96B",0.141390672074777,1.03324754167672,2.15864363444387,2.17395606117079,0
"CBFB",0,0,0,0,0.130975769482646
"TRADD",0,0.231472834428056,0.344701162511249,0.794307651198395,0.584490508711671
"NOL3",0,0.714624055551056,0,0,0
"E2F4",1.44211414536833,0.303138187787427,0.905320747972539,0.429845835962978,0.311235605353252
"TMEM208",5.15996693070603,0.828889602052047,1.74881590256298,0.269829320308032,0
"FHOD1",0,0.461099157156951,0.0115174466281523,0.232875094524679,0
"ATP6V0D1",1.69716022814353,0.486325420601963,0.160339641722531,0.244574958483097,0
"FAM65A",0,0.190726830124008,0,0.138765541740675,0
"CTCF",1.22998263553926,0.374751280417417,0,0,0
"ACD",0,0.577843329571815,0.0115174466281523,0.281699955131953,0
"ENKD1",0.0396858468364427,0.141330770535361,0,0,0
"GFOD2",0.821130112123169,0.10465724751439,0.132096906290455,0,0
"RANBP10",0.474559551861376,0.0399533345052978,0.690520491270213,0.10955158545291,0
"CENPT",0.118131689819884,0.521035011854579,0.553751114684775,0.448416784857937,0
"THAP11",0,0.0493427545099278,0.248329980878591,0.113418543796911,0.130975769482646
"NUTF2",3.43661421615545,0.692308299893451,0.770479275803011,1.17610466014901,0
"CTC-479C5.12",0,0.228450992073671,0,0,0
"PSMB10",0.304993133049814,0.585833178897287,0.549293370738169,0.843845484878863,0
"DUS2",0,0.214376840441173,0,0.627029348716979,0
"NFATC3",0.121943783915615,0.747238154372646,0,0.288575048360167,0
"SLC7A6",0,0,0,0.707013574660633,0
"SLC7A6OS",0.0598831081728466,0.186887941989983,0,0.747607655502392,0
"CHTF8",0.157312700482802,0.237616227610855,0,1.12392254502273,1.876449504533
"UTP4",0,0.164581961816985,0.0115174466281523,0.0295033987915408,0
"VPS4A",0.107927257028763,0.358781341506693,0.551402659946196,0.462053570625765,0
"NIP7",0.0498390199655114,0.127424057435454,0.352547153181738,0,0
"CYB5B",0,1.40288310830577,0.447177334220877,0.521890629634254,0
"NFAT5",0.391534540563982,0.68696634848033,0,0.519102990033223,0
"NQO1",0,0.109005266831926,2.18871861118591,0,0
"NOB1",0.174786713169709,0.398051465685894,0.267388909615899,0,0
"WWP2",0,0.243630296852726,0,0,0.261951538965291
"PDPR",0,0.253203018179977,0.37861578070574,0,0
"EXOSC6",0.331060375537766,0.250714536428822,1.31380994264955,0.0907902382335851,0.130975769482646
"COG4",0.0964031967300036,0.369379890373526,0.170677590032429,0.0140184819666248,0
"CMTR2",0,0.619084992252179,0.18102168639803,0.238935084500907,0
"AP1G1",0.235819351222248,0.074159492679623,0,0,0
"ATXN1L",0.133756002300603,0.0949322226122647,0,0.0140184819666248,0
"IST1",0.60200775080073,1.32719860862467,0.217665752470506,0.770829791847711,0
"ZNF821",0,0.0980219177007979,0.278824474600629,0,0
"DHODH",0,0.162058072652792,0.0540879686722486,0,0.631313131313131
"HP",0,5.12057198083858,0,0,1.32013201320132
"HPR",1.56622902119673,0,0,0,0
"DHX38",0,0.458488446947609,0,0,0
"ZFHX3",0,0.333466720021342,0.86802301000624,0.0907902382335851,0
"PSMD7",3.49321143454624,0.90123165953048,0,0.44498896934636,0.433463372345037
"GLG1",0.662422847792049,0.764284984508947,1.68046373814623,0.350821049107973,0.140114894213255
"WDR59",0,0.811022558464695,0,0.459558823529412,0
"ZNRF1",0.0461635760152524,0,0,0,0
"BCAR1",0,0.0614160417939022,0,0,0
"CFDP1",1.01959486586165,0.638298394749139,0.47707115485296,0.841441904040679,0
"TMEM170A",0,0.835565561733067,0.133077823911423,0,0
"GABARAPL2",14.3535607125717,4.60135488683225,2.1134113814319,3.33102710019074,1.25320718849752
"KARS",1.59077988512099,0.424791310302605,0.504821040940986,0.688849243761654,0
"TERF2IP",6.30427065310401,1.40933878777433,0.718419201650847,2.13279560998507,0.741476379983256
"MON1B",0,0,0.201361201723652,0,0
"MAF",0,0.783891416488473,0,0,0
"CMC2",0.301901958857535,0.790000397561965,0.482731224768106,0.11557920557384,0.130975769482646
"CENPN",0.0879182711751156,0,1.07437387923525,0.700542607642416,0.140114894213255
"ATMIN",0,0.765950664845037,0.435331504941013,0,0
"GCSH",0,0.345535940337914,0.574485413750823,0.204838130591429,0
"GAN",0,0,0,0,0
"CMIP",1.0616996112056,0.292558457883076,0.18102168639803,0.698227820104228,0
"PLCG2",4.2725969054792,1.34343537414949,62.4381154663722,0,0
"MPHOSPH6",0.851493004621122,0.259907472641268,0.0115174466281523,0.02420229244114,0
"HSBP1",0.482882548038397,1.29472573591274,1.81406666398047,1.22760627302126,0.800180900813915
"MBTPS1",0,0.818913858687394,0.290613193839,0,0
"COTL1",0.234332469680039,0.374676078703467,2.90505849711175,7.20765166045976,1.56292689170504
"USP10",0.341891109410509,0,0.424024083199493,0.117397889699912,0
"CRISPLD2",0,1.58734979786371,0,0,0
"FAM92B",0,0,0,0,0
"GINS2",0.222920361553206,0,0.146601468889999,0.138765541740675,0.394477317554241
"C16orf74",0,0,0,0,0
"EMC8",0.193132986261996,0.327599930724477,0.280749038434543,0.351018952428486,0
"COX4I1",5.70428622967388,3.29475383738872,7.64863699241695,9.44246584725989,7.5592923725593
"IRF8",0,0,0,1.22713993654482,0
"MAP1LC3B",9.56306949335842,2.65842331290238,2.50648393269166,2.55648561405091,2.77400765892321
"KLHDC4",0,0.110453852797108,0,0.167470525187567,0
"SLC7A5",2.14062423566554,0.226476164853077,1.3242864712087,0.0369385342789598,0
"ZC3H18",0,0.130122985442549,0.290613193839,0.402193869593109,0
"CYBA",0.400367203188724,4.58450279196243,3.30631791919465,8.44496744642688,32.2294496644274
"MVD",0.0623484154150222,0.146874094074694,1.04131291068271,0.272933441277823,0
"RNF166",0,0.0848925260620055,0.0167252888039244,0.0140184819666248,0.631313131313131
