,source,target,gene_A,gene_B,type_gene_A,type_gene_B,MeanLR
1669,Fibroblast,MSC,COL12A1,ITGA1,Ligand,Receptor,0.285240207750297
1670,Fibroblast,MSC,COL12A1,ITGA11,Ligand,Receptor,0.236715216157671
1671,Fibroblast,MSC,WNT5B,LRP6,Ligand,Receptor,0.106042648857468
1672,Fibroblast,MSC,LTBP3,ITGB5,Ligand,Receptor,0.122570921495936
1673,Fibroblast,MSC,CLEC11A,ITGA10,Ligand,Receptor,0.222762892059556
1674,Fibroblast,MSC,CLEC11A,ITGB1,Ligand,Receptor,0.519344201068408
1675,Fibroblast,MSC,COL8A1,ITGA1,Ligand,Receptor,0.31174370203554
1676,Fibroblast,MSC,COL5A2,ITGA1,Ligand,Receptor,0.312548613789947
1677,Fibroblast,MSC,COL5A1,ITGA1,Ligand,Receptor,0.401907322843947
1678,Fibroblast,MSC,COL3A1,ITGA1,Ligand,Receptor,0.315215068833963
1679,Fibroblast,MSC,COL3A1,ITGA10,Ligand,Receptor,0.294187746113535
1680,Fibroblast,MSC,COL5A1,ITGA10,Ligand,Receptor,0.380880000123519
1681,Fibroblast,MSC,COL5A2,ITGA10,Ligand,Receptor,0.29152129106952
1682,Fibroblast,MSC,COL8A1,ITGA10,Ligand,Receptor,0.290716379315113
1683,Fibroblast,MSC,COL3A1,ITGA11,Ligand,Receptor,0.266690077241337
1684,Fibroblast,MSC,COL5A1,ITGA11,Ligand,Receptor,0.35338233125132
1685,Fibroblast,MSC,COL5A2,ITGA11,Ligand,Receptor,0.264023622197321
1686,Fibroblast,MSC,COL8A1,ITGA11,Ligand,Receptor,0.263218710442914
1687,Fibroblast,MSC,ADAM12,SDC4,Ligand,Receptor,0.216544547795531
1688,Fibroblast,MSC,HRAS,INSR,Ligand,Receptor,0.157479675372173
1689,Fibroblast,MSC,HRAS,CAV1,Ligand,Receptor,0.241563863165117
1690,Fibroblast,MSC,TIMP1,CD63,Ligand,Receptor,1.49884624142527
1691,Fibroblast,MSC,TGFB1,ENG,Ligand,Receptor,0.194810233546068
1692,Fibroblast,MSC,SERPINE1,LRP1,Ligand,Receptor,0.478221912324368
1693,Fibroblast,MSC,INHBA,ENG,Ligand,Receptor,0.278232637151053
1694,Fibroblast,MSC,THBS1,SDC4,Ligand,Receptor,0.156199181835683
1695,Fibroblast,MSC,TIMP2,ITGB1,Ligand,Receptor,0.530677878832626
1696,Fibroblast,MSC,COL3A1,DDR2,Ligand,Receptor,0.240010868934796
1697,Fibroblast,MSC,FBN1,ITGB1,Ligand,Receptor,0.410202790095216
1698,Fibroblast,MSC,CTHRC1,FZD5,Ligand,Receptor,0.220457980028959
1699,Fibroblast,MSC,TGM2,ITGB1,Ligand,Receptor,0.557504980312297
1700,Fibroblast,MSC,TGM2,SDC4,Ligand,Receptor,0.304537253850652
1701,Fibroblast,MSC,TGM2,ADGRG1,Ligand,Receptor,0.197746843084367
1702,Fibroblast,MSC,SERPINE2,LRP1,Ligand,Receptor,0.535906429726262
1703,Fibroblast,MSC,LRPAP1,LRP1,Ligand,Receptor,0.485248601421248
1704,Fibroblast,MSC,PSAP,LRP1,Ligand,Receptor,0.532141479138604
1705,Fibroblast,MSC,FN1,NT5E,Ligand,Receptor,0.83391821157596
1706,Fibroblast,MSC,IGFBP4,LRP6,Ligand,Receptor,0.507777601216314
1707,Fibroblast,MSC,LTBP1,ITGB5,Ligand,Receptor,0.124029529704299
1708,Fibroblast,MSC,CCL5,SDC4,Ligand,Receptor,0.162564066967631
1709,Fibroblast,MSC,SERPING1,LRP1,Ligand,Receptor,0.458818292042832
1710,Fibroblast,MSC,FADD,FAS,Ligand,Receptor,0.0637666421752375
1711,Fibroblast,MSC,TLN1,ITGB5,Ligand,Receptor,0.268515164561925
1712,Fibroblast,MSC,MMP2,FGFR1,Ligand,Receptor,0.617300223705825
1713,Fibroblast,MSC,TGFB1,SMAD3,Ligand,Receptor,0.087346398908498
1714,Fibroblast,MSC,SERPINE1,PLAUR,Ligand,Receptor,0.25794497901533
1715,Fibroblast,MSC,SERPINE1,ITGB5,Ligand,Receptor,0.152929251639007
1716,Fibroblast,MSC,INHBA,SMAD3,Ligand,Receptor,0.170768802513483
1717,Fibroblast,MSC,PKM,CD44,Ligand,Receptor,0.483982211204987
1718,Fibroblast,MSC,BGN,LY96,Ligand,Receptor,0.245191752284975
1719,Fibroblast,MSC,PDAP1,PDGFRB,Ligand,Receptor,0.627187032426092
1720,Fibroblast,MSC,SPARC,FGFR1,Ligand,Receptor,0.793617925930418
1721,Fibroblast,MSC,SPARC,ENG,Ligand,Receptor,0.655904370554221
1722,Fibroblast,MSC,TGFB1,LPP,Ligand,Receptor,0.17843754853263
1723,Fibroblast,MSC,MFGE8,ITGB5,Ligand,Receptor,0.21357953308268
1724,Fibroblast,MSC,INHBA,ACTR2,Ligand,Receptor,0.195472249114968
1725,Fibroblast,Myeloid,THY1,ITGAM,Ligand,Receptor,0.196207502098147
1726,Fibroblast,Myeloid,CD99,PILRB,Ligand,Receptor,0.338530735753995
1727,Fibroblast,Myeloid,TGFB1,CXCR4,Ligand,Receptor,0.315571516460011
1728,Fibroblast,Myeloid,LGALS1,PTPRC,Ligand,Receptor,2.08049970474546
1729,Fibroblast,Myeloid,FSTL1,DIP2A,Ligand,Receptor,0.399105026621878
1730,Fibroblast,Myeloid,TGM2,ITGA4,Ligand,Receptor,0.286985648612589
1731,Fibroblast,Myeloid,GNAI2,S1PR4,Ligand,Receptor,0.342132191947664
1732,Fibroblast,Neural,DKK1,LRP6,Ligand,Receptor,0.0829021027238538
1733,Fibroblast,Neural,WNT5A,LRP6,Ligand,Receptor,0.0810608070679058
1734,Fibroblast,Neural,IGFBP4,LRP6,Ligand,Receptor,0.506322583761622
1735,MSC,Megakaryocyte,TNFSF12,TNFRSF25,Ligand,Receptor,0.0733602249218532
1736,MSC,Megakaryocyte,HLA-B,CD3D,Ligand,Receptor,2.06729279770102
1737,MSC,Megakaryocyte,HLA-B,CD3G,Ligand,Receptor,1.74677841723175
1738,MSC,Megakaryocyte,HLA-B,KLRD1,Ligand,Receptor,1.73368918300289
1739,MSC,Megakaryocyte,HLA-DRA,LAG3,Ligand,Receptor,0.163530096376412
1740,MSC,Megakaryocyte,HLA-DRB1,LAG3,Ligand,Receptor,0.318972317710825
1741,MSC,Megakaryocyte,THY1,ITGAM,Ligand,Receptor,0.241583636855436
1742,MSC,Megakaryocyte,HLA-A,CD3D,Ligand,Receptor,1.61670864089802
1743,MSC,Megakaryocyte,HLA-A,CD3G,Ligand,Receptor,1.29619426042875
1744,MSC,Megakaryocyte,APP,CD74,Ligand,Receptor,1.41877247228971
1745,MSC,Megakaryocyte,APP,RPSA,Ligand,Receptor,1.60900371315557
1746,MSC,Megakaryocyte,APP,PTGER2,Ligand,Receptor,0.461708291743509
1747,MSC,Megakaryocyte,THBS1,ITGA4,Ligand,Receptor,0.224823392182742
1748,MSC,Megakaryocyte,THBS1,CD47,Ligand,Receptor,0.178656970568402
1749,MSC,Megakaryocyte,CD14,ITGB2,Ligand,Receptor,0.390201238661685
1750,MSC,Megakaryocyte,CD14,ITGA4,Ligand,Receptor,0.214866062245164
1751,MSC,Megakaryocyte,HLA-C,CD3D,Ligand,Receptor,1.3963071534521
1752,MSC,Megakaryocyte,HLA-C,CD3G,Ligand,Receptor,1.07579277298283
1753,MSC,Megakaryocyte,ICAM2,ITGAM,Ligand,Receptor,0.352668699499844
1754,MSC,Megakaryocyte,HLA-E,KLRC1,Ligand,Receptor,0.906443692154283
1755,MSC,Megakaryocyte,CD99,PILRB,Ligand,Receptor,0.438773045541477
1756,MSC,Megakaryocyte,VCAM1,ITGA4,Ligand,Receptor,1.02258751420878
1757,MSC,Megakaryocyte,VCAM1,ITGA4,Ligand,Receptor,1.0423670020886
1758,MSC,Megakaryocyte,HLA-DPA1,LAG3,Ligand,Receptor,0.176380787920973
1759,MSC,Megakaryocyte,BAG6,NCR3,Ligand,Receptor,0.121751297899144
1760,MSC,Megakaryocyte,B2M,CD3D,Ligand,Receptor,2.89181268416045
1761,MSC,Megakaryocyte,B2M,CD3G,Ligand,Receptor,2.57129830369118
1762,MSC,Megakaryocyte,B2M,CD247,Ligand,Receptor,2.50432766118999
1763,MSC,Megakaryocyte,B2M,KLRC1,Ligand,Receptor,2.55552218330856
1764,MSC,Megakaryocyte,B2M,KLRD1,Ligand,Receptor,2.55820906946232
1765,MSC,Megakaryocyte,SELPLG,ITGB2,Ligand,Receptor,0.337511918222776
1766,MSC,Megakaryocyte,SELPLG,ITGAM,Ligand,Receptor,0.0608966203748253
1767,MSC,Megakaryocyte,SELPLG,SELL,Ligand,Receptor,0.0808923749068125
1768,MSC,Megakaryocyte,HLA-DRB5,LAG3,Ligand,Receptor,0.113029637842013
1769,MSC,Megakaryocyte,JAM3,ITGAM,Ligand,Receptor,0.19811404331186
1770,MSC,Megakaryocyte,CLEC2D,KLRB1,Ligand,Receptor,0.238107628890291
1771,MSC,Megakaryocyte,ADAM28,ITGA4,Ligand,Receptor,0.396515621417463
1772,MSC,Megakaryocyte,LAMB1,CD44,Ligand,Receptor,0.136907285891114
1773,MSC,Megakaryocyte,COL1A2,CD44,Ligand,Receptor,0.695437358553835
1774,MSC,Megakaryocyte,COL6A1,CD44,Ligand,Receptor,0.411123320895
1775,MSC,Megakaryocyte,COL6A2,CD44,Ligand,Receptor,0.318946563727262
1776,MSC,Megakaryocyte,COL6A3,CD44,Ligand,Receptor,0.20152575725747
1777,MSC,Megakaryocyte,LAMB2,RPSA,Ligand,Receptor,1.26240613501
1778,MSC,Megakaryocyte,LAMB2,CD44,Ligand,Receptor,0.132600205475475
1779,MSC,Megakaryocyte,LAMA4,CD44,Ligand,Receptor,0.297092038172633
1780,MSC,Megakaryocyte,HP,ITGB2,Ligand,Receptor,0.716295787029487
1781,MSC,Megakaryocyte,HP,ITGAM,Ligand,Receptor,0.439680489181536
1782,MSC,Megakaryocyte,TGFB1,CXCR4,Ligand,Receptor,0.185289852187515
1783,MSC,Megakaryocyte,IGF2,IGF2R,Ligand,Receptor,0.453864691147566
1784,MSC,Megakaryocyte,IGF1,IGF2R,Ligand,Receptor,0.135692805601483
1785,MSC,Megakaryocyte,SPP1,ITGA4,Ligand,Receptor,0.336146739345871
1786,MSC,Megakaryocyte,SPP1,CD44,Ligand,Receptor,0.24640079525286
1787,MSC,Megakaryocyte,SPP1,PTGER4,Ligand,Receptor,0.228925711836514
1788,MSC,Megakaryocyte,VCAN,ITGB1,Ligand,Receptor,1.14167467660699
1789,MSC,Megakaryocyte,VCAN,ITGA4,Ligand,Receptor,1.12979286445114
1790,MSC,Megakaryocyte,VCAN,SELL,Ligand,Receptor,1.0485084975517
1791,MSC,Megakaryocyte,VCAN,CD44,Ligand,Receptor,1.04598782643606
1792,MSC,Megakaryocyte,CD59,CD2,Ligand,Receptor,0.347873679531559
1793,MSC,Megakaryocyte,MIF,CD44,Ligand,Receptor,0.71862998772456
1794,MSC,Megakaryocyte,MIF,CXCR4,Ligand,Receptor,0.756318476027687
1795,MSC,Megakaryocyte,MIF,TNFRSF14,Ligand,Receptor,0.390607311240798
1796,MSC,Megakaryocyte,NID1,ITGB1,Ligand,Receptor,0.391891806935806
1797,MSC,Megakaryocyte,LGALS3,LAG3,Ligand,Receptor,0.220577317647356
1798,MSC,Megakaryocyte,MDK,ITGA4,Ligand,Receptor,0.986277426489742
1799,MSC,Megakaryocyte,FBLN1,ITGB1,Ligand,Receptor,0.509034264732351
1800,MSC,Megakaryocyte,GRN,TNFRSF1B,Ligand,Receptor,0.302283132540431
1801,MSC,Megakaryocyte,CXCL12,ITGB1,Ligand,Receptor,2.18572764002686
1802,MSC,Megakaryocyte,CXCL12,ITGA4,Ligand,Receptor,2.173845827871
1803,MSC,Megakaryocyte,CXCL12,CXCR3,Ligand,Receptor,2.19461466462929
1804,MSC,Megakaryocyte,CXCL12,CXCR4,Ligand,Receptor,2.16541776646217
1805,MSC,Megakaryocyte,LUM,ITGB1,Ligand,Receptor,0.771068308002231
1806,MSC,Megakaryocyte,COPA,CD74,Ligand,Receptor,1.04420491648055
1807,MSC,Megakaryocyte,LGALS3BP,ITGB1,Ligand,Receptor,0.446300448204105
1808,MSC,Megakaryocyte,GAS6,AXL,Ligand,Receptor,0.774349864093914
1809,MSC,Megakaryocyte,ANGPT1,ITGB1,Ligand,Receptor,0.387622731416357
1810,MSC,Megakaryocyte,FAM3C,CLEC2D,Ligand,Receptor,0.150591459583926
1811,MSC,Megakaryocyte,SPON2,ITGB2,Ligand,Receptor,0.37562473156629
1812,MSC,Megakaryocyte,SPON2,ITGAM,Ligand,Receptor,0.0990094337183389
1813,MSC,Megakaryocyte,SPON2,ITGA4,Ligand,Receptor,0.200289555149768
1814,MSC,Megakaryocyte,HMGB1,HAVCR2,Ligand,Receptor,0.636425559401633
1815,MSC,Megakaryocyte,APOE,SORL1,Ligand,Receptor,1.78971084812295
1816,MSC,Megakaryocyte,FSTL1,DIP2A,Ligand,Receptor,0.703966902900266
1817,MSC,Megakaryocyte,TIMP1,CD63,Ligand,Receptor,0.905749810514807
1818,MSC,Megakaryocyte,COL14A1,CD44,Ligand,Receptor,0.267363355827443
1819,MSC,Megakaryocyte,FBN1,ITGB1,Ligand,Receptor,0.562961869007331
1820,MSC,Megakaryocyte,CFH,ITGAM,Ligand,Receptor,0.308228854380233
1821,MSC,Megakaryocyte,LRPAP1,SORL1,Ligand,Receptor,0.20051635418445
1822,MSC,Megakaryocyte,CP,SLC40A1,Ligand,Receptor,0.796731993028317
1823,MSC,Megakaryocyte,VIM,CD44,Ligand,Receptor,1.36953574045923
1824,MSC,Megakaryocyte,TIMP2,CD44,Ligand,Receptor,0.291019845654313
1825,MSC,Megakaryocyte,TIMP3,CD44,Ligand,Receptor,0.16808552553822
1826,MSC,Megakaryocyte,LPL,CD44,Ligand,Receptor,0.420540639970912
1827,MSC,Megakaryocyte,HMGB1,CXCR4,Ligand,Receptor,0.729277619424233
1828,MSC,Megakaryocyte,TGM2,ITGA4,Ligand,Receptor,0.167642189786255
1829,MSC,Megakaryocyte,MDK,SORL1,Ligand,Receptor,0.88130943274809
1830,MSC,Megakaryocyte,BGN,LY96,Ligand,Receptor,0.427543198909031
1831,MSC,Megakaryocyte,MDK,NCL,Ligand,Receptor,0.928363089318784
1832,MSC,Megakaryocyte,SPP1,S1PR1,Ligand,Receptor,0.231178745604219
1833,MSC,Fibroblast,ADAM10,MET,Ligand,Receptor,0.134999233582338
1834,MSC,Fibroblast,ADAM10,CD44,Ligand,Receptor,0.194587310768943
1835,MSC,Fibroblast,ADAM10,AXL,Ligand,Receptor,0.258005402632013
1836,MSC,Fibroblast,ADAM10,NOTCH2,Ligand,Receptor,0.140373557377684
1837,MSC,Fibroblast,ADAM12,ITGB1,Ligand,Receptor,0.289291109025543
1838,MSC,Fibroblast,TNFSF12,TNFRSF12A,Ligand,Receptor,0.130307821058482
1839,MSC,Fibroblast,APP,RPSA,Ligand,Receptor,1.78785069472468
1840,MSC,Fibroblast,APP,GPC1,Ligand,Receptor,0.482429174500737
1841,MSC,Fibroblast,APP,NOTCH2,Ligand,Receptor,0.484025468426381
1842,MSC,Fibroblast,APP,LRP1,Ligand,Receptor,0.450563885827399
1843,MSC,Fibroblast,APP,LRP10,Ligand,Receptor,0.456323900422927
1844,MSC,Fibroblast,ITGB2,THY1,Ligand,Receptor,0.418163645735515
1845,MSC,Fibroblast,THBS1,SDC1,Ligand,Receptor,0.11011200354419
1846,MSC,Fibroblast,CD14,ITGB1,Ligand,Receptor,0.330567972915579
1847,MSC,Fibroblast,CD99,CD81,Ligand,Receptor,0.431006124455045
1848,MSC,Fibroblast,B2M,TFRC,Ligand,Receptor,2.51300905518501
1849,MSC,Fibroblast,ADAM17,ITGB1,Ligand,Receptor,0.384066343780817
1850,MSC,Fibroblast,ADAM17,MET,Ligand,Receptor,0.184012756105308
1851,MSC,Fibroblast,ADAM17,ITGA5,Ligand,Receptor,0.272627468688739
1852,MSC,Fibroblast,ADAM15,ITGB1,Ligand,Receptor,0.308415315260829
1853,MSC,Fibroblast,ADAM15,ITGA5,Ligand,Receptor,0.196976440168752
1854,MSC,Fibroblast,JAM3,ITGB1,Ligand,Receptor,0.276788426489729
1855,MSC,Fibroblast,COL4A1,ITGA10,Ligand,Receptor,0.217454795150335
1856,MSC,Fibroblast,COL4A1,ITGA11,Ligand,Receptor,0.233288465540503
1857,MSC,Fibroblast,COL4A1,CD44,Ligand,Receptor,0.191639296087076
1858,MSC,Fibroblast,LAMB1,CD44,Ligand,Receptor,0.195948724087707
1859,MSC,Fibroblast,COL1A2,ITGA10,Ligand,Receptor,0.780294295813689
1860,MSC,Fibroblast,COL1A2,ITGA11,Ligand,Receptor,0.796127966203857
1861,MSC,Fibroblast,COL1A2,CD44,Ligand,Receptor,0.754478796750429
1862,MSC,Fibroblast,COL1A2,SDC1,Ligand,Receptor,0.664531007930366
1863,MSC,Fibroblast,LAMC1,CD44,Ligand,Receptor,0.224737506596237
1864,MSC,Fibroblast,COL6A1,ITGA10,Ligand,Receptor,0.495980258154853
1865,MSC,Fibroblast,COL6A1,ITGA11,Ligand,Receptor,0.511813928545021
1866,MSC,Fibroblast,COL6A1,CD44,Ligand,Receptor,0.470164759091594
1867,MSC,Fibroblast,COL6A1,SDC1,Ligand,Receptor,0.380216970271531
1868,MSC,Fibroblast,COL6A2,ITGA10,Ligand,Receptor,0.403803500987116
1869,MSC,Fibroblast,COL6A2,ITGA11,Ligand,Receptor,0.419637171377284
1870,MSC,Fibroblast,COL6A2,CD44,Ligand,Receptor,0.377988001923856
1871,MSC,Fibroblast,COL6A2,SDC1,Ligand,Receptor,0.288040213103793
1872,MSC,Fibroblast,COL6A3,ITGA10,Ligand,Receptor,0.286382694517323
1873,MSC,Fibroblast,COL6A3,ITGA11,Ligand,Receptor,0.302216364907491
1874,MSC,Fibroblast,COL6A3,CD44,Ligand,Receptor,0.260567195454063
1875,MSC,Fibroblast,COL6A3,SDC1,Ligand,Receptor,0.170619406634
1876,MSC,Fibroblast,TNC,ITGA5,Ligand,Receptor,0.460646123968692
1877,MSC,Fibroblast,TNC,SDC1,Ligand,Receptor,0.341671699751802
1878,MSC,Fibroblast,LAMB2,RPSA,Ligand,Receptor,1.44125311657911
1879,MSC,Fibroblast,LAMB2,CD44,Ligand,Receptor,0.191641643672069
1880,MSC,Fibroblast,HSPG2,ITGB1,Ligand,Receptor,0.373063580143281
1881,MSC,Fibroblast,HSPG2,FGFR1,Ligand,Receptor,0.20479628046822
1882,MSC,Fibroblast,HSPG2,SDC1,Ligand,Receptor,0.142650280834314
1883,MSC,Fibroblast,LAMA4,CD44,Ligand,Receptor,0.356133476369227
1884,MSC,Fibroblast,TGFB1,ITGB1,Ligand,Receptor,0.309419824266759
1885,MSC,Fibroblast,APOE,SDC2,Ligand,Receptor,1.78225500230271
1886,MSC,Fibroblast,APOE,LRP1,Ligand,Receptor,1.77629899997794
1887,MSC,Fibroblast,APOE,LSR,Ligand,Receptor,1.78081412978129
1888,MSC,Fibroblast,TF,TFRC,Ligand,Receptor,0.503480212095072
1889,MSC,Fibroblast,TF,TFR2,Ligand,Receptor,0.472989158244803
1890,MSC,Fibroblast,DCN,MET,Ligand,Receptor,0.947081110582937
1891,MSC,Fibroblast,SPP1,ITGA5,Ligand,Receptor,0.390188306392319
1892,MSC,Fibroblast,SPP1,CD44,Ligand,Receptor,0.305442233449454
1893,MSC,Fibroblast,VCAN,ITGB1,Ligand,Receptor,1.24549477512155
1894,MSC,Fibroblast,VCAN,CD44,Ligand,Receptor,1.10502926463265
1895,MSC,Fibroblast,MIF,CD44,Ligand,Receptor,0.3200349740867
1896,MSC,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.288345119415529
1897,MSC,Fibroblast,MIF,TNFRSF14,Ligand,Receptor,0.219094924465676
1898,MSC,Fibroblast,NID1,ITGB1,Ligand,Receptor,0.495711905450365
1899,MSC,Fibroblast,VEGFA,ITGB1,Ligand,Receptor,0.306588166845455
1900,MSC,Fibroblast,VEGFA,GPC1,Ligand,Receptor,0.110312609039648
1901,MSC,Fibroblast,MDK,SDC1,Ligand,Receptor,0.865625131773262
1902,MSC,Fibroblast,MDK,SDC2,Ligand,Receptor,0.873853586927853
1903,MSC,Fibroblast,MDK,NOTCH2,Ligand,Receptor,0.901359167202066
1904,MSC,Fibroblast,MDK,LRP1,Ligand,Receptor,0.867897584603084
1905,MSC,Fibroblast,FGF7,FGFR1,Ligand,Receptor,0.346752236827873
1906,MSC,Fibroblast,FBLN1,ITGB1,Ligand,Receptor,0.61285436324691
1907,MSC,Fibroblast,CALR,LRP1,Ligand,Receptor,0.430801381706851
1908,MSC,Fibroblast,CXCL12,ITGB1,Ligand,Receptor,2.28954773854142
1909,MSC,Fibroblast,CXCL12,ITGA5,Ligand,Receptor,2.17810886344934
1910,MSC,Fibroblast,CXCL12,CXCR4,Ligand,Receptor,2.08570251871017
1911,MSC,Fibroblast,PGF,NRP2,Ligand,Receptor,0.401584773028913
1912,MSC,Fibroblast,VEGFC,NRP2,Ligand,Receptor,0.173547428658283
1913,MSC,Fibroblast,VEGFC,ITGB1,Ligand,Receptor,0.343275053858658
1914,MSC,Fibroblast,LUM,ITGB1,Ligand,Receptor,0.87488840651679
1915,MSC,Fibroblast,LGALS3BP,ITGB1,Ligand,Receptor,0.550120546718664
1916,MSC,Fibroblast,GAS6,AXL,Ligand,Receptor,0.85514358719791
1917,MSC,Fibroblast,ANGPT1,ITGB1,Ligand,Receptor,0.491442829930916
1918,MSC,Fibroblast,ANGPT1,ITGA5,Ligand,Receptor,0.380003954838839
1919,MSC,Fibroblast,COL12A1,ITGA10,Ligand,Receptor,0.194803847476861
1920,MSC,Fibroblast,COL12A1,ITGA11,Ligand,Receptor,0.210637517867029
1921,MSC,Fibroblast,SPON2,ITGB1,Ligand,Receptor,0.315991465820183
1922,MSC,Fibroblast,SPON2,ITGA5,Ligand,Receptor,0.204552590728106
1923,MSC,Fibroblast,ANGPTL4,ITGA5,Ligand,Receptor,0.518654174132271
1924,MSC,Fibroblast,ANGPTL4,SDC1,Ligand,Receptor,0.343960312369342
1925,MSC,Fibroblast,ANGPTL4,SDC2,Ligand,Receptor,0.352188767523934
1926,MSC,Fibroblast,ANGPTL2,ITGA5,Ligand,Receptor,0.285702819154718
1927,MSC,Fibroblast,CLEC11A,ITGA10,Ligand,Receptor,0.265521696837734
1928,MSC,Fibroblast,CLEC11A,ITGB1,Ligand,Receptor,0.494821719689022
1929,MSC,Fibroblast,CLEC11A,ITGA11,Ligand,Receptor,0.29718903761807
1930,MSC,Fibroblast,COL14A1,ITGA10,Ligand,Receptor,0.352220293087296
1931,MSC,Fibroblast,COL3A1,ITGA10,Ligand,Receptor,0.473476070963405
1932,MSC,Fibroblast,COL5A1,ITGA10,Ligand,Receptor,0.165581277257686
1933,MSC,Fibroblast,COL5A2,ITGA10,Ligand,Receptor,0.217986295069955
1934,MSC,Fibroblast,COL8A1,ITGA10,Ligand,Receptor,0.184277637916503
1935,MSC,Fibroblast,COL14A1,ITGA11,Ligand,Receptor,0.368053963477464
1936,MSC,Fibroblast,COL3A1,ITGA11,Ligand,Receptor,0.489309741353573
1937,MSC,Fibroblast,COL5A1,ITGA11,Ligand,Receptor,0.181414947647854
1938,MSC,Fibroblast,COL5A2,ITGA11,Ligand,Receptor,0.233819965460123
1939,MSC,Fibroblast,COL8A1,ITGA11,Ligand,Receptor,0.200111308306671
1940,MSC,Fibroblast,TIMP1,CD63,Ligand,Receptor,1.06358984614065
1941,MSC,Fibroblast,TGFB1,ENG,Ligand,Receptor,0.19334948097645
1942,MSC,Fibroblast,TFPI,LRP1,Ligand,Receptor,0.300373017805661
1943,MSC,Fibroblast,TIMP2,ITGB1,Ligand,Receptor,0.49052679433981
1944,MSC,Fibroblast,COL14A1,CD44,Ligand,Receptor,0.326404794024036
1945,MSC,Fibroblast,COL3A1,DDR2,Ligand,Receptor,0.365404862804007
1946,MSC,Fibroblast,LPL,SDC1,Ligand,Receptor,0.389634289347443
1947,MSC,Fibroblast,FBN1,ITGB1,Ligand,Receptor,0.66678196752189
1948,MSC,Fibroblast,HMGB1,SDC1,Ligand,Receptor,0.622994292194511
1949,MSC,Fibroblast,LPL,LRP1,Ligand,Receptor,0.391906742177265
1950,MSC,Fibroblast,PSAP,LRP1,Ligand,Receptor,0.484965556440725
1951,MSC,Fibroblast,HLA-B,CANX,Ligand,Receptor,1.71618202917622
1952,MSC,Fibroblast,FBN1,ITGA5,Ligand,Receptor,0.555343092429813
1953,MSC,Fibroblast,VIM,CD44,Ligand,Receptor,1.42857717865583
1954,MSC,Fibroblast,BMP4,RGMB,Ligand,Receptor,0.109454643777283
1955,MSC,Fibroblast,SERPING1,LRP1,Ligand,Receptor,0.616406052958246
1956,MSC,Fibroblast,MTMR4,SMAD3,Ligand,Receptor,0.069491069155841
1957,MSC,Fibroblast,TGFB1,CAV1,Ligand,Receptor,0.259303710494599
1958,MSC,Fibroblast,LMAN1,MCFD2,Ligand,Receptor,0.173075856647564
1959,MSC,Fibroblast,TIMP2,CD44,Ligand,Receptor,0.350061283850906
1960,MSC,Fibroblast,TIMP3,CD44,Ligand,Receptor,0.227126963734813
1961,MSC,Fibroblast,TIMP3,MET,Ligand,Receptor,0.167538886548208
1962,MSC,Fibroblast,INHBB,SMAD3,Ligand,Receptor,0.112549997429508
1963,MSC,Fibroblast,LPL,CD44,Ligand,Receptor,0.479582078167506
1964,MSC,Fibroblast,PSEN1,CD44,Ligand,Receptor,0.14415308419306
1965,MSC,Fibroblast,HMGB1,CXCR4,Ligand,Receptor,0.649562371672231
1966,MSC,Fibroblast,HSP90B1,LRP1,Ligand,Receptor,0.512021276939402
1967,MSC,Fibroblast,VEGFC,CCBE1,Ligand,Receptor,0.120335195888698
1968,MSC,Fibroblast,NAMPT,ITGA5,Ligand,Receptor,0.292309217930628
1969,MSC,Fibroblast,MDK,NCL,Ligand,Receptor,0.872816639307133
1970,MSC,Fibroblast,BMP5,PTPRD,Ligand,Receptor,0.471982364909559
1971,MSC,Fibroblast,VEGFA,CD44,Ligand,Receptor,0.166122656356552
1972,MSC,Fibroblast,LGALS3,ENG,Ligand,Receptor,0.322955212190699
1973,MSC,Fibroblast,MAML2,NOTCH2,Ligand,Receptor,0.135006731422732
1974,MSC,Fibroblast,MAML2,NOTCH3,Ligand,Receptor,0.104908921054946
1975,MSC,Fibroblast,CSF1,CSF3R,Ligand,Receptor,0.350823430394025
1976,MSC,MSC,ADAM10,NOTCH2,Ligand,Receptor,0.151134819753661
1977,MSC,MSC,ADAM10,TSPAN17,Ligand,Receptor,0.103915576422232
1978,MSC,MSC,ADAM12,ITGB1,Ligand,Receptor,0.420577486979774
1979,MSC,MSC,TNFSF12,TNFRSF25,Ligand,Receptor,0.0841375780193088
1980,MSC,MSC,SEMA7A,ITGA1,Ligand,Receptor,0.283604101876007
1981,MSC,MSC,HLA-DRA,CD4,Ligand,Receptor,0.158247025404692
1982,MSC,MSC,HLA-DRB1,CD4,Ligand,Receptor,0.313689246739105
1983,MSC,MSC,HLA-A,APLP2,Ligand,Receptor,1.3474564705564
1984,MSC,MSC,APP,LRP6,Ligand,Receptor,0.452123086818676
1985,MSC,MSC,APP,CD74,Ligand,Receptor,1.29311051620935
1986,MSC,MSC,APP,GPC1,Ligand,Receptor,0.441449131471385
1987,MSC,MSC,APP,NOTCH2,Ligand,Receptor,0.494786730802358
1988,MSC,MSC,APP,APLP2,Ligand,Receptor,0.589492577180581
1989,MSC,MSC,APP,LRP1,Ligand,Receptor,0.849472570347524
1990,MSC,MSC,APP,LRP10,Ligand,Receptor,0.543790283620452
