"ARID3A,CSNK1A1,MSC,NFKBIA"
"ARID3A,CSNK1A1,MSC,NFYC"
"ARID3A,CSNK1A1,MSC,NR2F2"
"ARID3A,CSNK1A1,MSC,NR4A2"
"ARID3A,CSNK1A1,MSC,NTMT1"
"ARID3A,CSNK1A1,MSC,NUCB2"
"ARID3A,CSNK1A1,MSC,OPA1"
"ARID3A,CSNK1A1,MSC,OSBPL9"
"ARID3A,CSNK1A1,MSC,PCBP1"
"ARID3A,CSNK1A1,MSC,PDE4D"
"ARID3A,CSNK1A1,MSC,VPS13D"
"ARID3A,CSNK1A1,MSC,WWP2"
"ARID3A,CSNK1A1,MSC,XPO7"
"ARID3A,CSNK1A1,MSC,YY1"
"ARID3A,CSNK1A1,MSC,ZBTB38"
"ARID3A,CSNK1A1,MSC,ZC3H15"
"ARID3A,CSNK1A1,MSC,ZC3H3"
"ARID3A,CSNK1A1,MSC,PIP4K2A"
"ARID3A,CSNK1A1,MSC,PKM"
"ARID3A,CSNK1A1,MSC,PLEC"
"ARID3A,CSNK1A1,MSC,PLIN2"
"ARID3A,CSNK1A1,MSC,PLPP3"
"ARID3A,CSNK1A1,MSC,SUB1"
"ARID3A,CSNK1A1,MSC,SYNE1"
"ARID3A,CSNK1A1,MSC,TAB3"
"ARID3A,CSNK1A1,MSC,PRPF8"
"ARID3A,CSNK1A1,MSC,PSMB7"
"ARID3A,CSNK1A1,MSC,PTP4A2"
"ARID3A,CSNK1A1,MSC,PXN"
"ARID3A,CSNK1A1,MSC,QKI"
"ARID3A,CSNK1A1,MSC,RAB11A"
"ARID3A,CSNK1A1,MSC,RAB27A"
"ARID3A,CSNK1A1,MSC,RAB31"
"ARID3A,CSNK1A1,MSC,RABGAP1L"
"ARID3A,CSNK1A1,MSC,RAD23B"
"ARID3A,CSNK1A1,MSC,RBBP6"
"ARID3A,CSNK1A1,MSC,RBPJ"
"ARID3A,CSNK1A1,MSC,RCOR3"
"ARID3A,CSNK1A1,MSC,RHOBTB3"
"ARID3A,CSNK1A1,MSC,RHOF"
"ARID3A,CSNK1A1,MSC,ROCK2"
"ARID3A,CSNK1A1,MSC,RPS6KC1"
"ARID3A,CSNK1A1,MSC,RRBP1"
"ARID3A,CSNK1A1,MSC,RTN4"
"ARID3A,CSNK1A1,MSC,RUNX1"
"ARID3A,CSNK1A1,MSC,SAMHD1"
"ARID3A,CSNK1A1,MSC,SCAP"
"ARID3A,CSNK1A1,MSC,SEC14L1"
"ARID3A,CSNK1A1,MSC,SERTAD2"
"ARID3A,CSNK1A1,MSC,SFI1"
"ARID3A,CSNK1A1,MSC,SFXN5"
"ARID3A,CSNK1A1,MSC,SKI"
"ARID3A,CSNK1A1,MSC,SMG7"
"ARID3A,CSNK1A1,MSC,SNX9"
"ARID3A,CSNK1A1,MSC,SOD2"
"ARID3A,CSNK1A1,MSC,SPAG9"
"ARID3A,CSNK1A1,MSC,SPRED2"
"ARID3A,CSNK1A1,MSC,SPTBN1"
"ARID3A,CSNK1A1,MSC,SSBP2"
"ARID3A,CSNK1A1,MSC,ST7"
"ARID3A,CSNK1A1,MSC,STAT3"
"ARID3A,CSNK1A1,MSC,STT3B"
"ARID3A,CSNK1A1,MSC,CMIP"
"ARID3A,CSNK1A1,MSC,CNOT10"
"ARID3A,CSNK1A1,MSC,COA1"
"ARID3A,CSNK1A1,MSC,TACC1"
"ARID3A,CSNK1A1,MSC,TAOK3"
"ARID3A,CSNK1A1,MSC,TBC1D1"
"ARID3A,CSNK1A1,MSC,TBC1D5"
"ARID3A,CSNK1A1,MSC,TBPL1"
"ARID3A,CSNK1A1,MSC,TCAF1"
"ARID3A,CSNK1A1,MSC,TCF12"
"ARID3A,CSNK1A1,MSC,TCF3"
"ARID3A,CSNK1A1,MSC,TCF7"
"ARID3A,CSNK1A1,MSC,TEAD1"
"ARID3A,CSNK1A1,MSC,TFPI"
"ARID3A,CSNK1A1,MSC,TGIF1"
"ARID3A,CSNK1A1,MSC,TGM2"
"ARID3A,CSNK1A1,MSC,THADA"
"ARID3A,CSNK1A1,MSC,TLE3"
"ARID3A,CSNK1A1,MSC,TMBIM1"
"ARID3A,CSNK1A1,MSC,TMEM245"
"ARID3A,CSNK1A1,MSC,TNIP1"
"ARID3A,CSNK1A1,MSC,TNS3"
