Unnamed: 0_py,Neural_py,MSC_py,Fibroblast_py,Megakaryocyte_py,Myeloid_py,Unnamed: 0_r,Neural_r,MSC_r,Fibroblast_r,Megakaryocyte_r,Myeloid_r
FO538757.2,0.0,1.838987450202512,0.0,0.0,0.0,FO538757.2,0.0,1.83898745020251,0.0,0.0,0.0
RP11-206L10.9,0.0,0.0,0.3867574257425743,0.0,0.0,RP11-206L10.9,0.0,0.0,0.386757425742574,0.0,0.0
SAMD11,0.0,0.0,0.0,0.0,0.0,SAMD11,0.0,0.0,0.0,0.0,0.0
NOC2L,0.0,0.1979235219676318,2.1340768737752613,0.7801529099703541,0.561324726354196,NOC2L,0.0,0.197923521967632,2.13407687377526,0.780152909970354,0.561324726354196
HES4,0.0,0.545435459821294,0.0,1.190759704691593,0.0,HES4,0.0,0.545435459821294,0.0,1.19075970469159,0.0
ISG15,0.0,4.792570154642231,0.0,3.823415521591873,0.0,ISG15,0.0,4.79257015464223,0.0,3.82341552159187,0.0
TNFRSF18,0.0,0.0,0.0,2.8223062732898274,0.0,TNFRSF18,0.0,0.0,0.0,2.82230627328983,0.0
TNFRSF4,0.0,0.0,0.0,1.6073880288153892,0.0,TNFRSF4,0.0,0.0,0.0,1.60738802881539,0.0
SDF4,0.0,1.363281852564424,2.2064214081721785,2.8253439892237338,1.2009848075421845,SDF4,0.0,1.36328185256442,2.20642140817218,2.82534398922373,1.20098480754218
B3GALT6,0.0,0.5316543795432284,0.0,0.0,0.0,B3GALT6,0.0,0.531654379543228,0.0,0.0,0.0
UBE2J2,0.0,0.47637574838657,0.4489942528735631,0.0,0.0,UBE2J2,0.0,0.47637574838657,0.448994252873563,0.0,0.0
ACAP3,0.0,0.2532030181799768,0.0,0.0,0.0,ACAP3,0.0,0.253203018179977,0.0,0.0,0.0
CPSF3L,0.0,0.1467999087484266,0.0,0.0,2.7685492801771865,CPSF3L,0.0,0.146799908748427,0.0,0.0,2.76854928017719
CPTP,0.0,0.0,0.0,0.0,0.0,CPTP,0.0,0.0,0.0,0.0,0.0
MXRA8,0.0,4.16630430315873,1.1227008846136588,0.0,0.0,MXRA8,0.0,4.16630430315873,1.12270088461366,0.0,0.0
AURKAIP1,4.172999376246407,0.6673091863777821,6.909182477565566,3.203755848270585,1.1576753878212551,AURKAIP1,4.17299937624641,0.667309186377782,6.90918247756557,3.20375584827059,1.15767538782126
CCNL2,0.0,0.1860361282160995,0.0,0.0,0.0,CCNL2,0.0,0.1860361282161,0.0,0.0,0.0
MRPL20,6.865697772167061,1.2204083170794613,5.467837901372191,1.085304970696766,0.0,MRPL20,6.86569777216706,1.22040831707946,5.46783790137219,1.08530497069677,0.0
ATAD3A,0.0,0.0422354372212461,0.0,0.0,0.0,ATAD3A,0.0,0.0422354372212461,0.0,0.0,0.0
SSU72,4.134160314294456,1.3146719035488268,5.334394248074141,0.6986167388570631,0.561324726354196,SSU72,4.13416031429446,1.31467190354883,5.33439424807414,0.698616738857063,0.561324726354196
MIB2,1.5715857300015714,0.1565043195192187,0.0,0.0,0.6004924037710921,MIB2,1.57158573000157,0.156504319519219,0.0,0.0,0.600492403771092
CDK11B,0.7984669434685405,0.0956782150272204,0.0,0.0,1.161817130125288,CDK11B,0.798466943468541,0.0956782150272204,0.0,0.0,1.16181713012529
CDK11A,0.0,0.0,0.5501760563380282,1.4072614691809735,0.561324726354196,CDK11A,0.0,0.0,0.550176056338028,1.40726146918097,0.561324726354196
NADK,0.0,0.5530641127403167,0.544425087108014,0.0,0.0,NADK,0.0,0.553064112740317,0.544425087108014,0.0,0.0
GNB1,2.702503500970445,0.2532030181799768,0.0,0.0,0.0,GNB1,2.70250350097045,0.253203018179977,0.0,0.0,0.0
FAAP20,0.0,0.6589557673149004,6.322409530428224,2.084772932423113,0.6004924037710921,FAAP20,0.0,0.6589557673149,6.32240953042822,2.08477293242311,0.600492403771092
RER1,1.8335166850018327,1.9023266165644368,4.287174107538675,1.171783454417623,0.0,RER1,1.83351668500183,1.90232661656444,4.28717410753868,1.17178345441762,0.0
PEX10,0.0,0.4125665938643394,0.0,0.0,0.0,PEX10,0.0,0.412566593864339,0.0,0.0,0.0
TNFRSF14,0.0,0.7082560837049474,0.3182281059063137,3.622468797865921,2.7685492801771865,TNFRSF14,0.0,0.708256083704947,0.318228105906314,3.62246879786592,2.76854928017719
SMIM1,0.0,0.0,0.0,0.0,0.0,SMIM1,0.0,0.0,0.0,0.0,0.0
LRRC47,0.0,0.1409209462411016,0.0,0.0,0.0,LRRC47,0.0,0.140920946241102,0.0,0.0,0.0
C1orf174,0.0,0.234405044546908,0.0,0.0,0.0,C1orf174,0.0,0.234405044546908,0.0,0.0,0.0
RPL22,3.717213826645822,6.7580850566979445,11.757044747542029,26.579391765249653,6.5603408676323465,RPL22,3.71721382664582,6.75808505669794,11.757044747542,26.5793917652496,6.56034086763235
ICMT,0.0,0.906988117954556,0.7070135746606334,0.0,0.0,ICMT,0.0,0.906988117954556,0.707013574660633,0.0,0.0
ACOT7,0.9612611746611558,0.0383612091453122,0.3756009615384615,0.3152386356471849,0.0,ACOT7,0.961261174661156,0.0383612091453123,0.375600961538462,0.315238635647185,0.0
TNFRSF25,0.0,0.3805662171041942,0.0,0.2825337627846527,0.0,TNFRSF25,0.0,0.380566217104194,0.0,0.282533762784653,0.0
CAMTA1,0.9706853038244996,1.4863233316874944,0.7548309178743962,2.3636346420857985,0.6004924037710921,CAMTA1,0.9706853038245,1.48632333168749,0.754830917874396,2.3636346420858,0.600492403771092
VAMP3,0.0,0.9462268423869844,1.377614433029732,0.0,0.0,VAMP3,0.0,0.946226842386984,1.37761443302973,0.0,0.0
PER3,0.0,0.8873182582720246,0.3867574257425743,0.0,0.0,PER3,0.0,0.887318258272024,0.386757425742574,0.0,0.0
PARK7,0.0,2.987445372515282,6.751455787791834,7.444167706574365,0.561324726354196,PARK7,0.0,2.98744537251528,6.75145578779183,7.44416770657437,0.561324726354196
ERRFI1,4.192232420443783,2.5758127618119016,0.0,0.0,0.0,ERRFI1,4.19223242044378,2.5758127618119,0.0,0.0,0.0
RERE,1.7680339462517678,0.3488812332071972,1.3250252141885706,0.0,4.201680672268907,RERE,1.76803394625177,0.348881233207197,1.32502521418857,0.0,4.20168067226891
ENO1,0.0,1.4658853629689317,6.790190978901993,7.110353377385487,7.939068175438742,ENO1,0.0,1.46588536296893,6.79019097890199,7.11035337738549,7.93906817543874
SLC25A33,0.0,0.4324997926690189,0.0,0.0,0.0,SLC25A33,0.0,0.432499792669019,0.0,0.0,0.0
PIK3CD,0.0,0.0,0.0,0.0,3.085467448318421,PIK3CD,0.0,0.0,0.0,0.0,3.08546744831842
CLSTN1,0.0,2.000862858818393,0.3535067873303168,0.3152386356471849,0.0,CLSTN1,0.0,2.00086285881839,0.353506787330317,0.315238635647185,0.0
CTNNBIP1,5.181098872137668,0.0,2.1811370198157585,0.0,0.0,CTNNBIP1,5.18109887213767,0.0,2.18113701981576,0.0,0.0
LZIC,0.0,0.4713820533436643,0.0,0.0,0.0,LZIC,0.0,0.471382053343664,0.0,0.0,0.0
UBE4B,0.0,0.5846575846351568,0.0,0.0,0.0,UBE4B,0.0,0.584657584635157,0.0,0.0,0.0
KIF1B,32.45348089160469,0.0,0.0,0.0,0.561324726354196,KIF1B,32.4534808916047,0.0,0.0,0.0,0.561324726354196
PGD,0.0,0.4277876123219203,0.0,0.0,4.763005398623102,PGD,0.0,0.42778761232192,0.0,0.0,4.7630053986231
APITD1,0.0,0.3865182436611008,0.0,0.0,0.0,APITD1,0.0,0.386518243661101,0.0,0.0,0.0
DFFA,0.0,0.7993405551039418,0.0,0.0,0.0,DFFA,0.0,0.799340555103942,0.0,0.0,0.0
PEX14,0.0,0.0,0.0,0.0,0.0,PEX14,0.0,0.0,0.0,0.0,0.0
TARDBP,1.45602795573675,0.2947293444214513,2.7771320997063142,1.1015642211940957,2.7685492801771865,TARDBP,1.45602795573675,0.294729344421451,2.77713209970631,1.1015642211941,2.76854928017719
SRM,0.0,0.7311414769519027,3.2313453270279213,2.563344939130205,0.561324726354196,SRM,0.0,0.731141476951903,3.23134532702792,2.56334493913021,0.561324726354196
EXOSC10,0.0,0.0,0.0,0.8805917576611482,0.0,EXOSC10,0.0,0.0,0.0,0.880591757661148,0.0
MAD2L2,0.0,0.533534931164951,0.0,0.3152386356471849,0.0,MAD2L2,0.0,0.533534931164951,0.0,0.315238635647185,0.0
AGTRAP,0.0,0.3969832205862224,0.0,2.698327037236913,0.561324726354196,AGTRAP,0.0,0.396983220586222,0.0,2.69832703723691,0.561324726354196
MTHFR,0.0,0.0,0.6275100401606424,0.0,0.0,MTHFR,0.0,0.0,0.627510040160642,0.0,0.0
KIAA2013,0.0,0.0511226534702057,0.0,0.3152386356471849,0.0,KIAA2013,0.0,0.0511226534702057,0.0,0.315238635647185,0.0
PLOD1,0.0,0.6577577167287928,0.3535067873303168,0.0,0.6004924037710921,PLOD1,0.0,0.657757716728793,0.353506787330317,0.0,0.600492403771092
MFN2,0.0,0.0,0.0,0.0,0.0,MFN2,0.0,0.0,0.0,0.0,0.0
MIIP,0.0,0.3044825350047101,0.544425087108014,1.2313003662002122,0.6004924037710921,MIIP,0.0,0.30448253500471,0.544425087108014,1.23130036620021,0.600492403771092
TNFRSF1B,0.0,0.0,0.0,3.216227086343277,0.0,TNFRSF1B,0.0,0.0,0.0,3.21622708634328,0.0
DHRS3,0.0,3.817650867937736,0.6706008583690987,0.0,0.0,DHRS3,0.0,3.81765086793774,0.670600858369099,0.0,0.0
PRDM2,0.0,0.2615160891950112,0.0,0.0,0.6004924037710921,PRDM2,0.0,0.261516089195011,0.0,0.0,0.600492403771092
EFHD2,1.25328988595062,0.0,0.0,1.190759704691593,1.719000114175451,EFHD2,1.25328988595062,0.0,0.0,1.19075970469159,1.71900011417545
FBLIM1,0.0,1.4962899307919568,0.9868964049278032,0.0,0.561324726354196,FBLIM1,0.0,1.49628993079196,0.986896404927803,0.0,0.561324726354196
UQCRHL,10.978520588246017,0.2307719779887455,0.6250000000000001,0.5744485294117647,0.561324726354196,UQCRHL,10.978520588246,0.230771977988745,0.625,0.574448529411765,0.561324726354196
SPEN,1.3751375137513755,0.1565043195192187,0.9428134019231056,0.0,0.0,SPEN,1.37513751375138,0.156504319519219,0.942813401923106,0.0,0.0
FBXO42,0.0,0.4035922718637479,0.0,0.0,0.0,FBXO42,0.0,0.403592271863748,0.0,0.0,0.0
SZRD1,0.0,0.3001688289080433,0.504032258064516,0.0,0.0,SZRD1,0.0,0.300168828908043,0.504032258064516,0.0,0.0
NECAP2,0.0,0.5984296400449847,0.0,2.2097685009474146,0.0,NECAP2,0.0,0.598429640044985,0.0,2.20976850094741,0.0
SDHB,4.14217362382767,0.5130637122724763,0.8180628272251307,0.0,0.0,SDHB,4.14217362382767,0.513063712272476,0.818062827225131,0.0,0.0
PADI4,0.0,0.0,0.0,1.3414461295482614,8.169367504138117,PADI4,0.0,0.0,0.0,1.34144612954826,8.16936750413812
RCC2,0.0,0.0986855090198555,0.0,0.0,0.6004924037710921,RCC2,0.0,0.0986855090198555,0.0,0.0,0.600492403771092
UBR4,3.079415446615656,0.3068896731624981,0.6589699692965814,0.0,0.6004924037710921,UBR4,3.07941544661566,0.306889673162498,0.658969969296581,0.0,0.600492403771092
MRTO4,0.0,0.8927942892873143,0.0,0.9487666034155596,0.0,MRTO4,0.0,0.892794289287314,0.0,0.94876660341556,0.0
AKR7A2,3.243248853187207,0.3847747416662126,0.0,2.597658678306157,0.6004924037710921,AKR7A2,3.24324885318721,0.384774741666213,0.0,2.59765867830616,0.600492403771092
CAPZB,0.0,2.302882277347944,1.318530987924975,1.4544171760290614,0.0,CAPZB,0.0,2.30288227734794,1.31853098792498,1.45441717602906,0.0
MINOS1,0.0,2.2308484084921663,0.0,2.162752433327778,1.2009848075421845,MINOS1,0.0,2.23084840849217,0.0,2.16275243332778,1.20098480754218
NBL1,0.0,2.199820520857888,2.775625687295327,0.0,0.0,NBL1,0.0,2.19982052085789,2.77562568729533,0.0,0.0
CDA,0.0,0.0,0.0,0.0,0.0,CDA,0.0,0.0,0.0,0.0,0.0
PINK1,0.0,0.0,0.0,0.0,0.0,PINK1,0.0,0.0,0.0,0.0,0.0
DDOST,0.0,0.5349496704580518,0.0,1.644338539656636,0.6004924037710921,DDOST,0.0,0.534949670458052,0.0,1.64433853965664,0.600492403771092
HP1BP3,1.7070672584499824,2.5866460375615263,2.5613597559502104,4.029687219515818,4.763005398623102,HP1BP3,1.70706725844998,2.58664603756153,2.56135975595021,4.02968721951582,4.7630053986231
EIF4G3,0.0,0.5306031223601252,0.0,0.0,0.0,EIF4G3,0.0,0.530603122360125,0.0,0.0,0.0
ECE1,0.0,0.0,0.0,0.0,0.0,ECE1,0.0,0.0,0.0,0.0,0.0
ALPL,0.0,1.3401037843009695,0.0,0.0,0.0,ALPL,0.0,1.34010378430097,0.0,0.0,0.0
USP48,0.0,0.8919231903193747,0.4944620253164558,0.0,4.201680672268907,USP48,0.0,0.891923190319375,0.494462025316456,0.0,4.20168067226891
HSPG2,0.0,1.097310067902436,1.311716664977535,0.0,0.0,HSPG2,0.0,1.09731006790244,1.31171666497753,0.0,0.0
CDC42,5.373161092531442,2.147646949310682,2.236460562882061,2.75109190976262,0.6004924037710921,CDC42,5.37316109253144,2.14764694931068,2.23646056288206,2.75109190976262,0.600492403771092
KDM1A,0.0,0.1565043195192187,0.0,0.0,0.0,KDM1A,0.0,0.156504319519219,0.0,0.0,0.0
LUZP1,0.0,0.7783692354022592,0.3693853427895981,0.314901121047991,0.0,LUZP1,0.0,0.778369235402259,0.369385342789598,0.314901121047991,0.0
HNRNPR,1.998678261009302,2.457988613722734,1.3925860199152125,2.5401955638159315,0.0,HNRNPR,1.9986782610093,2.45798861372273,1.39258601991521,2.54019556381593,0.0
TCEA3,0.0,1.0643883073897462,0.0,1.4854426619132506,0.0,TCEA3,0.0,1.06438830738975,0.0,1.48544266191325,0.0
E2F2,0.0,0.0,0.0,0.0,0.0,E2F2,0.0,0.0,0.0,0.0,0.0
ID3,0.0,10.909778039202784,5.755805617544229,1.3679890560875512,0.0,ID3,0.0,10.9097780392028,5.75580561754423,1.36798905608755,0.0
RPL11,36.02823198456898,22.343465952105376,58.21573783444791,58.12156703659702,13.259869041964391,RPL11,36.028231984569,22.3434659521054,58.2157378344479,58.121567036597,13.2598690419644
TCEB3,0.0,0.0,0.0,0.0,0.0,TCEB3,0.0,0.0,0.0,0.0,0.0
PITHD1,0.0,0.2510229183924492,1.7749959176056178,0.3152386356471849,0.6004924037710921,PITHD1,0.0,0.251022918392449,1.77499591760562,0.315238635647185,0.600492403771092
LYPLA2,0.0,0.8227772049813153,0.0,0.0,0.0,LYPLA2,0.0,0.822777204981315,0.0,0.0,0.0
GALE,0.0,0.2093144950287808,0.4944620253164558,0.0,0.0,GALE,0.0,0.209314495028781,0.494462025316456,0.0,0.0
FUCA1,0.0,0.5482805764483886,0.0,0.0,0.0,FUCA1,0.0,0.548280576448388,0.0,0.0,0.0
PNRC2,0.0,2.458406304905139,0.504032258064516,2.345124096150088,0.0,PNRC2,0.0,2.45840630490514,0.504032258064516,2.34512409615009,0.0
SRSF10,4.230419005211503,0.0511226534702057,1.681046027747947,0.0,4.763005398623102,SRSF10,4.2304190052115,0.0511226534702057,1.68104602774795,0.0,4.7630053986231
RCAN3,0.0,0.0,0.0,0.0,0.0,RCAN3,0.0,0.0,0.0,0.0,0.0
SRRM1,10.182510069975176,0.2889614883233151,1.1621365547462543,0.314901121047991,0.561324726354196,SRRM1,10.1825100699752,0.288961488323315,1.16213655474625,0.314901121047991,0.561324726354196
CLIC4,0.0,1.261867194092277,1.1664631285532925,0.0,0.0,CLIC4,0.0,1.26186719409228,1.16646312855329,0.0,0.0
RUNX3,0.0,0.0511226534702057,0.0,0.6875394547089868,0.0,RUNX3,0.0,0.0511226534702057,0.0,0.687539454708987,0.0
SYF2,0.0,0.8968886457308652,0.8607206336667185,0.0,0.561324726354196,SYF2,0.0,0.896888645730865,0.860720633666718,0.0,0.561324726354196
RSRP1,0.0,2.8409103717437314,0.3162955465587045,0.9450408777431668,7.608796707810979,RSRP1,0.0,2.84091037174373,0.316295546558705,0.945040877743167,7.60879670781098
TMEM50A,0.0,5.382399406906098,1.491785663149107,0.0,0.0,TMEM50A,0.0,5.3823994069061,1.49178566314911,0.0,0.0
RHCE,0.0,0.0,0.0,0.0,0.0,RHCE,0.0,0.0,0.0,0.0,0.0
TMEM57,0.0,0.7321545249878816,0.0,0.0,0.0,TMEM57,0.0,0.732154524987882,0.0,0.0,0.0
LDLRAP1,0.0,1.3767540880253537,0.0,0.0,0.0,LDLRAP1,0.0,1.37675408802535,0.0,0.0,0.0
MTFR1L,0.0,0.8322171349563002,2.1633683698713124,0.5487269534679543,0.0,MTFR1L,0.0,0.8322171349563,2.16336836987131,0.548726953467954,0.0
STMN1,119.77500864230922,0.0986855090198555,0.7070135746606334,6.0953920569940205,1.7623095338963803,STMN1,119.775008642309,0.0986855090198555,0.707013574660633,6.09539205699402,1.76230953389638
ZNF593,1.207437816952427,0.15956135307332,0.0,0.0,0.0,ZNF593,1.20743781695243,0.15956135307332,0.0,0.0,0.0
SH3BGRL3,0.0,1.3990513027259606,29.54831722041876,22.02369186688255,0.6004924037710921,SH3BGRL3,0.0,1.39905130272596,29.5483172204188,22.0236918668825,0.600492403771092
CD52,0.0,0.0,0.0,15.324882645321097,0.0,CD52,0.0,0.0,0.0,15.3248826453211,0.0
HMGN2,1.8001800180018002,2.3850337242827657,13.19158321524964,9.013165517241092,9.212059943864478,HMGN2,1.8001800180018,2.38503372428277,13.1915832152496,9.01316551724109,9.21205994386448
RPS6KA1,0.0,0.0,0.0,0.0,0.0,RPS6KA1,0.0,0.0,0.0,0.0,0.0
ARID1A,0.0,0.536394187330095,0.4155585106382978,0.0,0.0,ARID1A,0.0,0.536394187330095,0.415558510638298,0.0,0.0
NUDC,0.0,0.7125014469445834,1.5313214920358171,1.3491635186184567,0.0,NUDC,0.0,0.712501446944583,1.53132149203582,1.34916351861846,0.0
TMEM222,0.0,0.6634949666206904,1.183712121212121,0.7801529099703541,0.0,TMEM222,0.0,0.66349496662069,1.18371212121212,0.780152909970354,0.0
SYTL1,0.0,0.0,0.0,1.595558972868686,1.161817130125288,SYTL1,0.0,0.0,0.0,1.59555897286869,1.16181713012529
WASF2,6.064945633605386,2.9946711077347703,1.737624226352757,0.687201940109793,1.8014772113132769,WASF2,6.06494563360539,2.99467110773477,1.73762422635276,0.687201940109793,1.80147721131328
FGR,0.0,0.0,0.0,0.0,0.0,FGR,0.0,0.0,0.0,0.0,0.0
IFI6,0.0,4.248551869786855,0.0,6.597593911587172,0.0,IFI6,0.0,4.24855186978685,0.0,6.59759391158717,0.0
FAM76A,3.937235828846042,0.9644279744825368,0.6079766536964982,0.0,0.0,FAM76A,3.93723582884604,0.964427974482537,0.607976653696498,0.0,0.0
STX12,0.0,0.8385560382917903,0.0,0.0,0.0,STX12,0.0,0.83855603829179,0.0,0.0,0.0
PPP1R8,0.0,0.0,0.0,0.0,0.0,PPP1R8,0.0,0.0,0.0,0.0,0.0
THEMIS2,0.0,0.1860361282160995,0.0,0.5487269534679543,0.0,THEMIS2,0.0,0.1860361282161,0.0,0.548726953467954,0.0
RPA2,0.0,0.218010533663852,0.3182281059063137,0.0,0.6004924037710921,RPA2,0.0,0.218010533663852,0.318228105906314,0.0,0.600492403771092
EYA3,0.0,0.1477781554330638,0.4413841807909603,0.0,0.0,EYA3,0.0,0.147778155433064,0.44138418079096,0.0,0.0
DNAJC8,3.2825384964372457,0.5542281815874611,1.911801904532619,2.30798412177667,0.0,DNAJC8,3.28253849643725,0.554228181587461,1.91180190453262,2.30798412177667,0.0
ATPIF1,0.0,3.597990013789088,2.923744743928402,5.831962774349927,0.0,ATPIF1,0.0,3.59799001378909,2.9237447439284,5.83196277434993,0.0
PHACTR4,0.0,1.0640885487347636,0.0,0.0,0.0,PHACTR4,0.0,1.06408854873476,0.0,0.0,0.0
TRNAU1AP,1.8001800180018002,0.1860361282160995,0.0,0.0,4.201680672268907,TRNAU1AP,1.8001800180018,0.1860361282161,0.0,0.0,4.20168067226891
SNHG12,0.0,0.3086242919402461,0.0,0.0,4.201680672268907,SNHG12,0.0,0.308624291940246,0.0,0.0,4.20168067226891
TAF12,1.8335166850018327,0.5489386602222557,0.0,1.5423676529910066,0.0,TAF12,1.83351668500183,0.548938660222256,0.0,1.54236765299101,0.0
GMEB1,0.0,0.0,0.0,0.0,0.0,GMEB1,0.0,0.0,0.0,0.0,0.0
YTHDF2,1.3945056477478728,0.9186696693941662,0.0,0.0,0.0,YTHDF2,1.39450564774787,0.918669669394166,0.0,0.0,0.0
EPB41,0.0,0.0,1.251407523709836,0.0,0.0,EPB41,0.0,0.0,1.25140752370984,0.0,0.0
SRSF4,0.0,0.9702140677583634,0.0,0.6986167388570631,0.0,SRSF4,0.0,0.970214067758363,0.0,0.698616738857063,0.0
LAPTM5,0.0,0.0,0.7476076555023923,3.989636908067364,0.0,LAPTM5,0.0,0.0,0.747607655502392,3.98963690806736,0.0
PUM1,1.064622591291387,0.7128620459112994,0.0,0.0,0.0,PUM1,1.06462259129139,0.712862045911299,0.0,0.0,0.0
SNRNP40,0.0,0.282466180373813,0.0,0.0,0.0,SNRNP40,0.0,0.282466180373813,0.0,0.0,0.0
ZCCHC17,3.59965870359827,0.0,0.7267441860465116,0.0,0.0,ZCCHC17,3.59965870359827,0.0,0.726744186046512,0.0,0.0
SERINC2,0.0,0.0,0.8180628272251307,0.0,0.0,SERINC2,0.0,0.0,0.818062827225131,0.0,0.0
PEF1,0.0,0.2688822564598962,0.0,2.0617871273752986,0.0,PEF1,0.0,0.268882256459896,0.0,2.0617871273753,0.0
SPOCD1,0.0,0.0,0.0,0.0,0.0,SPOCD1,0.0,0.0,0.0,0.0,0.0
PTP4A2,0.0,0.0,4.287621512546046,2.411850191373464,0.0,PTP4A2,0.0,0.0,4.28762151254605,2.41185019137346,0.0
KHDRBS1,0.0,2.007323018309115,0.5918560606060607,0.0,0.0,KHDRBS1,0.0,2.00732301830912,0.591856060606061,0.0,0.0
TMEM39B,0.0,0.3422666987115568,0.0,0.0,0.0,TMEM39B,0.0,0.342266698711557,0.0,0.0,0.0
KPNA6,0.0,0.0422354372212461,0.0,0.5974348838326438,0.0,KPNA6,0.0,0.0422354372212461,0.0,0.597434883832644,0.0
TXLNA,0.0,0.4125665938643394,1.525076401885764,0.3152386356471849,0.0,TXLNA,0.0,0.412566593864339,1.52507640188576,0.315238635647185,0.0
CCDC28B,0.0,0.0,0.0,1.3491635186184567,0.0,CCDC28B,0.0,0.0,0.0,1.34916351861846,0.0
EIF3I,5.560284535240854,0.5764199566636937,1.5448070132716425,4.484575778929267,0.0,EIF3I,5.56028453524085,0.576419956663694,1.54480701327164,4.48457577892927,0.0
LCK,0.0,0.0,0.0,6.268445478338525,0.0,LCK,0.0,0.0,0.0,6.26844547833853,0.0
HDAC1,0.0,0.2329220836573893,0.0,3.342393395811156,0.0,HDAC1,0.0,0.232922083657389,0.0,3.34239339581116,0.0
MARCKSL1,4.537800491308885,1.3329710663781298,0.0,0.0,0.0,MARCKSL1,4.53780049130888,1.33297106637813,0.0,0.0,0.0
BSDC1,0.0,1.1162792820573109,0.4413841807909603,0.0,0.0,BSDC1,0.0,1.11627928205731,0.44138418079096,0.0,0.0
ZBTB8OS,3.175317531753176,0.0894838626155179,0.0,0.3152386356471849,3.085467448318421,ZBTB8OS,3.17531753175318,0.089483862615518,0.0,0.315238635647185,3.08546744831842
RBBP4,0.0,0.618868410424101,0.3693853427895981,1.8921423012920409,0.6004924037710921,RBBP4,0.0,0.618868410424101,0.369385342789598,1.89214230129204,0.600492403771092
SYNC,0.0,0.5928507216497293,0.0,0.0,0.0,SYNC,0.0,0.592850721649729,0.0,0.0,0.0
S100PBP,0.0,0.132952203682776,0.0,1.3248542660307363,0.0,S100PBP,0.0,0.132952203682776,0.0,1.32485426603074,0.0
TMEM54,0.0,0.0511226534702057,0.7267441860465116,0.0,0.0,TMEM54,0.0,0.0511226534702057,0.726744186046512,0.0,0.0
AK2,0.0,0.3720132973413192,0.0,0.0,0.0,AK2,0.0,0.372013297341319,0.0,0.0,0.0
SMIM12,0.0,0.0993097969114653,1.838367898736181,3.425749621030058,0.0,SMIM12,0.0,0.0993097969114653,1.83836789873618,3.42574962103006,0.0
SFPQ,5.862182842258915,2.09656820351988,1.4192489644656734,0.0,0.0,SFPQ,5.86218284225891,2.09656820351988,1.41924896446567,0.0,0.0
ZMYM4,0.0,0.8714240539235064,0.0,0.0,4.201680672268907,ZMYM4,0.0,0.871424053923506,0.0,0.0,4.20168067226891
KIAA0319L,0.0,0.5036141722952958,0.0,0.0,0.0,KIAA0319L,0.0,0.503614172295296,0.0,0.0,0.0
PSMB2,7.906469036944554,1.374715486921029,1.37241985068072,2.2031284423881923,0.0,PSMB2,7.90646903694455,1.37471548692103,1.37241985068072,2.20312844238819,0.0
ADPRHL2,0.0,0.0,0.0,0.0,0.0,ADPRHL2,0.0,0.0,0.0,0.0,0.0
TRAPPC3,0.0,0.430962885315398,1.7473703313168598,1.123175482879719,0.0,TRAPPC3,0.0,0.430962885315398,1.74737033131686,1.12317548287972,0.0
MAP7D1,1.7370158068438422,0.0511226534702057,1.013820809540654,1.1355893708834888,0.0,MAP7D1,1.73701580684384,0.0511226534702057,1.01382080954065,1.13558937088349,0.0
THRAP3,5.885311163930931,1.5066690105643985,0.0,1.6460877173613184,0.0,THRAP3,5.88531116393093,1.5066690105644,0.0,1.64608771736132,0.0
EVA1B,0.0,0.6761536008168365,4.436477022369945,0.0,0.0,EVA1B,0.0,0.676153600816837,4.43647702236995,0.0,0.0
LSM10,0.0,0.4037966687525866,1.1041511425732735,0.0,0.561324726354196,LSM10,0.0,0.403796668752587,1.10415114257327,0.0,0.561324726354196
MRPS15,0.9612611746611558,0.4356224892173533,1.2232090878450834,0.0,0.0,MRPS15,0.961261174661156,0.435622489217353,1.22320908784508,0.0,0.0
CSF3R,0.0,0.0,0.8569426914292582,0.0,4.201680672268907,CSF3R,0.0,0.0,0.856942691429258,0.0,4.20168067226891
ZC3H12A,0.0,0.0,0.4155585106382978,0.0,0.0,ZC3H12A,0.0,0.0,0.415558510638298,0.0,0.0
MEAF6,0.0,0.1506741368243604,0.6200396825396824,1.171783454417623,0.561324726354196,MEAF6,0.0,0.15067413682436,0.620039682539682,1.17178345441762,0.561324726354196
GNL2,0.0,0.6357683260219976,0.0,0.0,0.0,GNL2,0.0,0.635768326021998,0.0,0.0,0.0
RSPO1,0.0,2.0550430576919543,0.0,0.0,0.0,RSPO1,0.0,2.05504305769195,0.0,0.0,0.0
CDCA8,0.0,0.0844708744424922,0.6975446428571428,0.0,0.561324726354196,CDCA8,0.0,0.0844708744424922,0.697544642857143,0.0,0.561324726354196
YRDC,0.0,0.2593159245909291,0.6377551020408163,0.0,0.0,YRDC,0.0,0.259315924590929,0.637755102040816,0.0,0.0
C1orf122,0.0,2.4135021504315666,0.5501760563380282,1.1355893708834888,0.0,C1orf122,0.0,2.41350215043157,0.550176056338028,1.13558937088349,0.0
MTF1,0.0,0.6941370218945778,0.0,0.0,4.201680672268907,MTF1,0.0,0.694137021894578,0.0,0.0,4.20168067226891
SF3A3,1.7070672584499824,0.0422354372212461,0.9858545034642032,2.5037849147756264,0.6004924037710921,SF3A3,1.70706725844998,0.0422354372212461,0.985854503464203,2.50378491477563,0.600492403771092
UTP11L,3.527149688487134,0.4242861385718529,0.4944620253164558,0.5744485294117647,0.0,UTP11L,3.52714968848713,0.424286138571853,0.494462025316456,0.574448529411765,0.0
