,means,dispersions,mean_bin,dispersions_norm,highly_variable
JSRP1,9.999999999995e-13,,"(-0.0161, 0.803]",,False
OAZ1,0.4851292761263195,1.4212914355678967,"(-0.0161, 0.803]",-0.8590379981839616,False
LSM7,1.584939149341336,5.270286953662314,"(0.803, 1.606]",1.8945599130689774,True
TIMM13,1.4276442069547426,4.980622651678776,"(0.803, 1.606]",1.459903947603369,True
LMNB2,15.46093394161043,21.67153372072061,"(15.257, 16.061]",-4.255649254651898,False
GADD45B,1.2471443844873837,4.147299349786586,"(0.803, 1.606]",0.20946009985051858,False
GNG7,16.060502556984922,22.2711025373652,"(15.257, 16.061]",0.23214125394133564,False
SLC39A3,2.576608994113371,6.736827555619712,"(2.409, 3.212]",-1.1321655103011057,False
SGTA,4.770108959338186,9.864660612959483,"(4.015, 4.818]",0.5635879565803859,False
THOP1,8.599100147564565,14.791289222898872,"(8.03, 8.833]",1.3655117965439114,False
AES,1.98030443661981,5.502237413927923,"(1.606, 2.409]",-0.7054523248558251,False
S1PR4,8.066489689943364,13.802882635020094,"(8.03, 8.833]",-1.4344086331469597,False
NCLN,7.185867551829279,12.946892756725198,"(6.424, 7.227]",1.049851759612829,False
NFIC,2.6456250003595225,6.768813816717003,"(2.409, 3.212]",-1.0687880983049864,False
SMIM24,16.06050255698494,22.27110253736518,"(15.257, 16.061]",0.23214125394120266,False
FZR1,3.87146149958298,9.793952168961333,"(3.212, 4.015]",2.791882023396408,False
MFSD12,10.21502686176991,15.730967040524305,"(9.636, 10.439]",-0.8816999939410116,False
HMG20B,5.200829372817513,10.906634957716337,"(4.818, 5.621]",0.7325747402107305,False
APBA3,9.09013122065251,14.754468776773354,"(8.833, 9.636]",-1.3643559171963746,False
MRPL54,2.0972150755776138,5.903433953614154,"(1.606, 2.409]",0.0298653588365367,False
MATK,16.060502556984932,22.27110253736518,"(15.257, 16.061]",0.23214125394120266,False
DAPK3,5.021520801122446,10.120294945267885,"(4.818, 5.621]",-1.0558714556832176,False
EEF2,0.90813920801409,3.2251241051360795,"(0.803, 1.606]",-1.1743105910744174,False
ZBTB7A,4.7026319998628265,9.622868329191368,"(4.015, 4.818]",0.046238022086473325,False
MAP2K2,2.929203043723712,7.3258986765089045,"(2.409, 3.212]",0.03501695626019397,False
SIRT6,10.506350336021363,16.700096125319575,"(10.439, 11.242]",-0.614569860005944,False
SH3GL1,6.116090524841407,11.227974325869036,"(5.621, 6.424]",-0.7892029753287304,False
UBXN6,1.6003715129684954,5.425313680592545,"(0.803, 1.606]",2.1271853736639192,True
CTB-50L17.10,5.545270217568739,10.981942682166443,"(4.818, 5.621]",0.9038540992437929,False
LRG1,13.609507922742093,19.8199844557413,"(12.848, 13.651]",1.50427827623849,False
MYDGF,2.0962927634480146,5.7687510528554045,"(1.606, 2.409]",-0.21698302798241526,False
DPP9,6.076356104105763,11.138233485245994,"(5.621, 6.424]",-1.0049039578970238,False
PLIN3,7.999552465983399,13.515882191872265,"(7.227, 8.03]",0.23881331900454453,False
UHRF1,11.68605342389451,17.87775620082787,"(11.242, 12.045]",0.4114495248583153,False
PTPRS,2.260576014440942,6.118865108354275,"(1.606, 2.409]",0.4247100846224752,False
SAFB2,6.726179780952481,12.01843581459861,"(6.424, 7.227]",-1.1117900548747706,False
SAFB,4.84505577582635,10.60817841178334,"(4.818, 5.621]",0.05376727046047928,False
RPL36,0.5196162651659703,1.485055410745921,"(-0.0161, 0.803]",-0.7432796674450302,False
C19orf70,2.0454270523501585,6.067139303203139,"(1.606, 2.409]",0.3299064273910285,False
LONP1,11.574312588212388,17.773799092904586,"(11.242, 12.045]",-0.020122831173244708,False
DUS3L,10.586608000939297,16.542611953549134,"(10.439, 11.242]",-1.1372027004389085,False
NDUFA11,0.9649778303221452,3.248834531067884,"(0.803, 1.606]",-1.138731895306877,False
CLPP,4.729431468032116,10.216883244008068,"(4.015, 4.818]",1.3172197609559755,False
ALKBH7,2.9864482521947084,8.042323240974255,"(2.409, 3.212]",1.454536876020556,True
GTF2F1,7.273609188573805,13.427059800198,"(7.227, 8.03]",0.008715598935078964,False
KHSRP,4.847588610082633,9.780765335359984,"(4.818, 5.621]",-1.8280952133709236,False
DENND1C,16.06050255698491,22.27110253736521,"(15.257, 16.061]",0.2321412539414154,False
GPR108,9.350132067527834,15.529383540835202,"(8.833, 9.636]",0.8487650465042931,False
VAV1,16.060502556984925,22.271102537365188,"(15.257, 16.061]",0.23214125394125584,False
INSR,6.299217357695254,11.81699875927694,"(5.621, 6.424]",0.6265754836285006,False
MCOLN1,3.1260028521410863,7.6825813787200925,"(2.409, 3.212]",0.7417462142115694,False
XAB2,8.404278299614063,14.394566096252952,"(8.03, 8.833]",0.24168967632653524,False
PET100,0.8047397260354463,2.692490023065493,"(0.803, 1.606]",-1.9735550253970016,False
STXBP2,2.258300892832734,6.126646907167921,"(1.606, 2.409]",0.43897265598733615,False
RETN,2.1353132238320547,5.868840222798535,"(1.606, 2.409]",-0.03353843331359515,False
MCEMP1,9.999999999995e-13,,"(-0.0161, 0.803]",,False
MAP2K7,2.6499653794728695,6.823888901868981,"(2.409, 3.212]",-0.9596626099654375,False
TGFBR3L,16.060502556984915,22.271102537365202,"(15.257, 16.061]",0.23214125394136223,False
SNAPC2,4.180045663348688,9.301474480685274,"(4.015, 4.818]",-0.6414310957205883,False
TIMM44,7.825607259561239,13.877037379759726,"(7.227, 8.03]",1.1743993098537577,False
ELAVL1,3.935330927232015,9.253914803123205,"(3.212, 4.015]",1.6558159655377946,False
CD320,6.130981886360978,11.649397216929271,"(5.621, 6.424]",0.22372860685129492,False
NDUFA7,4.508886902588269,9.666745448082704,"(4.015, 4.818]",0.14011953158073012,False
RPS28,0.4868693225526946,1.341459211358714,"(-0.0161, 0.803]",-1.00396693317947,False
ANGPTL4,2.8590836624183793,7.039751473146648,"(2.409, 3.212]",-0.5319536297631547,False
RAB11B-AS1,10.645641424720642,16.788158042208387,"(10.439, 11.242]",-0.32232430135603274,False
RAB11B,2.4128334085474097,7.050405599209553,"(2.409, 3.212]",-0.5108435995882155,False
MARCH2,2.423820249269041,7.39009025815143,"(2.409, 3.212]",0.1622058235074941,False
HNRNPM,1.9795405353583555,6.248892068186789,"(1.606, 2.409]",0.6630250087650909,True
PRAM1,16.060502556984936,22.271102537365188,"(15.257, 16.061]",0.23214125394125584,False
ZNF414,7.912200618523153,14.09306931238184,"(7.227, 8.03]",1.7340380926152348,False
MYO1F,4.593345220082923,9.436389279442459,"(4.015, 4.818]",-0.3527611629520666,False
FBXL12,6.999352988265298,13.036227857556655,"(6.424, 7.227]",1.2578425459345217,False
UBL5,0.8481863197906564,3.1132032500623343,"(0.803, 1.606]",-1.3422535063204246,False
PIN1,2.0480863142053076,6.034483605578402,"(1.606, 2.409]",0.2700546850116968,False
C19orf66,2.490945379207808,6.582846719126104,"(2.409, 3.212]",-1.4372623418526018,False
PPAN,10.765430484467966,16.91658029514403,"(10.439, 11.242]",0.1038625723596974,False
EIF3G,1.874184606821925,5.965413866258635,"(1.606, 2.409]",0.14346286353295978,False
DNMT1,4.347159494268854,9.112242855062604,"(4.015, 4.818]",-1.046319819191815,False
MRPL4,10.248862523416268,16.452666242646902,"(9.636, 10.439]",1.5269003374001193,False
FDX1L,4.974876067772597,10.535068404174568,"(4.818, 5.621]",-0.11251361683985689,False
ICAM3,4.476515804315923,9.56778707494477,"(4.015, 4.818]",-0.07161637273635268,False
CDC37,3.810461816119513,8.93978473801423,"(3.212, 4.015]",0.9949866835317928,False
ATG4D,2.205281535678583,6.362328338758455,"(1.606, 2.409]",0.8709323246873372,True
KRI1,9.999999999995e-13,,"(-0.0161, 0.803]",,False
CDKN2D,1.2339940366344928,4.041661018057647,"(0.803, 1.606]",0.05094442928498421,False
SLC44A2,2.7521548205345097,7.2876406620422784,"(2.409, 3.212]",-0.04078727536380737,False
ILF3-AS1,3.0451841994072475,7.398427533006069,"(2.409, 3.212]",0.17872525670352093,False
ILF3,2.298109075321222,6.226367047531296,"(1.606, 2.409]",0.6217408889507137,True
QTRT1,4.4306368756162104,9.223413142351367,"(4.015, 4.818]",-0.8084547395035471,False
DNM2,5.79252678826818,11.234739270454218,"(5.621, 6.424]",-0.7729427622093409,False
TMED1,5.059371941381975,10.996186919742357,"(4.818, 5.621]",0.9362510930413371,False
CARM1,8.69125630734222,14.689108005718781,"(8.03, 8.833]",1.0760567473548786,False
YIPF2,4.144944598846231,9.788355305267272,"(4.015, 4.818]",0.40032159703864734,False
C19orf52,14.998243124352289,21.20884187290338,"(14.454, 15.257]",0.7576395533081598,False
SMARCA4,7.570696200975202,13.360699500794603,"(7.227, 8.03]",-0.16319323292621152,False
SPC24,8.866570692109681,14.397969421662712,"(8.833, 9.636]",-2.3825016964890273,False
TMEM205,3.8759635318559043,9.39039318251036,"(3.212, 4.015]",1.9429228663957845,False
EPOR,2.9273343459913437,7.4175547975436915,"(2.409, 3.212]",0.2166239195473098,False
CCDC151,9.999999999995e-13,,"(-0.0161, 0.803]",,False
PRKCSH,3.5328447934754403,8.042648980678127,"(3.212, 4.015]",-0.8923002852486759,False
ECSIT,4.511513501018273,9.822482007404584,"(4.015, 4.818]",0.4733406646453037,False
CNN1,16.060502556984908,22.271102537365213,"(15.257, 16.061]",0.232141253941442,False
ELOF1,1.4694306712948393,4.529313677207608,"(0.803, 1.606]",0.782691958832977,True
ACP5,6.97733431031631,12.45657502528739,"(6.424, 7.227]",-0.09171039859887221,False
ZNF44,10.618038462302044,16.593059486612884,"(10.439, 11.242]",-0.9697856374951138,False
ZNF791,4.423018715771601,9.670123086527202,"(4.015, 4.818]",0.1473464827504408,False
WDR83,11.457443623243563,17.65280374073971,"(11.242, 12.045]",-0.5224285440370321,False
WDR83OS,0.9233512136574951,3.0984429462084115,"(0.803, 1.606]",-1.3644020903132053,False
DHPS,3.2148102051217786,8.374523611328385,"(3.212, 4.015]",-0.1941421073215308,False
C19orf43,1.0658711754321692,4.027668392667507,"(0.803, 1.606]",0.029947785733457504,False
ASNA1,2.590973078223226,7.946121632090754,"(2.409, 3.212]",1.2639235066631873,True
HOOK2,5.397516724685733,10.960198571370327,"(4.818, 5.621]",0.8543994465226097,False
JUNB,0.6838792196415188,2.2616516867188263,"(-0.0161, 0.803]",0.6665679512723863,True
PRDX2,0.6431916342084703,2.083324857497386,"(-0.0161, 0.803]",0.3428300409710415,False
RNASEH2A,6.215480180954824,11.778490219394852,"(5.621, 6.424]",0.5340164009169011,False
DNASE2,9.464768993357886,15.138707946566596,"(8.833, 9.636]",-0.26698650164024773,False
KLF1,0.8983387009755974,2.9959145051453815,"(0.803, 1.606]",-1.518251212323648,False
GCDH,3.8980729206161695,8.532642471676146,"(3.212, 4.015]",0.1384894506255564,False
FARSA,4.298873202863883,9.891400714563673,"(4.015, 4.818]",0.6208023126288836,False
CALR,1.149730172630403,4.166177546827152,"(0.803, 1.606]",0.23778779126685182,False
RAD23A,0.8456194485879064,2.9400400092381584,"(0.803, 1.606]",-1.6020937251813023,False
GADD45GIP1,1.2522849755024725,3.9862147920819453,"(0.803, 1.606]",-0.032255442835477204,False
NFIX,1.2424861737736954,3.9463761122720884,"(0.803, 1.606]",-0.09203540093543215,False
LYL1,1.0282477349279862,3.400618400329973,"(0.803, 1.606]",-0.910972506992716,False
TRMT1,4.406273154934338,9.54188296043952,"(4.015, 4.818]",-0.12704201218838101,False
NACC1,16.060502556984908,22.27110253736521,"(15.257, 16.061]",0.2321412539414154,False
STX10,2.766283246257733,6.827762816247155,"(2.409, 3.212]",-0.9519868560898447,False
IER2,0.9551790265310727,3.2780026478374067,"(0.803, 1.606]",-1.0949636578386954,False
CCDC130,11.087797333205472,17.29554174160016,"(10.439, 11.242]",1.3614981489981761,False
MRI1,16.06050255698491,22.27110253736521,"(15.257, 16.061]",0.2321412539414154,False
C19orf53,1.2026762057786187,3.9751296580028628,"(0.803, 1.606]",-0.04888924832157109,False
CTD-3252C9.4,14.510391767978858,20.72098464117935,"(14.454, 15.257]",-1.3778600412140949,False
CC2D1A,8.32955968603047,14.017511359936353,"(8.03, 8.833]",-0.8264165790053297,False
IL27RA,13.80687912365375,20.0174106010444,"(13.651, 14.454]",-1.094522033607267,False
CTB-55O6.12,14.973358040851474,21.18395666900719,"(14.454, 15.257]",0.6487094414348186,False
ADGRE5,5.179296245231841,10.286159716441007,"(4.818, 5.621]",-0.6786297862510169,False
DDX39A,4.384042223283574,9.810194396256996,"(4.015, 4.818]",0.44704952448473523,False
PKN1,8.130782258092278,14.32310540057107,"(8.03, 8.833]",0.03925854705915059,False
GIPC1,8.140607436160213,14.1276530918372,"(8.03, 8.833]",-0.5144112877693148,False
DNAJB1,2.8717679661216224,8.062043272403299,"(2.409, 3.212]",1.4936100441114888,True
TECR,1.6788523420771793,4.959993113837529,"(1.606, 2.409]",-1.6992839841460294,False
NDUFB7,1.0686299988510408,3.872780885200714,"(0.803, 1.606]",-0.20246876900087923,False
ILVBL,9.276008781468972,15.4798028923112,"(8.833, 9.636]",0.7071649922387321,False
NOTCH3,4.502225606072577,10.077402886200204,"(4.015, 4.818]",1.0187811472395452,False
BRD4,2.1317335789639804,5.977143667459893,"(1.606, 2.409]",0.16496137958752477,False
AKAP8,8.5692732497463,14.080158127916313,"(8.03, 8.833]",-0.6489532074816413,False
AKAP8L,3.9288079605359196,9.739298587404503,"(3.212, 4.015]",2.6769083514343603,False
RASAL3,9.903016810361144,15.424839674515868,"(9.636, 10.439]",-1.9033700651173648,False
TPM4,1.1491135364885945,3.6884127551325823,"(0.803, 1.606]",-0.47912249204199825,False
RAB8A,4.765898125818729,10.690093429264241,"(4.015, 4.818]",2.329722122606678,False
HSH2D,10.6772327786891,16.856877052061385,"(10.439, 11.242]",-0.09427083472851099,False
FAM32A,2.5137046800137117,6.686576462100331,"(2.409, 3.212]",-1.2317327666161313,False
AP1M1,4.2649044025918705,9.004056019706669,"(4.015, 4.818]",-1.2778013673713011,False
KLF2,1.8824340457219884,5.348564652308982,"(1.606, 2.409]",-0.9871055495038311,False
SLC35E1,9.490471748478937,15.68280849561339,"(8.833, 9.636]",1.2869396684390164,False
SMIM7,2.016694978400118,5.65718032475417,"(1.606, 2.409]",-0.4214711559693426,False
MYO9B,5.7890259478090735,11.265070227777132,"(5.621, 6.424]",-0.7000393076465409,False
USE1,6.144500557150573,12.19248543740277,"(5.621, 6.424]",1.5290948365868458,False
NR2F6,5.446635437178115,10.741946915093042,"(4.818, 5.621]",0.358009413919185,False
BABAM1,3.11177865083611,7.442376136053963,"(2.409, 3.212]",0.26580479105572885,False
MRPL34,4.091037043250924,10.026214834168547,"(4.015, 4.818]",0.9092568276345169,False
DDA1,3.749830115605157,8.157463272804131,"(3.212, 4.015]",-0.6507677015931325,False
BST2,1.026009326332443,3.403857038576276,"(0.803, 1.606]",-0.9061127661682472,False
MVB12A,8.133759083264788,14.252720774143175,"(8.03, 8.833]",-0.16012433432629108,False
SLC27A1,9.10323927808403,15.007504259079084,"(8.833, 9.636]",-0.6416982051202808,False
PGLS,2.287972678923376,7.103728010582262,"(1.606, 2.409]",2.229778265387932,True
FAM129C,9.999999999995e-13,,"(-0.0161, 0.803]",,False
COLGALT1,9.87628132448476,16.031932057691662,"(9.636, 10.439]",0.12274124409744165,False
JAK3,8.873329817706695,14.663175283644849,"(8.833, 9.636]",-1.6250859392095218,False
RPL18A,0.4203250431290943,1.0575303586191893,"(-0.0161, 0.803]",-1.51941676123653,False
CCDC124,2.65631571639361,7.054737543511568,"(2.409, 3.212]",-0.5022603075948825,False
ARRDC2,1.931436504822461,5.667148766858311,"(1.606, 2.409]",-0.40320087935187376,False
IFI30,9.246677450865041,15.218908143080927,"(8.833, 9.636]",-0.037938425089967566,False
MPV17L2,10.472442334339542,16.50463157145423,"(10.439, 11.242]",-1.263245811640734,False
JUND,1.1985748866805912,4.262925796871261,"(0.803, 1.606]",0.3829634437102796,False
LSM4,1.7126545742243493,5.1840098002471775,"(1.606, 2.409]",-1.288703596069879,False
SSBP4,4.542284185041882,10.225324479062099,"(4.015, 4.818]",1.3352810172301364,False
ISYNA1,6.342683041649975,11.673099282699004,"(5.621, 6.424]",0.28069886520785614,False
FKBP8,0.5694056415731994,1.776627979711423,"(-0.0161, 0.803]",-0.2139532918783327,False
KXD1,2.788149669817183,7.372365132608944,"(2.409, 3.212]",0.12708535160325468,False
UBA52,0.4676272949816586,1.3183268201626503,"(-0.0161, 0.803]",-1.0459619151952582,False
C19orf60,1.5079753268007998,5.245764285522615,"(0.803, 1.606]",1.8577624067036282,True
COPE,1.1679939374787025,4.195477958590817,"(0.803, 1.606]",0.28175454407852374,False
DDX49,8.158928745704523,14.14493439732051,"(8.03, 8.833]",-0.46545746566024593,False
HOMER3,7.060154736374417,12.70425158643406,"(6.424, 7.227]",0.48493240167666035,False
SUGP2,3.9305840120778517,8.822571339023868,"(3.212, 4.015]",0.7484071456279214,False
ARMC6,8.569091242163521,14.726274250387705,"(8.03, 8.833]",1.1813398656784213,False
BORCS8,5.306410616953593,10.764177339598618,"(4.818, 5.621]",0.40857013512210266,False
RFXANK,3.6586765956703924,8.531933742244773,"(3.212, 4.015]",0.1369985103645261,False
NR2C2AP,10.155647015436854,16.342246003886363,"(9.636, 10.439]",1.1583836161910748,False
MAU2,9.103418237110732,14.894900617138351,"(8.833, 9.636]",-0.9632890330738328,False
GATAD2A,8.684674240849334,14.78661562104565,"(8.03, 8.833]",1.3522725957235684,False
NDUFA13,0.986211982236061,3.6176987993617615,"(0.803, 1.606]",-0.5852323664966186,False
LPAR2,9.999999999995e-13,,"(-0.0161, 0.803]",,False
ATP13A1,7.859182914936153,13.592390775283299,"(7.227, 8.03]",0.4370116592742317,False
ZNF90,1.8026956514434729,5.370425113104875,"(1.606, 2.409]",-0.9470394427286943,False
ZNF430,7.7304888432378105,13.83389031445315,"(7.227, 8.03]",1.0626252271298866,False
ZNF431,11.592463895733912,17.779466904823057,"(11.242, 12.045]",0.0034067859165587,False
ZNF493,5.593348628353642,11.07741246493207,"(4.818, 5.621]",1.1209899019589087,False
ZNF91,6.080610131171336,11.867210599565267,"(5.621, 6.424]",0.7472646059005891,False
CTC-459F4.3,9.999999999995e-13,,"(-0.0161, 0.803]",,False
UQCRFS1,1.657417246665293,5.11506525131256,"(1.606, 2.409]",-1.4150659671548005,False
POP4,4.752860081655082,9.928004784576785,"(4.015, 4.818]",0.6991220709287614,False
C19orf12,15.520883181234607,21.731483004722385,"(15.257, 16.061]",-3.8069270725247955,False
URI1,5.4701406032860165,10.588654769921172,"(4.818, 5.621]",0.009362836671502247,False
PDCD5,2.2661280351184176,6.245196804303137,"(1.606, 2.409]",0.6562522861446906,True
CEP89,7.898812504772155,13.947533762808657,"(7.227, 8.03]",1.3570228207381498,False
CEBPA,14.92325641774467,21.133854768662726,"(14.454, 15.257]",0.4293981738898022,False
CEBPG,4.019256574634033,9.394565426125487,"(4.015, 4.818]",-0.4422494106190984,False
PEPD,8.221328957351727,14.383781859184893,"(8.03, 8.833]",0.2111405014669377,False
LSM14A,2.571569201880768,6.9864422773493375,"(2.409, 3.212]",-0.6375801940856116,False
KIAA0355,4.568102155846185,9.750467518968605,"(4.015, 4.818]",0.3192551401018634,False
GPI,2.635282448281188,7.192659499898836,"(2.409, 3.212]",-0.2289824578743676,False
PDCD2L,16.06050255698491,22.27110253736521,"(15.257, 16.061]",0.2321412539414154,False
UBA2,6.95658472342415,13.036461342774192,"(6.424, 7.227]",1.2583861483207956,False
ZNF302,4.612593192780038,9.714085552996174,"(4.015, 4.818]",0.2414106058625156,False
GRAMD1A,14.428043002579669,20.638633576273367,"(13.651, 14.454]",1.4996484145214053,False
LGI4,3.024698780725621,7.106798084079216,"(2.409, 3.212]",-0.3991078222743662,False
FXYD1,2.339606573136179,6.229197363533389,"(1.606, 2.409]",0.6269283250347942,True
FXYD5,1.338244738258272,4.363459676831576,"(0.803, 1.606]",0.5338196257006929,True
USF2,6.017310895035624,11.462014039745954,"(5.621, 6.424]",-0.2266653849432519,False
TMEM147,1.7026295589979152,5.149404776379752,"(1.606, 2.409]",-1.3521280862566956,False
RBM42,2.540944928808954,6.782636269828726,"(2.409, 3.212]",-1.0414003613327254,False
COX6B1,0.8463683244226444,3.1796451330265714,"(0.803, 1.606]",-1.242554093622982,False
U2AF1L4,4.502847723361732,9.404288605427842,"(4.015, 4.818]",-0.4214452472407076,False
PSENEN,2.330819264504673,6.146370288362947,"(1.606, 2.409]",0.47512189841662106,False
HCST,1.3256512945445933,4.283897600466806,"(0.803, 1.606]",0.41443269786744125,False
TYROBP,1.4320352066851991,4.468372712866697,"(0.803, 1.606]",0.6912469533192859,True
SDHAF1,4.73256956998114,10.030621595981398,"(4.015, 4.818]",0.918685738680309,False
ALKBH6,10.38453457063063,16.330729175585848,"(9.636, 10.439]",1.119947330853591,False
POLR2I,1.6453606383050723,5.839830830887893,"(1.606, 2.409]",-0.08670718417505559,False
TBCB,1.878473771987445,5.628837919006246,"(1.606, 2.409]",-0.47341744683499015,False
CAPNS1,4.250332976734908,8.911299250142516,"(4.015, 4.818]",-1.47626803433865,False
COX7A1,3.5407530898813713,8.729357828223902,"(3.212, 4.015]",0.5523157037156948,False
ZFP14,6.590761219964051,12.484852842527221,"(6.424, 7.227]",-0.02587372982665261,False
SPINT2,1.7026842851559587,5.306682228478356,"(1.606, 2.409]",-1.0638681429764552,False
PPP1R14A,1.5553052045572702,4.676325049232319,"(0.803, 1.606]",1.0032899731697793,True
YIF1B,5.3988493067930525,11.453905494708895,"(4.818, 5.621]",1.9772830019225696,False
PSMD8,1.5377519085195575,5.027115506257394,"(0.803, 1.606]",1.5296688321809293,True
FAM98C,6.034909816443519,11.094477836284415,"(5.621, 6.424]",-1.1100749860309245,False
MAP4K1,9.999999999995e-13,,"(-0.0161, 0.803]",,False
EIF3K,1.2244099576851135,4.437378007688432,"(0.803, 1.606]",0.6447378273713247,True
ACTN4,3.1164682078389445,8.532862457667049,"(2.409, 3.212]",2.426488738166319,False
ECH1,1.8366586829290867,5.330166770297296,"(1.606, 2.409]",-1.0208254016148637,False
HNRNPL,4.850729091621106,9.700546170631203,"(4.818, 5.621]",-2.0105451176435793,False
SIRT2,4.64234055957058,9.762362346105263,"(4.015, 4.818]",0.34470586145684223,False
NFKBIB,6.730067120720898,12.813709212389229,"(6.424, 7.227]",0.7397726322179894,False
MRPS12,4.366620265041556,10.194570464555856,"(4.015, 4.818]",1.2694783078041878,False
PAK4,14.837690220619745,21.048289343372183,"(14.454, 15.257]",0.054852263465660335,False
GMFG,1.1746731766953342,3.8069669099677648,"(0.803, 1.606]",-0.30122597432483045,False
SAMD4B,9.011739247730961,15.206666958108553,"(8.833, 9.636]",-0.07289868696560504,False
PAF1,7.526219089128627,13.118342992660045,"(7.227, 8.03]",-0.7910268108630224,False
MED29,4.357492341816384,9.657708126271478,"(4.015, 4.818]",0.12078286055808497,False
ZFP36,0.887719230496576,2.992221263546851,"(0.803, 1.606]",-1.5237931085176717,False
RPS16,0.5418806020397937,1.6195301526175194,"(-0.0161, 0.803]",-0.499151668804039,False
SUPT5H,8.173598330404133,14.195990521300835,"(8.03, 8.833]",-0.32082762775099494,False
TIMM50,5.8975523451398955,11.841884741159534,"(5.621, 6.424]",0.6863914014089055,False
FBL,2.421627581408363,7.295396250305797,"(2.409, 3.212]",-0.025420392965323745,False
PSMC4,4.098309046160332,8.983225200578659,"(4.015, 4.818]",-1.322371949787677,False
AKT2,4.414893965113072,9.506134294356054,"(4.015, 4.818]",-0.20353150874428622,False
PLD3,4.685941642273259,10.411437580975766,"(4.015, 4.818]",1.7334972033836826,False
SERTAD1,2.9813423767007396,7.691410738435064,"(2.409, 3.212]",0.7592406618000388,True
SERTAD3,8.732020643721897,14.838161987797294,"(8.03, 8.833]",1.4982911746304581,False
BLVRB,0.5876475571437919,1.8283440909105544,"(-0.0161, 0.803]",-0.12006688206767807,False
SHKBP1,3.990043997311666,8.920034618244333,"(3.212, 4.015]",0.9534387423547963,False
LTBP4,4.450551018550466,9.727794806206944,"(4.015, 4.818]",0.27074355702217395,False
SNRPA,4.811821917546226,10.1064689000798,"(4.015, 4.818]",1.080972132585585,False
RAB4B,8.712474602136957,14.465144784124893,"(8.03, 8.833]",0.4416222875584442,False
EGLN2,1.9179287373480514,5.55496622165292,"(1.606, 2.409]",-0.6088103528424867,False
AXL,3.4228964037460234,7.9047953148576955,"(3.212, 4.015]",-1.1823003493126119,False
HNRNPUL1,2.656864003427845,6.969533850079122,"(2.409, 3.212]",-0.6710824642650299,False
TGFB1,2.8092216252011224,7.242504756620112,"(2.409, 3.212]",-0.13021932448819795,False
CCDC97,14.118329344162289,20.328903317701922,"(13.651, 14.454]",0.20624312251470187,False
TMEM91,5.041926112316595,10.652420601681957,"(4.818, 5.621]",0.15439139611806216,False
B9D2,16.060502556984936,22.27110253736519,"(15.257, 16.061]",0.23214125394128243,False
ATP5SL,6.602914339205552,12.179913231710314,"(6.424, 7.227]",-0.7358368780644183,False
AC006129.2,16.060502556984932,22.271102537365188,"(15.257, 16.061]",0.23214125394125584,False
RPS19,0.4227428593253874,1.017174190714946,"(-0.0161, 0.803]",-1.5926801143849585,False
CD79A,8.430660703593029,13.985322021603022,"(8.03, 8.833]",-0.9176013071556655,False
ARHGEF1,7.417722070264884,12.801203502315627,"(7.227, 8.03]",-1.6125884947664957,False
RABAC1,1.2243483847758576,4.6062903352712485,"(0.803, 1.606]",0.898199335475022,True
POU2F2,9.999999999995e-13,,"(-0.0161, 0.803]",,False
DEDD2,1.3321306507359676,4.191476389199858,"(0.803, 1.606]",0.2757499864057466,False
GSK3A,8.741423874348907,14.252922047986733,"(8.03, 8.833]",-0.15955417346996742,False
CIC,13.024344725389259,19.234301650480372,"(12.848, 13.651]",-1.0832316559347241,False
PAFAH1B3,4.601666599297785,9.634816410496814,"(4.015, 4.818]",0.0718026885198679,False
LIPE,16.06050255698491,22.27110253736521,"(15.257, 16.061]",0.2321412539414154,False
ETHE1,3.911178128451478,8.819055231006335,"(3.212, 4.015]",0.7410103778722581,False
XRCC1,6.854269177201149,12.716331256869317,"(6.424, 7.227]",0.5130563991754286,False
ZNF428,2.0641964590299158,5.9126050871570985,"(1.606, 2.409]",0.046674319050664555,False
PLAUR,3.535175225918663,8.082462225267012,"(3.212, 4.015]",-0.8085459402869003,False
ZNF224,6.816539177674052,12.16669919032656,"(6.424, 7.227]",-0.7666019282218,False
ZNF226,6.9297442228704025,12.422556991843546,"(6.424, 7.227]",-0.17091149043456264,False
BCL3,7.368095741617423,12.861866109906675,"(7.227, 8.03]",-1.4554397461563735,False
PVRL2,12.497983690547283,18.70601712011175,"(12.045, 12.848]",0.23203788956140997,False
TOMM40,4.749318518880344,10.47361219068307,"(4.015, 4.818]",1.8665288690678792,False
APOE,0.7959114398639499,2.5513317284732584,"(-0.0161, 0.803]",1.1924585970211135,True
APOC1,2.2983626975796847,6.069541484577709,"(1.606, 2.409]",0.3343091733507491,False
CLPTM1,3.251845223604818,7.668573844364023,"(3.212, 4.015]",-1.679234842630157,False
RELB,7.198993677151235,12.89781205630093,"(6.424, 7.227]",0.9355816308565819,False
CLASRP,7.3790366175958235,13.337277139129384,"(7.227, 8.03]",-0.2238697348332277,False
ZNF296,9.999999999995e-13,,"(-0.0161, 0.803]",,False
GEMIN7,5.554296330082961,10.963159544130505,"(4.818, 5.621]",0.8611338621510312,False
TRAPPC6A,5.911308182508224,11.811441244256775,"(5.621, 6.424]",0.6132174468398437,False
ERCC2,16.060502556984932,22.271102537365188,"(15.257, 16.061]",0.23214125394125584,False
ERCC1,3.9613846920783256,9.083990663614916,"(3.212, 4.015]",1.2983498724155214,False
